,entity_class,start_pos,end_pos,content
0,ZZ,175,180,鼻塞流清涕
1,ZZ,196,201,鼻塞流清涕
2,ZZ,232,237,鼻塞流清涕
3,ZH,43,47,肺肾阴虚
4,ZH,71,75,肺肾阴虚
5,ZH,187,191,脾胃虚弱
6,ZH,245,249,脾胃虚弱
7,ZZ,170,174,咳嗽声重
8,ZZ,191,195,咳嗽声重
9,ZZ,227,231,咳嗽声重
10,ZZ,48,52,干咳少痰
11,ZZ,76,80,干咳少痰
12,ZZ,250,254,食少腹胀
13,ZZ,255,259,大便稀溏
14,ZZ,187,191,脾胃虚弱
15,ZZ,245,249,脾胃虚弱
16,ZH,43,46,肺肾阴
17,ZH,71,74,肺肾阴
18,ZH,187,190,脾胃虚
19,ZH,245,248,脾胃虚
20,FY,53,55,咽干
21,FY,81,83,咽干
22,ZH,156,158,风寒
23,ZH,213,215,风寒
24,ZZ,53,55,咽干
25,ZZ,81,83,咽干
26,ZZ,252,254,腹胀
27,ZZ,287,289,痰多
28,ZZ,310,312,痰多
29,ZZ,175,177,鼻塞
30,ZZ,196,198,鼻塞
31,ZZ,232,234,鼻塞
32,ZZ,158,160,咳嗽
33,ZZ,170,172,咳嗽
34,ZZ,191,193,咳嗽
35,ZZ,215,217,咳嗽
36,ZZ,227,229,咳嗽
37,ZZ,250,252,食少
38,FY,142,143,酒
