,entity_class,start_pos,end_pos,content
0,FJ,258,263,附子理中汤
1,ZH,208,212,脾胃气虚
2,ZH,3,7,脾胃阳虚
3,ZH,231,235,脾胃阳虚
4,ZF,253,257,温中健脾
5,ZZ,25,29,形寒肢冷
6,ZZ,110,114,形寒肢冷
7,ZZ,183,187,形寒肢冷
8,ZZ,12,16,面色苍白
9,ZZ,102,106,面色苍白
10,ZZ,115,119,神疲食少
11,ZZ,72,76,带下清稀
12,ZZ,64,68,面目浮肿
13,ZZ,52,56,完谷不化
14,ZZ,30,34,神疲乏力
15,FY,295,298,炙甘草
16,FY,260,263,理中汤
17,FY,264,267,制附子
18,FJ,260,263,理中汤
19,ZH,208,211,脾胃气
20,ZH,135,138,气虚阳
21,SX,82,85,苔白滑
22,SX,125,128,舌淡胖
23,FY,275,277,党参
24,FY,258,260,附子
25,FY,265,267,附子
26,FY,289,291,干姜
27,FY,296,298,甘草
28,FY,282,284,白术
29,FY,264,266,制附
30,SX,77,79,舌淡
31,SX,125,127,舌淡
32,SX,82,84,苔白
33,ZZ,30,32,神疲
34,ZZ,115,117,神疲
35,ZZ,42,44,喜按
36,ZZ,32,34,乏力
37,ZZ,27,29,肢冷
38,ZZ,112,114,肢冷
39,ZZ,185,187,肢冷
40,ZZ,14,16,苍白
41,ZZ,104,106,苍白
42,ZZ,47,49,泄泻
43,ZZ,22,24,食少
44,ZZ,117,119,食少
45,FY,290,291,姜
