,entity_class,start_pos,end_pos,content
0,FJ,484,488,小柴胡汤
1,ZF,414,418,扶正祛邪
2,ZF,472,476,和解少阳
3,ZZ,588,592,不思饮食
4,ZZ,114,118,上腹疼痛
5,ZZ,284,288,恶心呕吐
6,FY,509,512,炙甘草
7,FY,484,487,小柴胡
8,FJ,485,488,柴胡汤
9,ZH,317,320,气血虚
10,ZF,478,481,畅气机
11,MX,610,613,脉弦滑
12,MX,673,676,脉弦细
13,ZZ,599,602,大便溏
14,ZZ,662,665,大便溏
15,FY,431,433,枳壳
16,FY,527,529,枳壳
17,FY,434,436,郁金
18,FY,533,535,郁金
19,FY,440,442,苏梗
20,FY,686,688,苏梗
21,FY,407,409,党参
22,FY,503,505,党参
23,FY,386,388,生姜
24,FY,522,524,生姜
25,FY,437,439,云苓
26,FY,680,682,云苓
27,FY,389,391,半夏
28,FY,401,403,甘草
29,FY,510,512,甘草
30,FY,404,406,大枣
31,FY,516,518,大枣
32,FY,365,367,黄芩
33,FY,350,352,柴胡
34,FY,485,487,柴胡
35,FY,491,493,柴胡
36,ZH,317,319,气血
37,ZF,352,354,行气
38,ZF,444,446,行气
39,MX,610,612,脉弦
40,MX,673,675,脉弦
41,SX,607,609,苔白
42,SX,670,672,苔白
43,ZZ,596,598,胸闷
44,ZZ,600,602,便溏
45,ZZ,663,665,便溏
46,ZZ,63,65,呕吐
47,ZZ,103,105,呕吐
48,ZZ,275,277,呕吐
49,ZZ,286,288,呕吐
50,ZZ,583,585,呕吐
51,ZZ,642,644,呕吐
52,ZZ,563,565,腹胀
53,ZZ,717,719,腹胀
54,ZZ,116,118,疼痛
55,ZZ,593,595,口苦
56,ZZ,57,59,腹痛
57,ZZ,72,74,腹痛
58,ZZ,269,271,腹痛
59,ZZ,289,291,腹痛
60,ZZ,647,649,腹痛
61,ZZ,292,294,两胁
62,ZZ,568,570,两胁
63,ZZ,653,655,两胁
64,ZZ,60,62,恶心
65,ZZ,106,108,恶心
66,ZZ,284,286,恶心
67,ZZ,578,580,恶心
68,ZZ,711,713,恶心
69,ZZ,272,274,胁痛
70,ZZ,708,710,呃逆
71,ZZ,94,96,汗出
72,FY,405,406,枣
73,FY,517,518,枣
74,FY,366,367,芩
75,FY,387,388,姜
76,FY,523,524,姜
