,entity_class,start_pos,end_pos,content
0,ZZ,77,81,赤白带下
1,ZZ,86,90,赤白带下
2,ZZ,123,127,赤白带下
3,ZZ,260,264,赤白带下
4,ZZ,73,77,月经不调
5,ZZ,119,123,月经不调
6,ZZ,256,260,月经不调
7,ZZ,82,86,小腹冷痛
8,ZZ,91,95,小腹冷痛
9,ZZ,128,132,小腹冷痛
10,ZZ,265,269,小腹冷痛
11,FJ,11,14,小蜜丸
12,FJ,60,63,小蜜丸
13,FJ,172,175,小蜜丸
14,FJ,188,191,小蜜丸
15,FY,2,4,黄酒
16,FY,51,53,黄酒
17,ZH,96,98,气血
18,ZH,133,135,气血
19,ZH,237,239,气血
20,ZH,270,272,气血
21,ZH,38,40,气滞
22,ZH,281,283,气滞
23,FY,12,13,蜜
24,FY,20,21,蜜
25,FY,61,62,蜜
26,FY,173,174,蜜
27,FY,189,190,蜜
28,FY,3,4,酒
29,FY,52,53,酒
