,entity_class,start_pos,end_pos,content
0,FY,233,238,白花蛇舌草
1,ZH,3,7,肝胃不和
2,ZH,135,139,肝胃不和
3,SX,3,7,肝胃不和
4,SX,135,139,肝胃不和
5,ZZ,64,68,胃脘胀痛
6,ZZ,127,131,横逆犯胃
7,ZZ,3,7,肝胃不和
8,ZZ,135,139,肝胃不和
9,FY,194,197,瓦楞子
10,FY,186,189,旋复花
11,FY,217,220,黄药子
12,FY,225,228,半枝莲
13,FY,233,236,白花蛇
14,ZH,3,6,肝胃不
15,ZH,135,138,肝胃不
16,FY,202,204,丹参
17,FY,179,181,枳壳
18,FY,165,167,郁金
19,FY,187,189,复花
20,FY,158,160,柴胡
21,FY,217,219,黄药
22,FY,233,235,白花
23,ZF,149,151,止痛
24,ZF,142,144,疏肝
25,MX,51,53,脉弦
26,MX,83,85,脉弦
27,SX,45,47,苔白
28,ZZ,34,36,嗳气
29,ZZ,78,80,嗳气
30,ZZ,39,41,呕吐
31,ZZ,16,18,疼痛
32,ZZ,29,31,疼痛
33,ZZ,21,23,两胁
34,ZZ,41,43,呃逆
