word,label,bound,flag,radical,pinyin
 ,O,S,x,UNK,UNK
本,O,B,n,木,běn
品,O,E,n,口,pǐn
为,O,S,p,丶,wéi
阴,O,B,n,阝,yīn
道,O,E,n,辶,dào
用,O,B,n,用,yòng
药,O,E,n,艹,yào
。,O,S,x,UNK,UNK
一,O,B,m,一,yī
日,O,E,m,日,rì
1,O,S,m,UNK,UNK
次,O,S,t,欠,cì
，,O,S,x,UNK,UNK
睡,O,S,v,目,shuì
前,O,S,f,刂,qián
使,O,B,v,亻,shǐ
用,O,E,v,用,yòng
。,O,S,x,UNK,UNK
使,O,B,v,亻,shǐ
用,O,E,v,用,yòng
前,O,S,f,刂,qián
先,O,S,d,儿,xiān
装,O,S,v,衣,zhuāng
上,O,S,f,一,shàng
导,O,B,n,寸,dǎo
管,O,E,n,竹,guǎn
，,O,S,x,UNK,UNK
振,O,B,v,扌,zhèn
摇,O,E,v,扌,yáo
均,O,B,a,土,jūn
匀,O,E,a,勹,yún
，,O,S,x,UNK,UNK
倒,O,B,v,亻,dǎo
置,O,E,v,罒,zhì
容,O,B,n,宀,róng
器,O,E,n,口,qì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
将,O,S,d,寸,jiāng
导,O,B,n,寸,dǎo
管,O,E,n,竹,guǎn
轻,O,B,d,车,qīng
轻,O,E,d,车,qīng
插,O,B,v,扌,chā
入,O,E,v,入,rù
阴,O,B,n,阝,yīn
道,O,E,n,辶,dào
约,O,S,d,纟,yuē
7,O,S,m,UNK,UNK
c,O,B,eng,UNK,UNK
m,O,E,eng,UNK,UNK
，,O,S,x,UNK,UNK
揿,O,S,yg,扌,qìn
压,O,S,v,厂,yā
阀,O,B,n,门,fá
门,O,E,n,门,mén
，,O,S,x,UNK,UNK
以,O,S,p,人,yǐ
泡,O,B,n,氵,pào
沫,O,E,n,氵,mò
刚,O,B,d,刂,gāng
好,O,E,d,女,hǎo
溢,O,B,v,氵,yì
出,O,E,v,凵,chū
阴,O,B,n,阝,yīn
道,O,M,n,辶,dào
口,O,E,n,口,kǒu
为,O,B,v,丶,wéi
准,O,E,v,冫,zhǔn
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
贵,O,B,ns,贝,guì
州,O,E,ns,川,zhōu
宏,O,B,n,宀,hóng
宇,O,E,n,宀,yǔ
药,O,B,n,艹,yào
业,O,E,n,一,yè
有,O,B,n,月,yǒu
限,O,M,n,阝,xiàn
公,O,M,n,八,gōng
司,O,E,n,口,sī
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
哺,O,B,n,口,bǔ
乳,O,M,n,乚,rǔ
期,O,E,n,月,qī
妇,O,B,n,女,fù
女,O,E,n,女,nǚ
在,O,S,p,土,zài
医,O,B,n,匚,yī
生,O,E,n,生,shēng
指,O,B,n,扌,zhǐ
导,O,E,n,寸,dǎo
下,O,S,f,一,xià
用,O,B,n,用,yòng
药,O,E,n,艹,yào
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
.,O,E,m,UNK,UNK
 ,O,S,x,UNK,UNK
对,O,B,p,寸,duì
于,O,E,p,二,yú
宫,O,B,n,宀,gōng
颈,O,E,n,页,jǐng
糜,O,B,v,米,mí
烂,O,E,v,火,làn
较,O,B,d,车,jiào
为,O,E,d,丶,wéi
严,O,B,a,一,yán
重,O,E,a,里,zhòng
的,O,S,uj,白,dí
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
用,O,B,n,用,yòng
药,O,E,n,艹,yào
后,O,S,f,口,hòu
下,O,B,n,一,xià
腹,O,E,n,月,fù
有,O,S,v,月,yǒu
轻,O,B,d,车,qīng
微,O,E,d,彳,wēi
不,O,B,a,一,bù
适,O,E,a,辶,shì
，,O,S,x,UNK,UNK
不,O,S,d,一,bù
影,O,B,vn,彡,yǐng
响,O,E,vn,口,xiǎng
使,O,B,v,亻,shǐ
用,O,E,v,用,yòng
。,O,S,x,UNK,UNK
<,O,S,x,UNK,UNK
b,O,B,eng,UNK,UNK
r,O,E,eng,UNK,UNK
/,O,S,x,UNK,UNK
>,O,S,x,UNK,UNK
2,O,B,m,UNK,UNK
.,O,E,m,UNK,UNK
 ,O,S,x,UNK,UNK
偶,O,S,d,亻,ǒu
有,O,S,v,月,yǒu
极,O,B,m,木,jí
少,O,M,m,小,shǎo
数,O,E,m,攵,shù
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
外,O,B,n,夕,wài
阴,O,M,n,阝,yīn
部,O,E,n,阝,bù
对,O,S,p,寸,duì
本,O,B,n,木,běn
品,O,E,n,口,pǐn
所,O,B,v,户,suǒ
含,O,E,v,口,hán
之,O,S,u,丶,zhī
冰,B-FY,B,n,冫,bīng
片,E-FY,E,n,片,piàn
过,O,B,nr,辶,guò
敏,O,E,nr,攵,mǐn
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
在,O,S,p,土,zài
停,O,B,v,亻,tíng
药,O,E,v,艹,yào
后,O,S,f,口,hòu
自,O,B,r,自,zì
行,O,E,r,行,háng
消,O,B,n,氵,xiāo
失,O,E,n,大,shī
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
本,O,B,n,木,běn
品,O,E,n,口,pǐn
贮,O,B,v,贝,zhù
于,O,E,v,二,yú
耐,O,B,nz,而,nài
压,O,E,nz,厂,yā
容,O,B,n,宀,róng
器,O,E,n,口,qì
中,O,S,f,丨,zhōng
，,O,S,x,UNK,UNK
振,O,B,nr,扌,zhèn
摇,O,M,nr,扌,yáo
后,O,E,nr,口,hòu
，,O,S,x,UNK,UNK
倒,O,B,v,亻,dǎo
置,O,E,v,罒,zhì
，,O,S,x,UNK,UNK
揿,O,S,yg,扌,qìn
压,O,S,v,厂,yā
阀,O,B,n,门,fá
门,O,E,n,门,mén
，,O,S,x,UNK,UNK
内,O,B,n,冂,nèi
容,O,E,n,宀,róng
物,O,S,ng,牜,wù
即,O,S,v,卩,jí
成,O,S,v,戈,chéng
乳,O,B,n,乚,rǔ
白,O,M,n,白,bái
色,O,E,n,色,sè
泡,O,B,n,氵,pào
沫,O,E,n,氵,mò
喷,O,B,v,口,pēn
出,O,E,v,凵,chū
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
3,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
*,O,S,x,UNK,UNK
1,O,S,m,UNK,UNK
瓶,O,S,n,瓦,píng
/,O,S,x,UNK,UNK
盒,O,S,q,皿,hé
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
如,O,S,v,女,rú
与,O,S,p,一,yǔ
其,O,B,r,八,qí
他,O,E,r,亻,tā
药,O,B,n,艹,yào
物,O,E,n,牜,wù
同,O,B,c,口,tóng
时,O,E,c,日,shí
使,O,B,v,亻,shǐ
用,O,E,v,用,yòng
可,O,B,v,口,kě
能,O,E,v,月,néng
会,O,S,v,人,huì
发,O,B,v,又,fā
生,O,E,v,生,shēng
药,O,B,n,艹,yào
物,O,E,n,牜,wù
相,O,B,l,目,xiāng
互,O,M,l,二,hù
作,O,M,l,亻,zuò
用,O,E,l,用,yòng
，,O,S,x,UNK,UNK
详,O,B,v,讠,xiáng
情,O,M,v,忄,qíng
请,O,E,v,讠,qǐng
咨,O,B,vn,口,zī
询,O,E,vn,讠,xún
医,O,B,n,匚,yī
师,O,E,n,巾,shī
或,O,S,c,戈,huò
药,O,B,n,艹,yào
师,O,E,n,巾,shī
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
行,B-ZF,B,n,行,háng
气,E-ZF,E,n,气,qì
破,O,S,v,石,pò
瘀,O,S,g,疒,yū
，,O,S,x,UNK,UNK
生,O,B,n,生,shēng
肌,O,E,n,月,jī
，,O,S,x,UNK,UNK
止,B-ZF,B,v,止,zhǐ
痛,E-ZF,E,v,疒,tòng
。,O,S,x,UNK,UNK
用,O,B,v,用,yòng
于,O,E,v,二,yú
霉,O,B,n,雨,méi
菌,O,M,n,艹,jūn
性,O,E,n,忄,xìng
阴,O,B,nr,阝,yīn
道,O,M,nr,辶,dào
炎,O,E,nr,火,yán
，,O,S,x,UNK,UNK
宫,O,B,n,宀,gōng
颈,O,E,n,页,jǐng
糜,O,B,v,米,mí
烂,O,E,v,火,làn
 ,O,S,x,UNK,UNK
用,O,B,v,用,yòng
于,O,E,v,二,yú
霉,O,B,n,雨,méi
菌,O,M,n,艹,jūn
性,O,E,n,忄,xìng
阴,O,B,nr,阝,yīn
道,O,M,nr,辶,dào
炎,O,E,nr,火,yán
，,O,S,x,UNK,UNK
宫,O,B,n,宀,gōng
颈,O,E,n,页,jǐng
糜,O,B,v,米,mí
烂,O,E,v,火,làn
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
每,O,B,r,母,měi
盒,O,E,r,皿,hé
装,O,S,n,衣,zhuāng
1,O,S,m,UNK,UNK
瓶,O,S,n,瓦,píng
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
孕,O,B,n,子,yùn
妇,O,E,n,女,fù
禁,O,B,v,示,jīn
用,O,E,v,用,yòng
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
