word,label,bound,flag,radical,pinyin
噎,O,B,n,口,yē
膈,O,E,n,月,gé
。,O,S,x,UNK,UNK
噎,O,B,n,口,yē
膈,O,E,n,月,gé
。,O,S,x,UNK,UNK
火,O,B,n,火,huǒ
热,O,E,n,灬,rè
久,O,S,a,丿,jiǔ
灼,O,S,vg,火,zhuó
，,O,S,x,UNK,UNK
痰,O,S,n,疒,tán
凝,O,B,v,冫,níng
毒,O,E,v,母,dú
聚,O,S,v,耳,jù
。,O,S,x,UNK,UNK
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
于,O,S,p,二,yú
4,O,S,m,UNK,UNK
年,O,B,t,干,nián
前,O,E,t,刂,qián
发,O,B,v,又,fā
现,O,E,v,见,xiàn
纳,O,B,n,纟,nà
食,O,E,n,飠,shí
咽,O,S,v,口,yān
之,O,S,u,丶,zhī
不,O,B,a,一,bù
畅,O,E,a,田,chàng
，,O,S,x,UNK,UNK
常,O,B,b,巾,cháng
有,O,E,b,月,yǒu
发,O,B,v,又,fā
呛,O,E,v,口,qiāng
作,O,B,v,亻,zuò
堵,O,E,v,土,dǔ
之,O,S,u,丶,zhī
感,O,S,v,心,gǎn
，,O,S,x,UNK,UNK
还,O,S,d,辶,huán
伴,O,B,v,亻,bàn
有,O,E,v,月,yǒu
嗳,B-ZZ,B,n,口,ǎi
气,E-ZZ,E,n,气,qì
、,O,S,x,UNK,UNK
反,O,B,n,又,fǎn
酸,O,E,n,酉,suān
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
可,O,S,v,口,kě
自,O,B,r,自,zì
行,O,E,r,行,háng
缓,O,B,v,纟,huǎn
解,O,E,v,角,jiě
。,O,S,x,UNK,UNK
近,O,B,t,辶,jìn
半,O,M,t,十,bàn
年,O,E,t,干,nián
来,O,S,v,木,lái
，,O,S,x,UNK,UNK
吞,B-ZZ,B,l,口,tūn
咽,I-ZZ,M,l,口,yān
困,I-ZZ,M,l,囗,kùn
难,E-ZZ,E,l,隹,nán
加,O,B,v,力,jiā
重,O,E,v,里,zhòng
，,O,S,x,UNK,UNK
体,O,B,i,亻,tǐ
重,O,M,i,里,zhòng
减,O,M,i,冫,jiǎn
轻,O,E,i,车,qīng
明,O,B,a,日,míng
显,O,E,a,日,xiǎn
，,O,S,x,UNK,UNK
食,O,S,v,飠,shí
硬,O,B,n,石,yìng
物,O,E,n,牜,wù
则,O,S,d,刂,zé
呕,B-ZZ,B,v,口,ǒu
吐,E-ZZ,E,v,口,tǔ
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
经,O,S,p,纟,jīng
某,O,S,r,木,mǒu
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
病,O,S,n,疒,bìng
检,O,S,vn,木,jiǎn
诊,O,B,v,讠,zhěn
断,O,E,v,斤,duàn
为,O,S,p,丶,wéi
食,O,B,n,飠,shí
道,O,E,n,辶,dào
上,O,S,ns,一,shàng
1,O,S,m,UNK,UNK
/,O,S,x,UNK,UNK
3,O,S,m,UNK,UNK
处,O,S,n,夂,chǔ
鱗,O,S,n,魚,lín
状,O,S,ng,犬,zhuàng
细,O,B,n,纟,xì
胞,O,E,n,月,bāo
癌,O,S,zg,疒,ái
，,O,S,x,UNK,UNK
建,O,B,n,廴,jiàn
议,O,E,n,讠,yì
手,O,B,n,手,shǒu
术,O,E,n,木,shù
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
。,O,S,x,UNK,UNK
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
畏,O,B,v,田,wèi
惧,O,E,v,忄,jù
手,O,B,n,手,shǒu
术,O,E,n,木,shù
，,O,S,x,UNK,UNK
乃,O,S,v,丿,nǎi
来,O,S,v,木,lái
王,O,S,nr,王,wáng
老,O,S,a,耂,lǎo
处,O,S,n,夂,chǔ
求,O,B,v,水,qiú
诊,O,E,v,讠,zhěn
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
嗜,O,S,vg,口,shì
烟,O,B,n,火,yān
酒,S-FY,E,n,酉,jiǔ
及,O,S,c,又,jí
辛,O,B,z,辛,xīn
辣,O,E,z,辛,là
刺,O,B,v,刂,cì
激,O,E,v,氵,jī
之,O,S,u,丶,zhī
品,O,S,n,口,pǐn
，,O,S,x,UNK,UNK
现,O,B,n,见,xiàn
食,B-ZZ,E,n,飠,shí
