word,label,bound,flag,radical,pinyin
胁,B-ZZ,B,v,月,xié
痛,E-ZZ,E,v,疒,tòng
。,O,S,x,UNK,UNK
脾,B-ZH,B,n,月,pí
虚,I-ZH,E,n,虍,xū
肝,I-ZH,B,n,月,gān
郁,E-ZH,E,n,阝,yù
。,O,S,x,UNK,UNK
临,O,B,i,丨,lín
床,O,M,i,广,chuáng
表,O,M,i,衣,biǎo
现,O,E,i,见,xiàn
脘,O,S,g,月,wǎn
胁,O,S,ng,月,xié
胀,O,B,v,月,zhàng
痛,O,E,v,疒,tòng
，,O,S,x,UNK,UNK
纳,O,B,n,纟,nà
食,O,E,n,飠,shí
减,O,B,v,冫,jiǎn
少,O,E,v,小,shǎo
，,O,S,x,UNK,UNK
嗳,B-ZZ,B,n,口,ǎi
气,I-ZZ,E,n,气,qì
频,I-ZZ,B,n,页,pín
作,E-ZZ,E,n,亻,zuò
，,O,S,x,UNK,UNK
胸,B-ZZ,B,n,月,xiōng
闷,E-ZZ,E,n,门,mèn
不,O,S,d,一,bù
舒,O,S,a,舌,shū
.,O,S,m,UNK,UNK
身,O,B,v,身,shēn
倦,O,E,v,亻,juàn
乏,B-ZZ,B,a,丿,fá
力,E-ZZ,E,a,力,lì
，,O,S,x,UNK,UNK
大,B-ZZ,B,d,大,dà
便,I-ZZ,E,d,亻,biàn
溏,I-ZZ,S,g,氵,táng
薄,E-ZZ,S,a,艹,báo
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
疼,B-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
常,O,S,d,巾,cháng
因,O,S,p,囗,yīn
情,O,B,n,忄,qíng
绪,O,E,n,纟,xù
变,O,B,vn,又,biàn
化,O,E,vn,亻,huà
而,O,S,c,而,ér
增,O,B,v,土,zēng
减,O,E,v,冫,jiǎn
，,O,S,x,UNK,UNK
舌,B-SX,B,n,舌,shé
质,I-SX,E,n,贝,zhì
淡,E-SX,S,n,氵,dàn
、,O,S,x,UNK,UNK
苔,B-SX,S,ng,艹,tái
薄,I-SX,B,z,艹,báo
白,E-SX,E,z,白,bái
，,O,S,x,UNK,UNK
脉,B-MX,B,n,月,mài
弦,I-MX,E,n,弓,xián
细,E-MX,S,n,纟,xì
。,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
提,O,B,v,扌,tí
要,O,E,v,覀,yào
①,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
要,O,B,n,覀,yào
点,O,E,n,灬,diǎn
:,O,S,x,UNK,UNK
本,O,S,r,木,běn
证,O,B,v,讠,zhèng
以,O,E,v,人,yǐ
脘,O,S,g,月,wǎn
胁,O,S,ng,月,xié
胀,O,B,v,月,zhàng
痛,O,E,v,疒,tòng
.,O,S,m,UNK,UNK
纳,O,B,n,纟,nà
食,O,E,n,飠,shí
减,O,B,v,冫,jiǎn
少,O,E,v,小,shǎo
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
嗳,B-ZZ,B,n,口,ǎi
气,I-ZZ,E,n,气,qì
频,I-ZZ,B,n,页,pín
