word,label,bound,flag,radical,pinyin
 ,O,S,x,UNK,UNK
3,O,S,m,UNK,UNK
克,O,S,nr,十,kè
*,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
袋,O,S,q,衣,dài
/,O,S,x,UNK,UNK
盒,O,S,q,皿,hé
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
药,O,B,n,艹,yào
用,O,E,n,用,yòng
铝,O,B,n,钅,lǚ
塑,O,E,n,土,sù
复,O,B,n,夂,fù
合,O,M,n,口,hé
膜,O,E,n,月,mó
包,O,B,v,勹,bāo
装,O,E,v,衣,zhuāng
，,O,S,x,UNK,UNK
每,O,S,zg,母,měi
袋,O,B,n,衣,dài
装,O,E,n,衣,zhuāng
3,O,S,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
每,O,B,r,母,měi
盒,O,E,r,皿,hé
装,O,S,n,衣,zhuāng
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
袋,O,S,q,衣,dài
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
本,O,B,n,木,běn
品,O,E,n,口,pǐn
为,O,S,p,丶,wéi
棕,O,B,n,木,zōng
黄,O,M,n,黄,huáng
色,O,E,n,色,sè
至,O,S,p,至,zhì
棕,O,S,n,木,zōng
褐,O,B,n,衤,hè
色,O,E,n,色,sè
的,O,S,uj,白,dí
颗,O,B,n,页,kē
粒,O,E,n,米,lì
；,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
气,O,B,n,气,qì
微,O,M,n,彳,wēi
香,O,E,n,香,xiāng
，,O,S,x,UNK,UNK
味,O,S,ng,口,wèi
微,O,B,a,彳,wēi
苦,O,E,a,艹,kǔ
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
孕,O,B,n,子,yùn
妇,O,E,n,女,fù
禁,O,B,v,示,jīn
用,O,E,v,用,yòng
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
用,O,B,v,用,yòng
于,O,E,v,二,yú
胸,B-ZZ,B,vn,月,xiōng
胁,I-ZZ,E,vn,月,xié
胀,I-ZZ,B,v,月,zhàng
痛,E-ZZ,E,v,疒,tòng
、,O,S,x,UNK,UNK
月,B-ZZ,B,n,月,yuè
经,I-ZZ,M,n,纟,jīng
不,I-ZZ,M,n,一,bù
调,E-ZZ,E,n,讠,tiáo
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
乳,B-ZZ,B,n,乚,rǔ
房,I-ZZ,E,n,户,fáng
胀,I-ZZ,B,v,月,zhàng
痛,E-ZZ,E,v,疒,tòng
或,O,S,c,戈,huò
伴,O,B,v,亻,bàn
见,O,E,v,见,jiàn
黄,O,B,n,黄,huáng
褐,O,M,n,衤,hè
斑,O,E,n,文,bān
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
江,O,B,ns,氵,jiāng
西,O,E,ns,覀,xī
桔,O,B,nrt,木,jié
王,O,E,nrt,王,wáng
药,O,B,n,艹,yào
业,O,E,n,一,yè
有,O,B,n,月,yǒu
限,O,M,n,阝,xiàn
公,O,M,n,八,gōng
司,O,E,n,口,sī
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
开,O,B,v,廾,kāi
水,O,E,v,水,shuǐ
冲,O,B,v,冫,chōng
服,O,E,v,月,fú
。,O,S,x,UNK,UNK
一,O,B,m,一,yī
次,O,E,m,欠,cì
1,O,S,x,UNK,UNK
-,O,S,x,UNK,UNK
2,O,S,m,UNK,UNK
袋,O,S,q,衣,dài
，,O,S,x,UNK,UNK
一,O,B,m,一,yī
日,O,E,m,日,rì
3,O,S,m,UNK,UNK
次,O,S,t,欠,cì
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
疏,B-ZF,B,n,疋,shū
肝,I-ZF,M,n,月,gān
理,I-ZF,M,n,王,lǐ
气,E-ZF,E,n,气,qì
活,B-ZF,B,vn,氵,huó
血,E-ZF,E,vn,血,xiě
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
用,O,B,v,用,yòng
于,O,E,v,二,yú
肝,O,B,n,月,gān
气,O,E,n,气,qì
不,O,S,d,一,bù
舒,O,S,a,舌,shū
所,O,B,c,户,suǒ
致,O,E,c,至,zhì
的,O,S,uj,白,dí
胸,B-ZZ,B,vn,月,xiōng
胁,I-ZZ,E,vn,月,xié
胀,I-ZZ,B,v,月,zhàng
痛,E-ZZ,E,v,疒,tòng
，,O,S,x,UNK,UNK
头,B-ZZ,B,i,大,tóu
晕,I-ZZ,M,i,日,yùn
目,I-ZZ,M,i,目,mù
眩,E-ZZ,E,i,目,xuàn
、,O,S,x,UNK,UNK
食,B-ZZ,B,n,飠,shí
欲,I-ZZ,E,n,欠,yù
减,I-ZZ,B,v,冫,jiǎn
退,E-ZZ,E,v,辶,tuì
、,O,S,x,UNK,UNK
月,B-ZZ,B,n,月,yuè
经,I-ZZ,M,n,纟,jīng
不,I-ZZ,M,n,一,bù
调,E-ZZ,E,n,讠,tiáo
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
乳,B-ZZ,B,n,乚,rǔ
房,I-ZZ,E,n,户,fáng
胀,I-ZZ,B,v,月,zhàng
痛,E-ZZ,E,v,疒,tòng
或,O,S,c,戈,huò
伴,O,B,v,亻,bàn
见,O,E,v,见,jiàn
颜,O,B,n,页,yán
面,B-ZZ,E,n,面,miàn
黄,E-ZZ,B,n,黄,huáng
褐,O,M,n,衤,hè
斑,O,E,n,文,bān
气,B-ZH,B,n,气,qì
滞,E-ZH,E,n,氵,zhì
不,O,B,v,一,bù
运,O,E,v,辶,yùn
所,O,B,c,户,suǒ
致,O,E,c,至,zhì
的,O,S,uj,白,dí
胸,B-ZZ,B,vn,月,xiōng
胁,I-ZZ,E,vn,月,xié
疼,I-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
胸,O,S,ng,月,xiōng
腹,B-ZZ,B,n,月,fù
胀,E-ZZ,M,n,月,zhàng
满,O,E,n,氵,mǎn
，,O,S,x,UNK,UNK
咽,O,B,n,口,yān
喉,O,E,n,口,hóu
干,B-ZZ,B,a,干,gān
燥,E-ZZ,E,a,火,zào
，,O,S,x,UNK,UNK
舌,O,S,n,舌,shé
无,O,S,v,一,wú
津,O,B,nz,氵,jīn
液,O,E,nz,氵,yè
者,O,S,k,耂,zhě
慎,O,B,v,忄,shèn
用,O,E,v,用,yòng
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
4,O,B,m,UNK,UNK
.,O,E,m,UNK,UNK
seg,seg,seg,seg,seg,seg
火,O,B,a,火,huǒ
郁,O,E,a,阝,yù
证,O,B,n,讠,zhèng
者,O,E,n,耂,zhě
舌,O,S,n,舌,shé
无,O,S,v,一,wú
津,O,B,nz,氵,jīn
液,O,E,nz,氵,yè
 ,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
.,O,E,m,UNK,UNK
忌,O,B,v,心,jì
食,O,E,v,飠,shí
生,O,B,vn,生,shēng
冷,O,E,vn,冫,lěng
及,O,S,c,又,jí
油,S-FY,B,n,氵,yóu
腻,O,E,n,月,nì
难,O,S,a,隹,nán
消,O,B,vn,氵,xiāo
化,O,E,vn,亻,huà
的,O,S,uj,白,dí
食,O,B,n,飠,shí
品,O,E,n,口,pǐn
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
2,O,B,m,UNK,UNK
.,O,E,m,UNK,UNK
服,O,B,n,月,fú
药,O,E,n,艹,yào
期,O,B,f,月,qī
间,O,E,f,门,jiān
要,O,S,v,覀,yào
保,O,B,v,亻,bǎo
持,O,E,v,扌,chí
情,O,B,n,忄,qíng
绪,O,E,n,纟,xù
乐,O,B,a,丿,lè
观,O,E,a,见,guān
，,O,S,x,UNK,UNK
切,O,B,v,刀,qiē
忌,O,E,v,心,jì
生,O,B,n,生,shēng
气,O,E,n,气,qì
恼,O,B,v,忄,nǎo
怒,O,E,v,心,nù
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
3,O,B,m,UNK,UNK
.,O,E,m,UNK,UNK
seg,seg,seg,seg,seg,seg
肝,B-ZH,B,n,月,gān
肾,I-ZH,E,n,月,shèn
阴,I-ZH,B,nr,阝,yīn
虚,E-ZH,E,nr,虍,xū
，,O,S,x,UNK,UNK
气,B-ZH,B,n,气,qì
滞,E-ZH,E,n,氵,zhì
不,O,B,v,一,bù
运,O,E,v,辶,yùn
所,O,B,c,户,suǒ
致,O,E,c,至,zhì
的,O,S,uj,白,dí
胸,B-ZZ,B,vn,月,xiōng
胁,I-ZZ,E,vn,月,xié
疼,I-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
胸,O,S,ng,月,xiōng
腹,B-ZZ,B,n,月,fù
胀,E-ZZ,M,n,月,zhàng
满,O,E,n,氵,mǎn
，,O,S,x,UNK,UNK
咽,O,B,n,口,yān
喉,O,E,n,口,hóu
干,B-ZZ,B,a,干,gān
燥,E-ZZ,E,a,火,zào
，,O,S,x,UNK,UNK
舌,O,S,n,舌,shé
无,O,S,v,一,wú
津,O,B,nz,氵,jīn
液,O,E,nz,氵,yè
者,O,S,k,耂,zhě
慎,O,B,v,忄,shèn
用,O,E,v,用,yòng
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
4,O,B,m,UNK,UNK
.,O,E,m,UNK,UNK
火,O,B,a,火,huǒ
郁,O,E,a,阝,yù
证,O,B,n,讠,zhèng
者,O,E,n,耂,zhě
不,O,S,d,一,bù
适,O,B,v,辶,shì
用,O,E,v,用,yòng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
主,O,B,b,丶,zhǔ
要,O,E,b,覀,yào
表,O,B,v,衣,biǎo
现,O,E,v,见,xiàn
为,O,S,p,丶,wéi
口,B-ZZ,B,n,口,kǒu
苦,I-ZZ,E,n,艹,kǔ
咽,I-ZZ,S,v,口,yān
干,E-ZZ,S,v,干,gān
、,O,S,x,UNK,UNK
面,O,B,n,面,miàn
色,O,E,n,色,sè
红,O,B,nr,纟,hóng
赤,O,E,nr,赤,chì
、,O,S,x,UNK,UNK
心,O,B,s,心,xīn
中,O,E,s,丨,zhōng
烦,B-ZZ,B,a,火,fán
热,E-ZZ,E,a,灬,rè
、,O,S,x,UNK,UNK
胁,O,B,v,月,xié
胀,O,E,v,月,zhàng
不,O,B,v,一,bù
眠,O,E,v,目,mián
、,O,S,x,UNK,UNK
大,B-ZH,S,a,大,dà
便,I-ZH,B,a,亻,biàn
秘,I-ZH,E,a,禾,mì
结,E-ZH,S,n,纟,jié
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
5,O,B,m,UNK,UNK
.,O,E,m,UNK,UNK
seg,seg,seg,seg,seg,seg
有,O,S,v,月,yǒu
高,O,B,n,高,gāo
血,O,M,n,血,xiě
压,O,E,n,厂,yā
、,O,S,x,UNK,UNK
心,O,B,n,心,xīn
脏,O,M,n,月,zàng
病,O,E,n,疒,bìng
、,O,S,x,UNK,UNK
肝,O,B,n,月,gān
病,O,E,n,疒,bìng
、,O,S,x,UNK,UNK
糖,O,B,n,米,táng
尿,O,M,n,尸,niào
病,O,E,n,疒,bìng
、,O,S,x,UNK,UNK
肾,O,B,n,月,shèn
病,O,E,n,疒,bìng
等,O,S,u,竹,děng
慢,O,B,n,忄,màn
性,O,M,n,忄,xìng
病,O,E,n,疒,bìng
严,O,B,nr,一,yán
重,O,M,nr,里,zhòng
者,O,E,nr,耂,zhě
应,O,S,v,广,yīng
在,O,S,p,土,zài
医,O,B,n,匚,yī
师,O,E,n,巾,shī
指,O,B,n,扌,zhǐ
导,O,E,n,寸,dǎo
下,O,S,f,一,xià
服,O,B,vn,月,fú
用,O,E,vn,用,yòng
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
6,O,B,m,UNK,UNK
.,O,E,m,UNK,UNK
服,O,B,n,月,fú
药,O,E,n,艹,yào
3,O,S,m,UNK,UNK
