word,label,bound,flag,radical,pinyin
食,O,B,n,飠,shí
管,O,E,n,竹,guǎn
疾,O,B,n,疒,jí
病,O,E,n,疒,bìng
。,O,S,x,UNK,UNK
食,O,B,n,飠,shí
管,O,E,n,竹,guǎn
疾,O,B,n,疒,jí
病,O,E,n,疒,bìng
。,O,S,x,UNK,UNK
湿,O,S,a,氵,shī
痰,B-ZH,S,n,疒,tán
阻,E-ZH,B,v,阝,zǔ
隔,O,E,v,阝,gé
。,O,S,x,UNK,UNK
乃,O,B,c,丿,nǎi
为,O,E,c,丶,wéi
湿,O,B,n,氵,shī
池,O,E,n,氵,chí
凝,O,B,v,冫,níng
聚,O,E,v,耳,jù
，,O,S,x,UNK,UNK
升,B-ZH,B,v,十,shēng
降,I-ZH,E,v,阝,jiàng
失,I-ZH,B,v,大,shī
调,E-ZH,E,v,讠,tiáo
。,O,S,x,UNK,UNK
自,O,B,v,自,zì
述,O,E,v,辶,shù
近,O,S,t,辶,jìn
3,O,S,m,UNK,UNK
年,O,S,m,干,nián
开,O,B,v,廾,kāi
始,O,E,v,女,shǐ
感,O,B,n,心,gǎn
觉,O,E,n,见,jué
进,O,B,v,辶,jìn
食,O,E,v,飠,shí
稍,O,S,d,禾,shāo
有,O,S,v,月,yǒu
噔,O,S,o,口,dēng
膈,O,S,y,月,gé
未,O,S,d,木,wèi
注,O,B,v,氵,zhù
意,O,E,v,心,yì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
后,O,S,f,口,hòu
逐,O,B,d,辶,zhú
渐,O,E,d,氵,jiàn
加,O,B,v,力,jiā
重,O,E,v,里,zhòng
到,O,S,v,刂,dào
进,O,B,v,辶,jìn
食,O,E,v,飠,shí
困,O,B,an,囗,kùn
难,O,E,an,隹,nán
，,O,S,x,UNK,UNK
咽,O,B,n,口,yān
下,O,E,n,一,xià
即,O,S,v,卩,jí
呕,O,B,v,口,ǒu
出,O,E,v,凵,chū
，,O,S,x,UNK,UNK
机,O,B,n,木,jī
体,O,E,n,亻,tǐ
逐,O,B,d,辶,zhú
渐,O,E,d,氵,jiàn
消,B-ZZ,B,a,氵,xiāo
瘦,E-ZZ,E,a,疒,shòu
。,O,S,x,UNK,UNK
到,O,S,v,刂,dào
某,O,B,r,木,mǒu
某,O,E,r,木,mǒu
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
经,O,S,n,纟,jīng
食,O,B,n,飠,shí
管,O,E,n,竹,guǎn
钡,O,B,n,钅,bèi
餐,O,E,n,飠,cān
检,O,S,v,木,jiǎn
査,O,S,zg,木,chá
，,O,S,x,UNK,UNK
诊,O,B,v,讠,zhěn
断,O,E,v,斤,duàn
为,O,S,p,丶,wéi
贲,O,B,n,贝,bì
门,O,E,n,门,mén
失,O,S,zg,大,shī
弛,O,B,a,弓,chí
缓,O,E,a,纟,huǎn
症,O,S,zg,疒,zhèng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
用,O,S,p,用,yòng
硝,O,B,nz,石,xiāo
苯,O,M,nz,艹,běn
地,O,M,nz,土,dì
平,O,E,nz,干,píng
、,O,S,x,UNK,UNK
心,O,B,i,心,xīn
痛,O,M,i,疒,tòng
定,O,E,i,宀,dìng
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
效,O,B,n,攵,xiào
果,O,E,n,木,guǒ
良,O,B,a,艮,liáng
好,O,E,a,女,hǎo
，,O,S,x,UNK,UNK
但,O,S,c,亻,dàn
不,O,B,v,一,bù
能,O,E,v,月,néng
停,O,B,v,亻,tíng
药,O,E,v,艹,yào
，,O,S,x,UNK,UNK
乃,O,B,c,丿,nǎi
至,O,E,c,至,zhì
以,O,B,f,人,yǐ
后,O,E,f,口,hòu
服,O,S,v,月,fú
硝,O,B,nz,石,xiāo
苯,O,M,nz,艹,běn
地,O,M,nz,土,dì
平,O,E,nz,干,píng
效,O,B,n,攵,xiào
果,O,E,n,木,guǒ
也,O,S,d,乙,yě
逐,O,B,d,辶,zhú
渐,O,E,d,氵,jiàn
减,O,B,v,冫,jiǎn
弱,O,E,v,弓,ruò
，,O,S,x,UNK,UNK
发,O,B,vn,又,fā
展,O,E,vn,尸,zhǎn
到,O,S,v,刂,dào
吞,B-ZZ,B,l,口,tūn
咽,I-ZZ,M,l,口,yān
困,I-ZZ,M,l,囗,kùn
难,E-ZZ,E,l,隹,nán
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
勉,O,B,v,力,miǎn
强,O,E,v,弓,qiáng
食,O,S,v,飠,shí
人,O,S,n,人,rén
，,O,S,x,UNK,UNK
少,O,B,n,小,shǎo
时,O,E,n,日,shí
即,O,S,v,卩,jí
吐,O,B,v,口,tǔ
出,O,E,v,凵,chū
食,O,B,n,飠,shí
物,O,E,n,牜,wù
及,O,S,c,又,jí
黏,O,S,n,黍,nián
浊,O,B,n,氵,zhuó
物,O,E,n,牜,wù
，,O,S,x,UNK,UNK
形,B-ZZ,B,n,彡,xíng
体,I-ZZ,E,n,亻,tǐ
消,I-ZZ,B,a,氵,xiāo
瘦,E-ZZ,E,a,疒,shòu
，,O,S,x,UNK,UNK
全,O,B,n,入,quán
身,O,E,n,身,shēn
疲,B-ZZ,B,a,疒,pí
乏,I-ZZ,E,a,丿,fá
无,I-ZZ,B,n,一,wú
力,E-ZZ,E,n,力,lì
，,O,S,x,UNK,UNK
痛,O,B,i,疒,tòng
苦,O,M,i,艹,kǔ
万,O,M,i,一,wàn
分,O,E,i,刀,fēn
，,O,S,x,UNK,UNK
来,O,B,n,木,lái
院,O,E,n,阝,yuàn
要,O,B,v,覀,yào
求,O,E,v,水,qiú
服,O,S,v,月,fú
中,O,B,n,丨,zhōng
药,O,E,n,艹,yào
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
述,O,S,vg,辶,shù
近,O,B,t,辶,jìn
来,O,E,t,木,lái
吞,B-ZZ,B,l,口,tūn
咽,I-ZZ,M,l,口,yān
困,I-ZZ,M,l,囗,kùn
难,E-ZZ,E,l,隹,nán
及,O,S,c,又,jí
食,B-ZZ,B,n,飠,shí
人,I-ZZ,E,n,人,rén
即,I-ZZ,S,v,卩,jí
吐,E-ZZ,S,v,口,tǔ
加,O,B,v,力,jiā
重,O,E,v,里,zhòng
，,O,S,x,UNK,UNK
胸,O,B,n,月,xiōng
腹,O,E,n,月,fù
痞,O,B,n,疒,pǐ
满,O,E,n,氵,mǎn
，,O,S,x,UNK,UNK
嗳,B-ZZ,B,n,口,ǎi
气,E-ZZ,E,n,气,qì
不,O,S,d,一,bù
畅,O,S,a,田,chàng
，,O,S,x,UNK,UNK
大,B-ZZ,B,d,大,dà
便,I-ZZ,E,d,亻,biàn
干,I-ZZ,B,v,干,gān
结,E-ZZ,E,v,纟,jié
，,O,S,x,UNK,UNK
精,O,B,n,米,jīng
神,O,M,n,礻,shén
压,O,M,n,厂,yā
力,O,E,n,力,lì
很,O,B,a,彳,hěn
大,O,E,a,大,dà
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
贲,O,B,n,贝,bì
门,O,E,n,门,mén
失,O,S,zg,大,shī
弛,O,B,a,弓,chí
缓,O,E,a,纟,huǎn
症,O,S,zg,疒,zhèng
属,O,B,v,尸,shǔ
于,O,E,v,二,yú
中,O,B,j,丨,zhōng
医,O,E,j,匚,yī
的,O,S,uj,白,dí
噎,O,B,n,口,yē
膈,O,E,n,月,gé
范,O,B,nr,艹,fàn
畴,O,E,nr,田,chóu
。,O,S,x,UNK,UNK
是,O,S,v,日,shì
食,O,B,n,飠,shí
管,O,E,n,竹,guǎn
下,O,S,f,一,xià
口,O,S,q,口,kǒu
贲,O,B,n,贝,bì
门,O,E,n,门,mén
处,O,S,n,夂,chǔ
失,O,B,v,大,shī
去,O,E,v,厶,qù
松,O,B,a,木,sōng
弛,O,E,a,弓,chí
能,O,B,n,月,néng
力,O,E,n,力,lì
，,O,S,x,UNK,UNK
致,O,S,v,至,zhì
食,O,B,n,飠,shí
物,O,E,n,牜,wù
咽,O,B,n,口,yān
下,O,E,n,一,xià
困,O,B,an,囗,kùn
难,O,E,an,隹,nán
，,O,S,x,UNK,UNK
严,O,B,nr,一,yán
重,O,M,nr,里,zhòng
者,O,E,nr,耂,zhě
须,O,S,d,页,xū
手,O,B,n,手,shǒu
术,O,E,n,木,shù
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
轻,O,B,b,车,qīng
型,O,E,b,土,xíng
可,O,B,v,口,kě
用,O,E,v,用,yòng
药,O,B,n,艹,yào
物,O,E,n,牜,wù
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
。,O,S,x,UNK,UNK
此,O,B,mq,止,cǐ
例,O,E,mq,亻,lì
乃,O,B,c,丿,nǎi
为,O,E,c,丶,wéi
年,O,B,a,干,nián
轻,O,E,a,车,qīng
身,O,B,v,身,shēn
弱,O,E,v,弓,ruò
加,O,B,c,力,jiā
之,O,E,c,丶,zhī
情,O,B,n,忄,qíng
绪,O,E,n,纟,xù
不,O,S,d,一,bù
杨,O,S,nr,木,yáng
，,O,S,x,UNK,UNK
阴,O,S,a,阝,yīn
寒,O,B,a,宀,hán
湿,O,E,a,氵,shī
郁,O,S,nr,阝,yù
，,O,S,x,UNK,UNK
痰,B-ZH,S,n,疒,tán
浊,I-ZH,S,an,氵,zhuó
凝,E-ZH,B,v,冫,níng
聚,O,E,v,耳,jù
所,O,B,c,户,suǒ
致,O,E,c,至,zhì
。,O,S,x,UNK,UNK
所,O,B,c,户,suǒ
以,O,E,c,人,yǐ
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
当,O,B,n,彐,dāng
温,O,E,n,氵,wēn
降,O,B,v,阝,jiàng
补,O,E,v,衤,bǔ
结,O,B,v,纟,jié
合,O,E,v,口,hé
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
温,O,S,v,氵,wēn
以,O,S,p,人,yǐ
寒,O,B,n,宀,hán
化,O,E,n,亻,huà
，,O,S,x,UNK,UNK
降,O,B,v,阝,jiàng
以,O,E,v,人,yǐ
气,O,B,n,气,qì
行,O,E,n,行,háng
，,O,S,x,UNK,UNK
补,O,B,v,衤,bǔ
以,O,E,v,人,yǐ
益,O,B,n,皿,yì
气,O,E,n,气,qì
。,O,S,x,UNK,UNK
方,O,S,q,方,fāng
中,O,S,f,丨,zhōng
以,O,S,p,人,yǐ
旋,B-FY,B,n,方,xuán
复,I-FY,M,n,夂,fù
花,E-FY,E,n,艹,huā
性,O,B,n,忄,xìng
温,O,E,n,氵,wēn
能,O,B,v,月,néng
散,O,E,v,攵,sàn
寒,O,B,n,宀,hán
化,O,E,n,亻,huà
湿,O,S,v,氵,shī
，,O,S,x,UNK,UNK
下,O,S,f,一,xià
痰,O,B,i,疒,tán
涎,O,M,i,氵,xián
而,O,E,i,而,ér
顺,O,B,n,页,shùn
气,O,E,n,气,qì
",",O,S,x,UNK,UNK
代,B-FY,B,vn,亻,dài
赭,I-FY,M,vn,赤,zhě
石,E-FY,E,vn,石,shí
体,O,B,n,亻,tǐ
重,O,E,n,里,zhòng
而,O,S,c,而,ér
沉,O,B,v,氵,chén
降,O,E,v,阝,jiàng
，,O,S,x,UNK,UNK
善,O,B,n,口,shàn
镇,O,E,n,钅,zhèn
冲,O,B,v,冫,chōng
逆,O,E,v,辶,nì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
能,O,B,v,月,néng
降,B-ZF,E,v,阝,jiàng
胃,E-ZF,B,n,月,wèi
气,O,E,n,气,qì
",",O,S,x,UNK,UNK
半,B-FY,B,n,十,bàn
夏,E-FY,E,n,夂,xià
燥,O,B,a,火,zào
湿,O,E,a,氵,shī
化,B-ZF,B,v,亻,huà
痰,I-ZF,E,v,疒,tán
散,I-ZF,B,v,攵,sàn
结,E-ZF,E,v,纟,jié
",",O,S,x,UNK,UNK
川,B-FY,S,j,川,chuān
厚,I-FY,B,a,厂,hòu
朴,E-FY,E,a,木,pǔ
苦,O,B,a,艹,kǔ
燥,O,E,a,火,zào
辛,O,B,nz,辛,xīn
药,O,E,nz,艹,yào
，,O,S,x,UNK,UNK
辛,O,B,v,辛,xīn
能,O,E,v,月,néng
散,O,B,n,攵,sàn
寒,O,E,n,宀,hán
，,O,S,x,UNK,UNK
长,O,B,d,长,cháng
于,O,E,d,二,yú
下,O,B,v,一,xià
行,O,E,v,行,háng
燥,O,B,a,火,zào
湿,O,E,a,氵,shī
消,O,B,n,氵,xiāo
积,O,E,n,禾,jī
，,O,S,x,UNK,UNK
为,O,S,p,丶,wéi
佐,O,B,n,亻,zuǒ
使,O,E,n,亻,shǐ
药,O,S,n,艹,yào
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
助,O,B,n,力,zhù
君,O,E,n,口,jūn
药,O,B,n,艹,yào
化,O,E,n,亻,huà
湿,O,B,v,氵,shī
解,O,E,v,角,jiě
郁,O,B,a,阝,yù
散,O,E,a,攵,sàn
痰,O,S,n,疒,tán
结,O,S,n,纟,jié
",",O,S,x,UNK,UNK
再,O,S,d,冂,zài
以,O,S,p,人,yǐ
茯,B-FY,B,n,艹,fú
苓,E-FY,E,n,艹,líng
、,O,S,x,UNK,UNK
焦,B-FY,S,a,灬,jiāo
白,I-FY,B,n,白,bái
术,E-FY,E,n,木,shù
、,O,S,x,UNK,UNK
党,B-FY,B,n,儿,dǎng
参,E-FY,E,n,厶,cān
健,O,B,n,亻,jiàn
脾,O,E,n,月,pí
化,O,B,l,亻,huà
湿,O,E,l,氵,shī
，,O,S,x,UNK,UNK
益,O,B,n,皿,yì
气,O,E,n,气,qì
助,O,B,n,力,zhù
阳,O,E,n,阝,yáng
，,O,S,x,UNK,UNK
以,O,B,v,人,yǐ
助,O,E,v,力,zhù
湿,O,B,v,氵,shī
化,O,E,v,亻,huà
寒,O,B,v,宀,hán
消,O,E,v,氵,xiāo
，,O,S,x,UNK,UNK
生,B-FY,B,n,生,shēng
姜,E-FY,E,n,女,jiāng
温,O,B,n,氵,wēn
胃,O,E,n,月,wèi
化,O,B,v,亻,huà
痰,O,E,v,疒,tán
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
散,O,S,v,攵,sàn
寒,O,B,v,宀,hán
止,O,E,v,止,zhǐ
呕,O,S,y,口,ǒu
兼,O,B,v,丷,jiān
解,O,E,v,角,jiě
半,B-FY,B,n,十,bàn
夏,E-FY,E,n,夂,xià
之,O,S,u,丶,zhī
毒,O,S,n,母,dú
，,O,S,x,UNK,UNK
为,O,S,p,丶,wéi
佐,O,B,n,亻,zuǒ
使,O,E,n,亻,shǐ
。,O,S,x,UNK,UNK
诸,O,B,n,讠,zhū
药,O,E,n,艹,yào
配,O,B,v,酉,pèi
合,O,E,v,口,hé
，,O,S,x,UNK,UNK
共,O,S,d,八,gòng
奏,O,S,v,大,zòu
温,B-ZF,B,nr,氵,wēn
中,I-ZF,M,nr,丨,zhōng
散,I-ZF,E,nr,攵,sàn
寒,E-ZF,S,n,宀,hán
、,O,S,x,UNK,UNK
化,O,B,l,亻,huà
湿,O,M,l,氵,shī
解,O,E,l,角,jiě
郁,O,S,i,阝,yù
、,O,S,x,UNK,UNK
散,O,S,v,攵,sàn
痰,O,B,i,疒,tán
结,O,M,i,纟,jié
之,O,M,i,丶,zhī
功,O,E,i,力,gōng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
使,O,S,v,亻,shǐ
肝,B-ZH,S,n,月,gān
胃,I-ZH,B,n,月,wèi
气,E-ZH,E,n,气,qì
和,O,S,c,口,hé
、,O,S,x,UNK,UNK
湿,O,S,a,氵,shī
化,O,B,v,亻,huà
痰,O,E,v,疒,tán
消,O,B,l,氵,xiāo
而,O,E,l,而,ér
恢,O,B,v,忄,huī
复,O,E,v,夂,fù
脏,O,B,n,月,zàng
器,O,E,n,口,qì
功,O,B,n,力,gōng
能,O,E,n,月,néng
。,O,S,x,UNK,UNK
治,O,S,v,氵,zhì
宜,O,B,a,宀,yí
健,O,E,a,亻,jiàn
睥,O,B,l,目,bì
化,O,M,l,亻,huà
湿,O,E,l,氵,shī
，,O,S,x,UNK,UNK
涤,O,S,ng,氵,dí
痰,O,S,n,疒,tán
化,O,S,v,亻,huà
瘀,O,S,g,疒,yū
，,O,S,x,UNK,UNK
降,O,B,n,阝,jiàng
气,O,E,n,气,qì
去,O,S,v,厶,qù
浊,O,S,an,氵,zhuó
。,O,S,x,UNK,UNK
:,O,S,x,UNK,UNK
旋,O,S,d,方,xuán
复,O,B,v,夂,fù
代,B-FY,E,v,亻,dài
赭,E-FY,S,n,赤,zhě
汤,O,B,nz,氵,tāng
加,O,M,nz,力,jiā
减,O,E,nz,冫,jiǎn
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
旋,B-FY,B,n,方,xuán
复,I-FY,M,n,夂,fù
花,E-FY,E,n,艹,huā
(,O,S,x,UNK,UNK
包,O,B,v,勹,bāo
煎,O,E,v,灬,jiān
）,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
半,B-FY,B,n,十,bàn
夏,E-FY,E,n,夂,xià
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
川,B-FY,S,j,川,chuān
厚,I-FY,B,a,厂,hòu
朴,E-FY,E,a,木,pǔ
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
茯,B-FY,B,n,艹,fú
苓,E-FY,E,n,艹,líng
2,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
代,B-FY,B,vn,亻,dài
赭,I-FY,M,vn,赤,zhě
石,E-FY,E,vn,石,shí
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
焦,B-FY,S,a,灬,jiāo
白,I-FY,B,n,白,bái
术,E-FY,E,n,木,shù
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
党,B-FY,B,n,儿,dǎng
参,E-FY,E,n,厶,cān
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
生,B-FY,B,n,生,shēng
姜,E-FY,E,n,女,jiāng
3,O,S,m,UNK,UNK
片,O,S,q,片,piàn
