word,label,bound,flag,radical,pinyin
 ,O,S,x,UNK,UNK
益,O,B,n,皿,yì
气,O,E,n,气,qì
，,O,S,x,UNK,UNK
下,O,B,v,一,xià
乳,O,E,v,乚,rǔ
。,O,S,x,UNK,UNK
用,O,B,v,用,yòng
于,O,E,v,二,yú
产,O,B,n,亠,chǎn
后,O,E,n,口,hòu
乳,O,B,n,乚,rǔ
汁,O,E,n,氵,zhī
不,O,B,v,一,bù
下,O,E,v,一,xià
或,O,S,c,戈,huò
稀,O,B,a,禾,xī
少,O,E,a,小,shǎo
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
每,O,S,zg,母,měi
袋,O,B,n,衣,dài
装,O,E,n,衣,zhuāng
1,O,B,m,UNK,UNK
8,O,E,m,UNK,UNK
g,O,S,eng,UNK,UNK
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
上,O,B,ns,一,shàng
海,O,E,ns,氵,hǎi
雷,O,B,nr,雨,léi
允,O,E,nr,儿,yǔn
上,O,S,f,一,shàng
药,O,B,n,艹,yào
业,O,E,n,一,yè
有,O,B,n,月,yǒu
限,O,M,n,阝,xiàn
公,O,M,n,八,gōng
司,O,E,n,口,sī
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
尚,O,S,d,小,shàng
不,O,S,d,一,bù
明,O,B,ad,日,míng
确,O,E,ad,石,què
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
开,O,B,v,廾,kāi
水,O,E,v,水,shuǐ
冲,O,B,v,冫,chōng
服,O,E,v,月,fú
，,O,S,x,UNK,UNK
一,O,B,m,一,yī
次,O,E,m,欠,cì
1,O,B,m,UNK,UNK
8,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
一,O,B,m,一,yī
日,O,E,m,日,rì
3,O,S,m,UNK,UNK
次,O,S,t,欠,cì
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
益,O,B,n,皿,yì
气,O,E,n,气,qì
，,O,S,x,UNK,UNK
下,O,B,v,一,xià
乳,O,E,v,乚,rǔ
。,O,S,x,UNK,UNK
用,O,B,v,用,yòng
于,O,E,v,二,yú
产,O,B,n,亠,chǎn
后,O,E,n,口,hòu
乳,O,B,n,乚,rǔ
汁,O,E,n,氵,zhī
不,O,B,v,一,bù
下,O,E,v,一,xià
 ,O,S,x,UNK,UNK
非,O,B,l,非,fēi
处,O,M,l,夂,chǔ
方,O,M,l,方,fāng
药,O,E,l,艹,yào
物,O,S,zg,牜,wù
（,O,S,x,UNK,UNK
乙,O,B,n,乙,yǐ
类,O,E,n,米,lèi
）,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
