word,label,bound,flag,radical,pinyin
食,O,B,n,飠,shí
管,O,E,n,竹,guǎn
疾,O,B,n,疒,jí
病,O,E,n,疒,bìng
。,O,S,x,UNK,UNK
食,O,B,n,飠,shí
管,O,E,n,竹,guǎn
疾,O,B,n,疒,jí
病,O,E,n,疒,bìng
。,O,S,x,UNK,UNK
阴,B-ZH,B,nr,阝,yīn
虚,I-ZH,E,nr,虍,xū
火,I-ZH,B,a,火,huǒ
旺,E-ZH,E,a,日,wàng
，,O,S,x,UNK,UNK
痰,O,S,n,疒,tán
瘀,O,S,g,疒,yū
交,O,B,v,亠,jiāo
阻,O,E,v,阝,zǔ
。,O,S,x,UNK,UNK
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
于,O,S,p,二,yú
1,O,B,m,UNK,UNK
9,O,M,m,UNK,UNK
7,O,M,m,UNK,UNK
3,O,E,m,UNK,UNK
年,O,S,m,干,nián
6,O,S,m,UNK,UNK
月,O,S,m,月,yuè
中,O,B,t,丨,zhōng
旬,O,E,t,日,xún
，,O,S,x,UNK,UNK
正,O,B,n,止,zhèng
值,O,E,n,亻,zhí
端,O,B,t,立,duān
午,O,M,t,十,wǔ
节,O,E,t,艹,jié
前,O,B,f,刂,qián
夕,O,E,f,夕,xī
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
误,O,B,n,讠,wù
饮,O,E,n,饣,yǐn
家,O,B,n,宀,jiā
人,O,E,n,人,rén
准,O,B,v,冫,zhǔn
备,O,E,v,夂,bèi
过,O,B,t,辶,guò
节,O,E,t,艹,jié
裹,O,S,v,衣,guǒ
粽,O,B,n,米,zòng
的,O,E,n,白,dí
碱,B-FY,B,n,石,jiǎn
水,E-FY,E,n,水,shuǐ
，,O,S,x,UNK,UNK
当,O,B,t,彐,dāng
时,O,E,t,日,shí
即,O,S,v,卩,jí
引,O,B,v,弓,yǐn
起,O,E,v,走,qǐ
喉,O,B,n,口,hóu
部,O,E,n,阝,bù
及,O,S,c,又,jí
胸,O,B,n,月,xiōng
骨,O,E,n,骨,gǔ
后,O,B,f,口,hòu
部,O,E,f,阝,bù
剧,O,B,a,刂,jù
烈,O,E,a,灬,liè
疼,B-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
吞,B-ZZ,B,l,口,tūn
咽,I-ZZ,M,l,口,yān
困,I-ZZ,M,l,囗,kùn
难,E-ZZ,E,l,隹,nán
，,O,S,x,UNK,UNK
遂,O,S,d,辶,suì
由,O,S,p,田,yóu
当,O,B,s,彐,dāng
地,O,E,s,土,dì
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
转,O,S,v,车,zhuǎn
县,O,B,b,厶,xiàn
级,O,E,b,纟,jí
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
救,O,B,v,攵,jiù
治,O,E,v,氵,zhì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
诊,O,B,v,讠,zhěn
为,O,E,v,丶,wéi
“,O,S,x,UNK,UNK
食,O,B,n,飠,shí
管,O,E,n,竹,guǎn
化,O,B,n,亻,huà
学,O,M,n,子,xué
性,O,E,n,忄,xìng
烧,O,B,v,火,shāo
伤,O,E,v,亻,shāng
”,O,S,x,UNK,UNK
，,O,S,x,UNK,UNK
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
观,O,B,v,见,guān
察,O,E,v,宀,chá
4,O,S,m,UNK,UNK
天,O,S,n,大,tiān
，,O,S,x,UNK,UNK
症,O,B,n,疒,zhèng
状,O,E,n,犬,zhuàng
稍,O,S,zg,禾,shāo
缓,O,B,v,纟,huǎn
解,O,E,v,角,jiě
出,O,B,n,凵,chū
院,O,E,n,阝,yuàn
。,O,S,x,UNK,UNK
出,O,B,n,凵,chū
院,O,E,n,阝,yuàn
后,O,S,f,口,hòu
仍,O,S,d,亻,réng
感,O,S,v,心,gǎn
吞,B-ZZ,B,l,口,tūn
咽,I-ZZ,M,l,口,yān
困,I-ZZ,M,l,囗,kùn
难,E-ZZ,E,l,隹,nán
，,O,S,x,UNK,UNK
咽,O,B,n,口,yān
喉,O,E,n,口,hóu
干,B-ZZ,B,a,干,gān
燥,E-ZZ,E,a,火,zào
疼,B-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
胸,O,B,n,月,xiōng
骨,O,E,n,骨,gǔ
后,O,S,f,口,hòu
亦,O,S,d,亠,yì
感,O,S,v,心,gǎn
发,O,B,v,又,fā
胀,O,E,v,月,zhàng
、,O,S,x,UNK,UNK
干,B-ZZ,B,a,干,gān
涩,E-ZZ,E,a,氵,sè
刺,O,B,v,刂,cì
痛,O,E,v,疒,tòng
，,O,S,x,UNK,UNK
只,O,B,v,口,zhī
能,O,E,v,月,néng
吃,O,S,v,口,chī
牛,O,B,n,牛,niú
奶,O,E,n,女,nǎi
、,O,S,x,UNK,UNK
豆,O,B,n,豆,dòu
浆,O,E,n,水,jiāng
等,O,S,u,竹,děng
流,O,B,n,氵,liú
质,O,E,n,贝,zhì
饮,O,B,n,饣,yǐn
食,O,E,n,飠,shí
，,O,S,x,UNK,UNK
继,O,B,v,纟,jì
续,O,E,v,纟,xù
在,O,S,p,土,zài
门,O,B,n,门,mén
诊,O,E,n,讠,zhěn
作,O,S,v,亻,zuò
进,O,B,d,辶,jìn
一,O,M,d,一,yī
步,O,E,d,止,bù
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
1,O,B,m,UNK,UNK
9,O,M,m,UNK,UNK
7,O,M,m,UNK,UNK
3,O,E,m,UNK,UNK
年,O,S,m,干,nián
8,O,S,m,UNK,UNK
月,O,S,m,月,yuè
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
日,O,S,m,日,rì
由,O,B,c,田,yóu
于,O,E,c,二,yú
病,O,B,n,疒,bìng
情,O,E,n,忄,qíng
无,O,S,v,一,wú
好,O,B,v,女,hǎo
转,O,E,v,车,zhuǎn
而,O,S,c,而,ér
转,O,S,v,车,zhuǎn
广,O,B,ns,广,guǎng
州,O,M,ns,川,zhōu
市,O,E,ns,巾,shì
某,O,S,r,木,mǒu
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
，,O,S,x,UNK,UNK
经,O,S,n,纟,jīng
X,O,S,eng,UNK,UNK
线,O,S,n,纟,xiàn
钡,O,B,n,钅,bèi
餐,O,E,n,飠,cān
检,O,S,v,木,jiǎn
査,O,S,zg,木,chá
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
诊,O,B,v,讠,zhěn
断,O,E,v,斤,duàn
为,O,S,p,丶,wéi
“,O,S,x,UNK,UNK
化,O,B,n,亻,huà
学,O,E,n,子,xué
烧,O,B,v,火,shāo
伤,O,E,v,亻,shāng
后,O,S,f,口,hòu
继,O,B,v,纟,jì
发,O,E,v,又,fā
食,O,B,n,飠,shí
管,O,E,n,竹,guǎn
狭,O,B,a,犭,xiá
窄,O,E,a,穴,zhǎi
”,O,S,x,UNK,UNK
，,O,S,x,UNK,UNK
建,O,B,n,廴,jiàn
议,O,E,n,讠,yì
人,O,B,n,人,rén
院,O,E,n,阝,yuàn
作,O,S,v,亻,zuò
食,O,B,n,飠,shí
道,O,E,n,辶,dào
扩,O,B,v,扌,kuò
张,O,E,v,弓,zhāng
术,O,S,v,木,shù
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
，,O,S,x,UNK,UNK
但,O,S,c,亻,dàn
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
不,O,S,d,一,bù
愿,O,S,v,心,yuàn
手,O,B,n,手,shǒu
术,O,E,n,木,shù
，,O,S,x,UNK,UNK
故,O,S,n,攵,gù
暂,O,B,v,日,zàn
作,O,E,v,亻,zuò
保,O,B,v,亻,bǎo
守,O,E,v,宀,shǒu
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
观,O,B,v,见,guān
察,O,E,v,宀,chá
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
先,O,B,t,儿,xiān
后,O,E,t,口,hòu
试,O,B,vn,讠,shì
用,O,E,vn,用,yòng
西,O,B,n,覀,xī
药,O,E,n,艹,yào
、,O,S,x,UNK,UNK
中,O,B,n,丨,zhōng
药,O,E,n,艹,yào
、,O,S,x,UNK,UNK
针,O,B,n,钅,zhēn
灸,O,E,n,火,jiǔ
、,O,S,x,UNK,UNK
耳,O,B,n,耳,ěr
针,O,E,n,钅,zhēn
和,O,S,c,口,hé
体,O,B,n,亻,tǐ
针,O,E,n,钅,zhēn
、,O,S,x,UNK,UNK
理,O,B,n,王,lǐ
疗,O,E,n,疒,liáo
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
月,O,B,n,月,yuè
余,O,E,n,人,yú
，,O,S,x,UNK,UNK
自,O,B,d,自,zì
觉,O,E,d,见,jué
症,O,B,n,疒,zhèng
状,O,E,n,犬,zhuàng
改,O,B,v,攵,gǎi
善,O,E,v,口,shàn
不,O,S,d,一,bù
显,O,B,a,日,xiǎn
著,O,E,a,艹,zhù
，,O,S,x,UNK,UNK
遂,O,S,d,辶,suì
转,O,B,v,车,zhuǎn
来,O,E,v,木,lái
我,O,B,n,戈,wǒ
院,O,E,n,阝,yuàn
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
本,O,B,r,木,běn
案,O,E,r,木,àn
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
因,O,S,p,囗,yīn
化,O,B,n,亻,huà
学,O,M,n,子,xué
性,O,E,n,忄,xìng
烧,O,B,v,火,shāo
伤,O,E,v,亻,shāng
，,O,S,x,UNK,UNK
火,O,B,n,火,huǒ
邪,O,E,n,阝,xié
为,O,S,p,丶,wéi
患,O,S,n,心,huàn
，,O,S,x,UNK,UNK
火,B-ZH,S,n,火,huǒ
盛,I-ZH,B,v,皿,shèng
伤,E-ZH,E,v,亻,shāng
阴,O,S,n,阝,yīn
，,O,S,x,UNK,UNK
故,O,S,n,攵,gù
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
首,O,S,m,首,shǒu
当,O,B,v,彐,dāng
育,O,E,v,月,yù
阴,O,S,n,阝,yīn
清,B-ZF,B,a,氵,qīng
热,E-ZF,E,a,灬,rè
为,O,B,v,丶,wéi
主,O,E,v,丶,zhǔ
，,O,S,x,UNK,UNK
兼,O,B,v,丷,jiān
以,O,E,v,人,yǐ
活,B-ZF,B,vn,氵,huó
血,E-ZF,E,vn,血,xiě
、,O,S,x,UNK,UNK
散,O,B,v,攵,sàn
结,O,E,v,纟,jié
。,O,S,x,UNK,UNK
育,O,S,vg,月,yù
阴,O,S,n,阝,yīn
清,B-ZF,B,a,氵,qīng
热,E-ZF,E,a,灬,rè
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
散,O,B,n,攵,sàn
瘀,O,E,n,疒,yū
生,O,B,n,生,shēng
肌,O,E,n,月,jī
。,O,S,x,UNK,UNK
生,B-FY,B,j,生,shēng
地,I-FY,M,j,土,dì
黄,E-FY,E,j,黄,huáng
2,O,B,m,UNK,UNK
4,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
沙,B-FY,B,nr,氵,shā
参,E-FY,E,nr,厶,cān
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
连,B-FY,B,nr,辶,lián
翘,E-FY,E,nr,羽,qiáo
9,O,S,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
玄,B-FY,B,nr,玄,xuán
参,E-FY,E,nr,厶,cān
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
全,O,S,a,入,quán
萎,O,S,v,艹,wěi
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
郁,B-FY,B,n,阝,yù
金,E-FY,E,n,金,jīn
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
僵,B-FY,B,n,亻,jiāng
蚕,E-FY,E,n,虫,cán
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
牡,B-FY,B,n,牜,mǔ
蛎,E-FY,E,n,虫,lì
3,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
（,O,S,x,UNK,UNK
先,O,S,d,儿,xiān
煎,O,S,v,灬,jiān
）,O,S,x,UNK,UNK
，,O,S,x,UNK,UNK
山,B-FY,B,nr,山,shān
慈,I-FY,M,nr,心,cí
姑,E-FY,E,nr,女,gū
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
炒,O,S,v,火,chǎo
山,B-FY,B,ns,山,shān
甲,E-FY,E,ns,田,jiǎ
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
(,O,S,x,UNK,UNK
先,O,S,d,儿,xiān
煎,O,S,v,灬,jiān
）,O,S,x,UNK,UNK
，,O,S,x,UNK,UNK
土,B-FY,B,n,土,tǔ
鳖,I-FY,M,n,鱼,biē
虫,E-FY,E,n,虫,chóng
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
丹,B-FY,B,nr,丿,dān
皮,E-FY,E,nr,皮,pí
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
水,O,S,n,水,shuǐ
煎,O,B,v,灬,jiān
服,O,E,v,月,fú
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
F,O,B,eng,UNK,UNK
A,O,M,eng,UNK,UNK
L,O,M,eng,UNK,UNK
S,O,M,eng,UNK,UNK
E,O,E,eng,UNK,UNK
。,O,S,x,UNK,UNK
其,O,B,r,八,qí
他,O,E,r,亻,tā
食,O,B,n,飠,shí
管,O,E,n,竹,guǎn
疾,O,B,n,疒,jí
病,O,E,n,疒,bìng
。,O,S,x,UNK,UNK
诊,O,S,zg,讠,zhěn
时,O,B,n,日,shí
症,O,E,n,疒,zhèng
见,O,S,v,见,jiàn
:,O,S,x,UNK,UNK
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
咽,O,B,n,口,yān
喉,O,E,n,口,hóu
千,O,B,i,十,qiān
燥,O,E,i,火,zào
疼,B-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
胸,O,B,n,月,xiōng
骨,O,E,n,骨,gǔ
后,O,S,f,口,hòu
发,O,B,v,又,fā
胀,O,E,v,月,zhàng
，,O,S,x,UNK,UNK
干,B-ZZ,B,a,干,gān
涩,E-ZZ,E,a,氵,sè
刺,O,B,v,刂,cì
痛,O,E,v,疒,tòng
，,O,S,x,UNK,UNK
吞,B-ZZ,B,l,口,tūn
咽,I-ZZ,M,l,口,yān
困,I-ZZ,M,l,囗,kùn
难,E-ZZ,E,l,隹,nán
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
平,O,B,t,干,píng
时,O,E,t,日,shí
虽,O,S,zg,虫,suī
有,O,S,v,月,yǒu
饥,O,B,n,饣,jī
饿,O,M,n,饣,è
感,O,E,n,心,gǎn
，,O,S,x,UNK,UNK
但,O,S,c,亻,dàn
对,O,S,p,寸,duì
食,O,B,n,飠,shí
物,O,E,n,牜,wù
觉,O,S,v,见,jué
厌,O,B,v,厂,yàn
恶,O,E,v,心,è
和,O,S,c,口,hé
恐,O,B,an,心,kǒng
惧,O,E,an,忄,jù
，,O,S,x,UNK,UNK
每,O,B,r,母,měi
餐,O,E,r,飠,cān
只,O,B,v,口,zhī
能,O,E,v,月,néng
进,O,S,v,辶,jìn
牛,O,B,n,牛,niú
奶,O,E,n,女,nǎi
、,O,S,x,UNK,UNK
豆,O,B,n,豆,dòu
浆,O,E,n,水,jiāng
、,O,S,x,UNK,UNK
蛋,O,B,n,虫,dàn
糊,O,E,n,米,hū
等,O,S,u,竹,děng
流,O,B,n,氵,liú
质,O,E,n,贝,zhì
饮,O,B,n,饣,yǐn
食,O,E,n,飠,shí
，,O,S,x,UNK,UNK
如,O,S,v,女,rú
进,O,B,v,辶,jìn
食,O,E,v,飠,shí
大,B-FY,B,m,大,dà
米,E-FY,E,m,米,mǐ
稀,O,B,n,禾,xī
粥,O,E,n,米,zhōu
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
食,O,S,v,飠,shí
后,O,S,f,口,hòu
即,O,S,v,卩,jí
疼,B-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
呕,B-ZZ,B,v,口,ǒu
吐,E-ZZ,E,v,口,tǔ
，,O,S,x,UNK,UNK
常,O,B,a,巾,cháng
感,O,E,a,心,gǎn
头,B-ZZ,B,n,大,tóu
晕,E-ZZ,E,n,日,yùn
，,O,S,x,UNK,UNK
手,B-ZZ,B,v,手,shǒu
足,I-ZZ,E,v,足,zú
心,I-ZZ,B,n,心,xīn
热,E-ZZ,E,n,灬,rè
，,O,S,x,UNK,UNK
腰,B-ZZ,B,n,月,yāo
酸,E-ZZ,E,n,酉,suān
无,O,B,n,一,wú
力,O,E,n,力,lì
，,O,S,x,UNK,UNK
小,B-ZZ,B,nr,小,xiǎo
便,I-ZZ,E,nr,亻,biàn
短,I-ZZ,B,b,矢,duǎn
黄,E-ZZ,E,b,黄,huáng
。,O,S,x,UNK,UNK
检,O,S,v,木,jiǎn
査,O,S,zg,木,chá
:,O,S,x,UNK,UNK
形,B-ZZ,B,n,彡,xíng
体,I-ZZ,E,n,亻,tǐ
消,I-ZZ,B,a,氵,xiāo
瘦,E-ZZ,E,a,疒,shòu
，,O,S,x,UNK,UNK
面,B-ZZ,B,n,面,miàn
色,I-ZZ,E,n,色,sè
不,I-ZZ,B,a,一,bù
华,E-ZZ,E,a,十,huá
，,O,S,x,UNK,UNK
舌,B-SX,B,n,舌,shé
质,I-SX,E,n,贝,zhì
红,E-SX,S,n,纟,hóng
，,O,S,x,UNK,UNK
苔,O,S,ng,艹,tái
微,O,B,a,彳,wēi
腻,O,E,a,月,nì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
脉,B-MX,B,n,月,mài
细,I-MX,M,n,纟,xì
