word,label,bound,flag,radical,pinyin
 ,O,S,x,UNK,UNK
睡,O,B,v,目,shuì
前,O,E,v,刂,qián
和,O,S,c,口,hé
晨,O,S,nr,日,chén
起,O,S,v,走,qǐ
后,O,S,f,口,hòu
由,O,S,p,田,yóu
肛,O,B,n,月,gāng
门,O,E,n,门,mén
塞,O,B,v,土,sāi
入,O,E,v,入,rù
。,O,S,x,UNK,UNK
一,O,B,m,一,yī
次,O,E,m,欠,cì
1,O,S,m,UNK,UNK
粒,O,S,n,米,lì
，,O,S,x,UNK,UNK
一,O,B,m,一,yī
日,O,E,m,日,rì
2,O,S,m,UNK,UNK
次,O,S,t,欠,cì
，,O,S,x,UNK,UNK
一,O,B,m,一,yī
个,O,M,m,人,gè
月,O,E,m,月,yuè
为,O,S,p,丶,wéi
一,O,S,m,一,yī
疗,O,B,n,疒,liáo
程,O,E,n,禾,chéng
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
清,B-ZF,B,l,氵,qīng
热,I-ZF,M,l,灬,rè
解,I-ZF,M,l,角,jiě
毒,E-ZF,E,l,母,dú
，,O,S,x,UNK,UNK
清,O,S,t,氵,qīng
利,O,B,a,刂,lì
湿,O,E,a,氵,shī
浊,O,S,n,氵,zhuó
，,O,S,x,UNK,UNK
理,O,B,n,王,lǐ
气,O,E,n,气,qì
活,B-ZF,B,vn,氵,huó
血,E-ZF,E,vn,血,xiě
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
消,O,B,n,氵,xiāo
炎,O,E,n,火,yán
止,B-ZF,B,v,止,zhǐ
痛,E-ZF,E,v,疒,tòng
，,O,S,x,UNK,UNK
祛,B-ZF,B,v,礻,qū
瘀,E-ZF,E,v,疒,yū
通,O,B,z,辶,tōng
淋,O,E,z,氵,lín
。,O,S,x,UNK,UNK
用,O,B,v,用,yòng
于,O,E,v,二,yú
良,O,B,n,艮,liáng
性,O,E,n,忄,xìng
前,O,B,n,刂,qián
列,O,M,n,刂,liè
腺,O,E,n,月,xiàn
增,O,B,n,土,zēng
生,O,M,n,生,shēng
症,O,E,n,疒,zhèng
、,O,S,x,UNK,UNK
急,O,B,n,心,jí
性,O,E,n,忄,xìng
及,O,S,c,又,jí
慢,O,B,b,忄,màn
性,O,E,b,忄,xìng
前,O,B,n,刂,qián
列,O,M,n,刂,liè
腺,O,M,n,月,xiàn
炎,O,E,n,火,yán
 ,O,S,x,UNK,UNK
本,O,B,n,木,běn
品,O,E,n,口,pǐn
为,O,S,p,丶,wéi
棕,O,B,n,木,zōng
色,O,E,n,色,sè
或,O,S,c,戈,huò
深,O,B,n,氵,shēn
棕,O,M,n,木,zōng
色,O,E,n,色,sè
栓,O,B,n,木,shuān
剂,O,E,n,刂,jì
；,O,S,x,UNK,UNK
气,O,B,n,气,qì
香,O,E,n,香,xiāng
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
2,O,B,m,UNK,UNK
.,O,M,m,UNK,UNK
seg,seg,seg,seg,seg,seg
5,O,E,m,UNK,UNK
g,O,S,eng,UNK,UNK
*,O,S,x,UNK,UNK
6,O,S,m,UNK,UNK
粒,O,S,n,米,lì
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
.,O,E,m,UNK,UNK
本,O,B,n,木,běn
品,O,E,n,口,pǐn
极,O,B,m,木,jí
少,O,M,m,小,shǎo
数,O,E,m,攵,shù
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
使,O,B,v,亻,shǐ
用,O,E,v,用,yòng
后,O,S,f,口,hòu
有,O,S,v,月,yǒu
轻,O,B,d,车,qīng
度,O,E,d,广,dù
的,O,S,uj,白,dí
肛,O,B,n,月,gāng
周,O,E,n,口,zhōu
搔,O,B,v,扌,sāo
痒,O,E,v,疒,yǎng
及,O,S,c,又,jí
肛,O,B,n,月,gāng
周,O,E,n,口,zhōu
水,B-ZH,B,n,水,shuǐ
肿,E-ZH,E,n,月,zhǒng
，,O,S,x,UNK,UNK
多,O,S,m,夕,duō
在,O,S,p,土,zài
用,O,B,n,用,yòng
药,O,E,n,艹,yào
后,O,S,f,口,hòu
第,O,B,m,竹,dì
一,O,M,m,一,yī
周,O,E,m,口,zhōu
内,O,S,n,冂,nèi
出,O,B,v,凵,chū
现,O,E,v,见,xiàn
。,O,S,x,UNK,UNK
2,O,B,m,UNK,UNK
.,O,E,m,UNK,UNK
seg,seg,seg,seg,seg,seg
个,O,B,n,人,gè
别,O,E,n,刂,bié
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
稍,O,S,d,禾,shāo
有,O,S,v,月,yǒu
腹,B-ZZ,B,v,月,fù
泻,E-ZZ,E,v,氵,xiè
感,O,B,n,心,gǎn
觉,O,E,n,见,jué
。,O,S,x,UNK,UNK
3,O,B,m,UNK,UNK
.,O,E,m,UNK,UNK
个,O,B,n,人,gè
别,O,E,n,刂,bié
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
用,O,B,n,用,yòng
药,O,E,n,艹,yào
后,O,S,f,口,hòu
出,O,B,v,凵,chū
现,O,E,v,见,xiàn
肝,O,B,n,月,gān
功,O,E,n,力,gōng
及,O,S,c,又,jí
肾,O,B,n,月,shèn
功,O,E,n,力,gōng
的,O,S,uj,白,dí
轻,O,B,d,车,qīng
度,O,E,d,广,dù
异,O,B,d,廾,yì
常,O,E,d,巾,cháng
，,O,S,x,UNK,UNK
是,O,B,v,日,shì
否,O,E,v,口,fǒu
与,O,S,p,一,yǔ
使,O,B,v,亻,shǐ
用,O,E,v,用,yòng
本,O,B,n,木,běn
品,O,E,n,口,pǐn
有,O,B,vn,月,yǒu
关,O,E,vn,丷,guān
尚,O,B,v,小,shàng
无,O,E,v,一,wú
定,O,B,n,宀,dìng
论,O,E,n,讠,lùn
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
主,O,B,b,丶,zhǔ
要,O,E,b,覀,yào
药,O,B,n,艹,yào
效,O,M,n,攵,xiào
学,O,E,n,子,xué
试,O,B,vn,讠,shì
