word,label,bound,flag,radical,pinyin
肠,O,B,n,月,cháng
道,O,E,n,辶,dào
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
肠,O,B,n,月,cháng
道,O,E,n,辶,dào
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
证,O,B,n,讠,zhèng
候,O,E,n,亻,hòu
属,O,S,v,尸,shǔ
脾,B-ZH,S,n,月,pí
肾,I-ZH,B,n,月,shèn
虚,I-ZH,E,n,虍,xū
寒,E-ZH,S,n,宀,hán
，,O,S,x,UNK,UNK
肝,B-ZH,B,n,月,gān
郁,I-ZH,E,n,阝,yù
气,I-ZH,B,n,气,qì
滞,E-ZH,E,n,氵,zhì
，,O,S,x,UNK,UNK
横,O,B,ns,木,héng
克,O,E,ns,十,kè
脾,O,B,n,月,pí
土,O,E,n,土,tǔ
，,O,S,x,UNK,UNK
脾,O,S,n,月,pí
不,O,B,v,一,bù
能,O,E,v,月,néng
统,O,S,v,纟,tǒng
，,O,S,x,UNK,UNK
肝,O,S,n,月,gān
不,O,B,v,一,bù
能,O,E,v,月,néng
藏,O,S,j,艹,cáng
，,O,S,x,UNK,UNK
故,O,S,n,攵,gù
便,B-ZZ,B,v,亻,biàn
血,E-ZZ,E,v,血,xiě
不,O,B,v,一,bù
止,O,E,v,止,zhǐ
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
便,B-ZZ,B,v,亻,biàn
血,E-ZZ,E,v,血,xiě
半,O,B,m,十,bàn
年,O,E,m,干,nián
有,O,B,r,月,yǒu
余,O,E,r,人,yú
。,O,S,x,UNK,UNK
自,O,S,r,自,zì
1,O,B,m,UNK,UNK
9,O,M,m,UNK,UNK
8,O,M,m,UNK,UNK
9,O,E,m,UNK,UNK
年,O,S,m,干,nián
起,O,S,v,走,qǐ
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
里,O,S,f,里,lǐ
急,O,B,d,心,jí
后,O,E,d,口,hòu
重,O,S,a,里,zhòng
，,O,S,x,UNK,UNK
下,O,B,n,一,xià
痢,O,E,n,疒,lì
便,B-ZZ,B,v,亻,biàn
血,E-ZZ,E,v,血,xiě
，,O,S,x,UNK,UNK
日,O,S,m,日,rì
3,O,S,m,UNK,UNK
?,O,S,x,UNK,UNK
4,O,S,m,UNK,UNK
次,O,S,t,欠,cì
，,O,S,x,UNK,UNK
甚,O,B,d,甘,shèn
则,O,E,d,刂,zé
5,O,S,m,UNK,UNK
?,O,S,x,UNK,UNK
6,O,S,m,UNK,UNK
次,O,S,t,欠,cì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
经,O,S,p,纟,jīng
某,O,S,r,木,mǒu
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
诊,O,B,v,讠,zhěn
断,O,E,v,斤,duàn
为,O,S,p,丶,wéi
慢,O,B,b,忄,màn
性,O,E,b,忄,xìng
溃,O,B,n,氵,kuì
疡,O,M,n,疒,yáng
性,O,E,n,忄,xìng
结,O,B,n,纟,jié
肠,O,M,n,月,cháng
炎,O,E,n,火,yán
，,O,S,x,UNK,UNK
屡,O,B,l,尸,lǚ
治,O,M,l,氵,zhì
不,O,M,l,一,bù
效,O,E,l,攵,xiào
。,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
9,O,M,m,UNK,UNK
