word,label,bound,flag,radical,pinyin
呕,B-ZZ,B,v,口,ǒu
吐,E-ZZ,E,v,口,tǔ
。,O,S,x,UNK,UNK
呕,B-ZZ,B,v,口,ǒu
吐,E-ZZ,E,v,口,tǔ
。,O,S,x,UNK,UNK
呕,B-ZZ,B,v,口,ǒu
吐,E-ZZ,E,v,口,tǔ
(,O,S,x,UNK,UNK
神,O,B,n,礻,shén
经,O,M,n,纟,jīng
性,O,E,n,忄,xìng
呕,B-ZZ,B,v,口,ǒu
吐,E-ZZ,E,v,口,tǔ
）,O,S,x,UNK,UNK
。,O,S,x,UNK,UNK
主,O,B,v,丶,zhǔ
诉,O,E,v,讠,sù
:,O,S,x,UNK,UNK
呕,B-ZZ,B,v,口,ǒu
吐,E-ZZ,E,v,口,tǔ
半,O,B,m,十,bàn
年,O,E,m,干,nián
。,O,S,x,UNK,UNK
病,O,B,n,疒,bìng
史,O,E,n,口,shǐ
:,O,S,x,UNK,UNK
半,O,B,t,十,bàn
年,O,M,t,干,nián
前,O,E,t,刂,qián
，,O,S,x,UNK,UNK
因,O,S,p,囗,yīn
精,O,B,n,米,jīng
神,O,E,n,礻,shén
受,O,B,v,又,shòu
刺,O,M,v,刂,cì
激,O,E,v,氵,jī
后,O,S,f,口,hòu
，,O,S,x,UNK,UNK
出,O,B,v,凵,chū
现,O,E,v,见,xiàn
食,O,B,n,飠,shí
后,O,E,n,口,hòu
呕,B-ZZ,B,v,口,ǒu
吐,E-ZZ,E,v,口,tǔ
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
呕,O,B,v,口,ǒu
物,O,E,v,牜,wù
为,O,S,p,丶,wéi
食,O,B,n,飠,shí
物,O,E,n,牜,wù
或,O,S,c,戈,huò
清,O,B,n,氵,qīng
水,O,E,n,水,shuǐ
。,O,S,x,UNK,UNK
曾,O,S,d,曰,zēng
先,O,B,t,儿,xiān
后,O,E,t,口,hòu
到,O,S,v,刂,dào
其,O,B,r,八,qí
他,O,E,r,亻,tā
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
求,O,B,v,水,qiú
治,O,E,v,氵,zhì
，,O,S,x,UNK,UNK
用,O,S,p,用,yòng
大,O,B,n,大,dà
量,O,E,n,里,liáng
中,O,B,ns,丨,zhōng
西,O,E,ns,覀,xī
药,O,B,n,艹,yào
物,O,E,n,牜,wù
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
均,O,S,d,土,jūn
无,O,B,a,一,wú
效,O,E,a,攵,xiào
，,O,S,x,UNK,UNK
病,O,B,n,疒,bìng
情,O,E,n,忄,qíng
日,O,B,d,日,rì
渐,O,E,d,氵,jiàn
加,O,B,v,力,jiā
重,O,E,v,里,zhòng
，,O,S,x,UNK,UNK
身,O,B,n,身,shēn
体,O,E,n,亻,tǐ
日,O,B,d,日,rì
渐,O,E,d,氵,jiàn
消,B-ZZ,B,a,氵,xiāo
瘦,E-ZZ,E,a,疒,shòu
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
今,O,B,t,人,jīn
日,O,E,t,日,rì
来,O,S,v,木,lái
我,O,B,n,戈,wǒ
院,O,E,n,阝,yuàn
经,O,S,n,纟,jīng
胃,O,B,n,月,wèi
肠,O,E,n,月,cháng
钡,O,B,n,钅,bèi
餐,O,E,n,飠,cān
透,O,B,v,辶,tòu
视,O,E,v,见,shì
及,O,S,c,又,jí
纤,O,B,n,纟,xiān
维,O,E,n,纟,wéi
胃,O,S,n,月,wèi
镜,O,B,j,钅,jìng
检,O,E,j,木,jiǎn
査,O,S,yg,木,chá
均,O,S,d,土,jūn
未,O,B,i,木,wèi
见,O,M,i,见,jiàn
异,O,M,i,廾,yì
常,O,E,i,巾,cháng
，,O,S,x,UNK,UNK
转,O,S,v,车,zhuǎn
针,O,B,n,钅,zhēn
灸,O,E,n,火,jiǔ
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
。,O,S,x,UNK,UNK
本,O,B,r,木,běn
案,O,E,r,木,àn
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
久,O,S,a,丿,jiǔ
吐,O,S,v,口,tǔ
不,O,B,v,一,bù
止,O,E,v,止,zhǐ
，,O,S,x,UNK,UNK
病,O,S,n,疒,bìng
初,O,S,f,刀,chū
肝,O,B,n,月,gān
气,O,E,n,气,qì
不,O,B,a,一,bù
疏,O,E,a,疋,shū
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
横,B-ZZ,B,v,木,héng
逆,I-ZZ,E,v,辶,nì
犯,I-ZZ,S,v,犭,fàn
胃,E-ZZ,S,n,月,wèi
，,O,S,x,UNK,UNK
后,O,S,f,口,hòu
伤,O,B,v,亻,shāng
及,O,E,v,又,jí
胃,O,B,nz,月,wèi
津,O,E,nz,氵,jīn
，,O,S,x,UNK,UNK
渐,O,S,d,氵,jiàn
至,O,B,nz,至,zhì
阴,O,E,nz,阝,yīn
亏,O,S,v,二,kuī
。,O,S,x,UNK,UNK
为,O,B,r,丶,wéi
此,O,E,r,止,cǐ
取,O,S,v,又,qǔ
内,O,S,f,冂,nèi
关,O,B,n,丷,guān
穴,O,E,n,穴,xué
，,O,S,x,UNK,UNK
该,O,S,r,讠,gāi
穴,O,S,q,穴,xué
为,O,S,p,丶,wéi
手,O,S,s,手,shǒu
厥,O,B,nz,厂,jué
阴,O,E,nz,阝,yīn
心,O,B,n,心,xīn
包,O,E,n,勹,bāo
经,O,B,p,纟,jīng
之,O,E,p,丶,zhī
络,O,B,n,纟,luò
穴,O,E,n,穴,xué
，,O,S,x,UNK,UNK
宜,O,B,nz,宀,yí
通,O,E,nz,辶,tōng
三,O,B,nz,一,sān
焦,O,E,nz,灬,jiāo
经,O,B,p,纟,jīng
之,O,E,p,丶,zhī
气,O,B,n,气,qì
机,O,E,n,木,jī
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
施,O,B,nrt,方,shī
针,O,E,nrt,钅,zhēn
可,O,B,v,口,kě
降,O,E,v,阝,jiàng
逆,O,B,v,辶,nì
止,O,E,v,止,zhǐ
呕,O,S,v,口,ǒu
。,O,S,x,UNK,UNK
中,O,B,n,丨,zhōng
脘,O,E,n,月,wǎn
穴,O,S,ng,穴,xué
为,O,S,p,丶,wéi
胃,O,B,n,月,wèi
经,O,E,n,纟,jīng
之,O,S,u,丶,zhī
募,O,B,v,力,mù
穴,O,E,v,穴,xué
，,O,S,x,UNK,UNK
针,O,B,p,钅,zhēn
之,O,E,p,丶,zhī
可,O,B,v,口,kě
调,O,E,v,讠,tiáo
中,O,S,f,丨,zhōng
和,O,S,c,口,hé
胃,O,S,n,月,wèi
。,O,S,x,UNK,UNK
神,O,B,n,礻,shén
道,O,E,n,辶,dào
与,O,S,p,一,yǔ
灵,O,B,n,火,líng
台,O,E,n,口,tái
穴,O,S,ng,穴,xué
为,O,S,p,丶,wéi
督,O,B,n,目,dū
脉,O,E,n,月,mài
之,O,S,u,丶,zhī
要,O,S,v,覀,yào
穴,O,S,ng,穴,xué
，,O,S,x,UNK,UNK
督,O,B,n,目,dū
脉,O,E,n,月,mài
为,O,S,p,丶,wéi
阳,O,B,ns,阝,yáng
脉,O,E,ns,月,mài
之,O,B,f,丶,zhī
海,O,E,f,氵,hǎi
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
有,O,S,v,月,yǒu
总,O,B,n,心,zǒng
督,O,E,n,目,dū
一,O,B,m,一,yī
身,O,E,m,身,shēn
之,O,B,ns,丶,zhī
阳,O,E,ns,阝,yáng
，,O,S,x,UNK,UNK
振,O,B,v,扌,zhèn
奋,O,E,v,大,fèn
全,O,B,n,入,quán
身,O,E,n,身,shēn
之,O,S,u,丶,zhī
阳,O,B,n,阝,yáng
气,O,E,n,气,qì
，,O,S,x,UNK,UNK
温,O,B,ns,氵,wēn
中,O,M,ns,丨,zhōng
回,O,M,ns,囗,huí
阳,O,E,ns,阝,yáng
，,O,S,x,UNK,UNK
调,O,B,vn,讠,tiáo
整,O,E,vn,攵,zhěng
阴,O,B,ns,阝,yīn
阳,O,E,ns,阝,yáng
平,O,B,a,干,píng
衡,O,E,a,行,héng
的,O,S,uj,白,dí
作,O,B,v,亻,zuò
用,O,E,v,用,yòng
。,O,S,x,UNK,UNK
又,O,S,d,又,yòu
神,O,B,n,礻,shén
道,O,E,n,辶,dào
、,O,S,x,UNK,UNK
灵,O,B,n,火,líng
台,O,E,n,口,tái
穴,O,S,ng,穴,xué
有,O,S,v,月,yǒu
安,O,B,nr,宀,ān
神,O,E,nr,礻,shén
、,O,S,x,UNK,UNK
镇,O,B,v,钅,zhèn
惊,O,E,v,忄,jīng
之,O,S,u,丶,zhī
功,O,B,n,力,gōng
效,O,E,n,攵,xiào
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
故,O,S,n,攵,gù
疗,O,B,n,疒,liáo
效,O,M,n,攵,xiào
显,O,M,n,日,xiǎn
著,O,E,n,艹,zhù
。,O,S,x,UNK,UNK
降,O,S,v,阝,jiàng
逆,O,B,v,辶,nì
止,O,E,v,止,zhǐ
呕,O,S,v,口,ǒu
，,O,S,x,UNK,UNK
调,O,B,v,讠,tiáo
中,O,E,v,丨,zhōng
和,O,S,c,口,hé
胃,O,S,n,月,wèi
。,O,S,x,UNK,UNK
取,O,B,v,又,qǔ
穴,O,E,v,穴,xué
:,O,S,x,UNK,UNK
内,O,S,n,冂,nèi
关,O,S,v,丷,guān
(,O,S,x,UNK,UNK
双,O,S,n,又,shuāng
),O,S,x,UNK,UNK
、,O,S,x,UNK,UNK
中,O,B,n,丨,zhōng
脘,O,E,n,月,wǎn
、,O,S,x,UNK,UNK
神,O,B,n,礻,shén
道,O,E,n,辶,dào
、,O,S,x,UNK,UNK
灵,O,B,n,火,líng
台,O,E,n,口,tái
。,O,S,x,UNK,UNK
操,O,B,v,扌,cāo
作,O,E,v,亻,zuò
:,O,S,x,UNK,UNK
神,O,B,n,礻,shén
道,O,E,n,辶,dào
与,O,S,p,一,yǔ
灵,O,B,n,火,líng
台,O,E,n,口,tái
采,O,B,v,采,cǎi
用,O,E,v,用,yòng
透,O,S,v,辶,tòu
剌,O,S,v,刂,là
法,O,S,j,氵,fǎ
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
每,O,B,r,母,měi
日,O,E,r,日,rì
1,O,S,m,UNK,UNK
次,O,S,t,欠,cì
，,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
次,O,S,m,欠,cì
为,O,S,p,丶,wéi
1,O,S,m,UNK,UNK
个,O,S,m,人,gè
疗,O,B,n,疒,liáo
程,O,E,n,禾,chéng
。,O,S,x,UNK,UNK
F,O,B,eng,UNK,UNK
A,O,M,eng,UNK,UNK
L,O,M,eng,UNK,UNK
S,O,M,eng,UNK,UNK
E,O,E,eng,UNK,UNK
。,O,S,x,UNK,UNK
肝,B-ZZ,B,n,月,gān
气,I-ZZ,E,n,气,qì
犯,I-ZZ,S,v,犭,fàn
胃,E-ZZ,S,n,月,wèi
。,O,S,x,UNK,UNK
身,O,B,i,身,shēn
体,O,M,i,亻,tǐ
瘦,O,M,i,疒,shòu
弱,O,E,i,弓,ruò
，,O,S,x,UNK,UNK
面,B-ZZ,B,n,面,miàn
色,I-ZZ,E,n,色,sè
淡,I-ZZ,B,z,氵,dàn
黄,E-ZZ,E,z,黄,huáng
无,O,B,nz,一,wú
华,O,E,nz,十,huá
，,O,S,x,UNK,UNK
精,O,B,n,米,jīng
神,B-ZZ,E,n,礻,shén
疲,E-ZZ,B,a,疒,pí
惫,O,E,a,心,bèi
，,O,S,x,UNK,UNK
腹,O,B,n,月,fù
部,O,E,n,阝,bù
平,O,B,a,干,píng
软,O,E,a,车,ruǎn
无,O,S,v,一,wú
包,O,B,n,勹,bāo
块,O,E,n,土,kuài
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
舌,O,S,n,舌,shé
干,O,S,v,干,gān
，,O,S,x,UNK,UNK
乏,O,S,v,丿,fá
津,O,S,j,氵,jīn
，,O,S,x,UNK,UNK
脉,B-MX,B,n,月,mài
细,I-MX,M,n,纟,xì
数,E-MX,E,n,攵,shù
。,O,S,x,UNK,UNK
杨,O,B,nr,木,yáng
某,O,E,nr,木,mǒu
，,O,S,x,UNK,UNK
女,O,S,b,女,nǚ
，,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
9,O,E,m,UNK,UNK
岁,O,S,m,山,suì
，,O,S,x,UNK,UNK
学,O,B,n,子,xué
生,O,E,n,生,shēng
。,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
9,O,M,m,UNK,UNK
7,O,M,m,UNK,UNK
0,O,E,m,UNK,UNK
年,O,S,m,干,nián
7,O,S,m,UNK,UNK
月,O,S,m,月,yuè
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
日,O,S,m,日,rì
初,O,B,v,刀,chū
诊,O,E,v,讠,zhěn
。,O,S,x,UNK,UNK
共,O,B,n,八,gòng
针,O,E,n,钅,zhēn
6,O,S,m,UNK,UNK
次,O,S,t,欠,cì
，,O,S,x,UNK,UNK
而,O,S,c,而,ér
告,O,S,v,口,gào
痊,O,B,v,疒,quán
愈,O,E,v,心,yù
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
刘,O,B,nrfg,刂,liú
家,O,E,nrfg,宀,jiā
荫,O,S,a,艹,yīn
医,O,B,n,匚,yī
案,O,E,n,木,àn
。,O,S,x,UNK,UNK
《,O,S,x,UNK,UNK
现,O,B,t,见,xiàn
代,O,E,t,亻,dài
中,O,B,ns,丨,zhōng
国,O,E,ns,囗,guó
针,O,B,n,钅,zhēn
灸,O,E,n,火,jiǔ
名,O,B,n,口,míng
家,O,E,n,宀,jiā
医,O,B,n,匚,yī
案,O,E,n,木,àn
》,O,S,x,UNK,UNK
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
