word,label,bound,flag,radical,pinyin
肠,O,B,n,月,cháng
道,O,E,n,辶,dào
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
肠,O,B,n,月,cháng
道,O,E,n,辶,dào
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
证,O,B,n,讠,zhèng
候,O,E,n,亻,hòu
属,O,S,v,尸,shǔ
肝,B-ZH,B,n,月,gān
郁,I-ZH,E,n,阝,yù
气,I-ZH,B,n,气,qì
滞,E-ZH,E,n,氵,zhì
血,O,B,n,血,xiě
瘀,O,E,n,疒,yū
。,O,S,x,UNK,UNK
腹,O,B,n,月,fù
部,O,E,n,阝,bù
胀,O,B,v,月,zhàng
痛,O,E,v,疒,tòng
，,O,S,x,UNK,UNK
渐,O,B,n,氵,jiàn
进,O,M,n,辶,jìn
性,O,E,n,忄,xìng
加,O,B,v,力,jiā
重,O,E,v,里,zhòng
近,O,S,t,辶,jìn
1,O,S,m,UNK,UNK
个,O,S,m,人,gè
月,O,S,m,月,yuè
。,O,S,x,UNK,UNK
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
平,O,B,n,干,píng
素,O,E,n,糸,sù
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
繁,O,B,a,糸,fán
忙,O,E,a,忄,máng
紧,O,B,a,糸,jǐn
张,O,E,a,弓,zhāng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
饮,O,B,n,饣,yǐn
食,O,E,n,飠,shí
无,O,B,l,一,wú
规,O,M,l,见,guī
律,O,E,l,彳,lǜ
，,O,S,x,UNK,UNK
1,O,S,m,UNK,UNK
个,O,S,m,人,gè
月,O,S,m,月,yuè
前,O,S,f,刂,qián
恼,O,B,v,忄,nǎo
怒,O,E,v,心,nù
后,O,S,f,口,hòu
开,O,B,v,廾,kāi
始,O,E,v,女,shǐ
出,O,B,v,凵,chū
现,O,E,v,见,xiàn
腹,B-ZZ,B,n,月,fù
部,I-ZZ,E,n,阝,bù
胀,I-ZZ,B,v,月,zhàng
满,E-ZZ,E,v,氵,mǎn
疼,B-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
渐,O,B,n,氵,jiàn
进,O,M,n,辶,jìn
性,O,E,n,忄,xìng
加,O,B,v,力,jiā
重,O,E,v,里,zhòng
，,O,S,x,UNK,UNK
伴,O,S,v,亻,bàn
排,O,B,v,扌,pái
便,O,E,v,亻,biàn
次,O,B,n,欠,cì
数,O,E,n,攵,shù
减,O,B,v,冫,jiǎn
少,O,E,v,小,shǎo
，,O,S,x,UNK,UNK
2,O,S,x,UNK,UNK
?,O,S,x,UNK,UNK
3,O,S,m,UNK,UNK
天,O,S,n,大,tiān
1,O,S,m,UNK,UNK
次,O,S,t,欠,cì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
先,O,B,t,儿,xiān
后,O,E,t,口,hòu
在,O,S,p,土,zài
当,O,B,s,彐,dāng
地,O,E,s,土,dì
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
及,O,S,c,又,jí
北,O,B,ns,匕,běi
京,O,E,ns,亠,jīng
某,O,S,r,木,mǒu
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
作,O,S,v,亻,zuò
全,O,B,n,入,quán
面,O,E,n,面,miàn
检,O,S,v,木,jiǎn
査,O,S,zg,木,chá
，,O,S,x,UNK,UNK
未,O,S,d,木,wèi
