word,label,bound,flag,radical,pinyin
 ,O,S,x,UNK,UNK
补,O,B,v,衤,bǔ
肾,O,E,v,月,shèn
壮,O,S,v,士,zhuàng
腰,O,S,n,月,yāo
，,O,S,x,UNK,UNK
固,O,S,j,囗,gù
精,O,B,v,米,jīng
止,O,E,v,止,zhǐ
遗,O,S,n,辶,yí
，,O,S,x,UNK,UNK
调,O,B,v,讠,tiáo
经,O,E,v,纟,jīng
。,O,S,x,UNK,UNK
用,O,B,v,用,yòng
于,O,E,v,二,yú
肾,B-ZH,B,n,月,shèn
阳,I-ZH,E,n,阝,yáng
不,I-ZH,B,a,一,bù
足,E-ZH,E,a,足,zú
，,O,S,x,UNK,UNK
命,B-ZH,B,n,口,mìng
门,I-ZH,E,n,门,mén
火,I-ZH,B,n,火,huǒ
衰,E-ZH,E,n,衣,shuāi
而,O,S,c,而,ér
致,O,S,v,至,zhì
的,O,S,uj,白,dí
神,B-ZZ,S,n,礻,shén
疲,E-ZZ,S,a,疒,pí
不,O,B,a,一,bù
振,O,E,a,扌,zhèn
，,O,S,x,UNK,UNK
阳,B-ZZ,B,v,阝,yáng
痿,I-ZZ,E,v,疒,wěi
不,I-ZZ,B,v,一,bù
举,E-ZZ,E,v,丶,jǔ
或,O,S,c,戈,huò
早,O,B,v,日,zǎo
泄,O,E,v,氵,xiè
，,O,S,x,UNK,UNK
腰,O,S,n,月,yāo
膝,O,S,ng,月,xī
软,O,B,a,车,ruǎn
弱,O,E,a,弓,ruò
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
亦,O,S,d,亠,yì
用,O,B,v,用,yòng
于,O,E,v,二,yú
遗,O,B,n,辶,yí
精,O,E,n,米,jīng
滑,O,B,v,氵,huá
泄,O,E,v,氵,xiè
，,O,S,x,UNK,UNK
精,O,B,a,米,jīng
冷,O,E,a,冫,lěng
而,O,S,c,而,ér
稀,O,S,a,禾,xī
，,O,S,x,UNK,UNK
月,B-ZZ,B,n,月,yuè
经,I-ZZ,M,n,纟,jīng
不,I-ZZ,M,n,一,bù
调,E-ZZ,E,n,讠,tiáo
，,O,S,x,UNK,UNK
闭,O,B,v,门,bì
经,O,E,v,纟,jīng
遗,O,B,n,辶,yí
精,O,E,n,米,jīng
滑,O,B,v,氵,huá
泄,O,E,v,氵,xiè
阳,B-ZZ,B,v,阝,yáng
痿,I-ZZ,E,v,疒,wěi
不,I-ZZ,B,v,一,bù
举,E-ZZ,E,v,丶,jǔ
或,O,S,c,戈,huò
早,O,B,v,日,zǎo
泄,O,E,v,氵,xiè
 ,O,S,x,UNK,UNK
玻,O,B,n,王,bō
璃,O,M,n,王,lí
瓶,O,E,n,瓦,píng
包,O,B,v,勹,bāo
装,O,E,v,衣,zhuāng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
m,O,B,eng,UNK,UNK
l,O,E,eng,UNK,UNK
/,O,S,x,UNK,UNK
支,O,S,n,支,zhī
*,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
