word,label,bound,flag,radical,pinyin
虚,O,B,a,虍,xū
劳,O,E,a,力,láo
。,O,S,x,UNK,UNK
肺,O,S,n,月,fèi
脾,B-ZH,B,n,月,pí
气,I-ZH,E,n,气,qì
虚,E-ZH,S,d,虍,xū
。,O,S,x,UNK,UNK
临,O,B,i,丨,lín
床,O,M,i,广,chuáng
表,O,M,i,衣,biǎo
现,O,E,i,见,xiàn
面,B-ZZ,B,i,面,miàn
色,I-ZZ,M,i,色,sè
苍,I-ZZ,M,i,艹,cāng
白,E-ZZ,E,i,白,bái
，,O,S,x,UNK,UNK
精,O,B,n,米,jīng
神,B-ZZ,E,n,礻,shén
疲,E-ZZ,B,a,疒,pí
惫,O,E,a,心,bèi
.,O,S,x,UNK,UNK
饮,B-ZZ,B,n,饣,yǐn
食,I-ZZ,E,n,飠,shí
减,I-ZZ,B,v,冫,jiǎn
少,E-ZZ,E,v,小,shǎo
，,O,S,x,UNK,UNK
肢,O,S,ng,月,zhī
倦,O,S,a,亻,juàn
乏,B-ZZ,B,a,丿,fá
力,E-ZZ,E,a,力,lì
，,O,S,x,UNK,UNK
声,O,S,q,士,shēng
低,O,S,a,亻,dī
懒,O,S,a,忄,lǎn
言,O,S,vg,言,yán
，,O,S,x,UNK,UNK
久,O,S,a,丿,jiǔ
咳,O,S,v,口,ké
不,O,B,v,一,bù
止,O,E,v,止,zhǐ
，,O,S,x,UNK,UNK
气,B-ZZ,B,n,气,qì
短,E-ZZ,E,n,矢,duǎn
而,O,S,c,而,ér
喘,O,S,v,口,chuǎn
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
痰,B-ZZ,S,n,疒,tán
多,E-ZZ,B,z,夕,duō
稀,O,M,z,禾,xī
白,O,E,z,白,bái
，,O,S,x,UNK,UNK
腹,B-ZZ,B,v,月,fù
胀,I-ZZ,E,v,月,zhàng
便,I-ZZ,S,d,亻,biàn
溏,E-ZZ,S,g,氵,táng
，,O,S,x,UNK,UNK
或,O,B,c,戈,huò
面,B-ZZ,E,c,面,miàn
浮,I-ZZ,B,l,氵,fú
足,I-ZZ,M,l,足,zú
肿,E-ZZ,E,l,月,zhǒng
，,O,S,x,UNK,UNK
舌,B-SX,S,n,舌,shé
淡,E-SX,S,a,氵,dàn
、,O,S,x,UNK,UNK
苔,B-SX,S,ng,艹,tái
白,E-SX,S,nr,白,bái
，,O,S,x,UNK,UNK
脉,B-MX,S,ng,月,mài
虚,I-MX,B,a,虍,xū
弱,E-MX,E,a,弓,ruò
。,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
提,O,B,v,扌,tí
要,O,E,v,覀,yào
①,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
要,O,B,n,覀,yào
点,O,E,n,灬,diǎn
:,O,S,x,UNK,UNK
神,B-ZZ,B,i,礻,shén
疲,I-ZZ,M,i,疒,pí
肢,I-ZZ,M,i,月,zhī
倦,E-ZZ,E,i,亻,juàn
，,O,S,x,UNK,UNK
食,B-ZZ,B,v,飠,shí
少,E-ZZ,E,v,小,shǎo
懒,O,B,n,忄,lǎn
言,O,E,n,言,yán
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
久,O,S,a,丿,jiǔ
咳,O,S,v,口,ké
或,O,S,c,戈,huò
气,B-ZZ,B,n,气,qì
短,E-ZZ,E,n,矢,duǎn
而,O,S,c,而,ér
喘,O,S,v,口,chuǎn
.,O,S,m,UNK,UNK
腹,B-ZZ,B,v,月,fù
胀,I-ZZ,E,v,月,zhàng
便,I-ZZ,S,d,亻,biàn
溏,E-ZZ,S,g,氵,táng
，,O,S,x,UNK,UNK
舌,B-SX,S,n,舌,shé
淡,E-SX,B,n,氵,dàn
脉,O,E,n,月,mài
虚,O,S,d,虍,xū
。,O,S,x,UNK,UNK
②,O,S,x,UNK,UNK
辨,O,S,v,辛,biàn
病,O,B,n,疒,bìng
程,O,E,n,禾,chéng
:,O,S,x,UNK,UNK
食,B-ZZ,B,l,飠,shí
少,I-ZZ,M,l,小,shǎo
便,I-ZZ,M,l,亻,biàn
溏,E-ZZ,E,l,氵,táng
日,O,S,m,日,rì
久,O,S,a,丿,jiǔ
，,O,S,x,UNK,UNK
由,O,S,p,田,yóu
脾,O,S,n,月,pí
及,O,S,c,又,jí
肺,O,S,n,月,fèi
，,O,S,x,UNK,UNK
久,O,S,a,丿,jiǔ
咳,O,S,v,口,ké
或,O,S,c,戈,huò
喘,O,S,v,口,chuǎn
不,O,B,v,一,bù
止,O,E,v,止,zhǐ
，,O,S,x,UNK,UNK
病,B-ZZ,B,n,疒,bìng
程,I-ZZ,E,n,禾,chéng
较,I-ZZ,S,d,车,jiào
长,E-ZZ,S,a,长,cháng
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
③,O,S,x,UNK,UNK
辨,O,S,v,辛,biàn
病,O,B,n,疒,bìng
势,O,E,n,力,shì
:,O,S,x,UNK,UNK
肺,O,S,n,月,fèi
脾,B-ZH,B,n,月,pí
气,I-ZH,E,n,气,qì
虚,E-ZH,S,d,虍,xū
，,O,S,x,UNK,UNK
卫,O,B,n,卩,wèi
表,O,E,n,衣,biǎo
不,O,B,a,一,bù
固,O,E,a,囗,gù
，,O,S,x,UNK,UNK
故,O,B,d,攵,gù
常,O,E,d,巾,cháng
易,O,S,a,日,yì
感,B-FJ,B,v,心,gǎn
冒,E-FJ,E,v,冂,mào
。,O,S,x,UNK,UNK
脾,B-ZZ,B,n,月,pí
虚,E-ZZ,E,n,虍,xū
运,O,B,vn,辶,yùn
化,O,E,vn,亻,huà
水,O,B,n,水,shuǐ
湿,O,E,n,氵,shī
无,O,B,n,一,wú
力,O,E,n,力,lì
，,O,S,x,UNK,UNK
肺,O,S,n,月,fèi
虚,O,S,d,虍,xū
宣,O,S,v,宀,xuān
降,O,B,n,阝,jiàng
水,O,E,n,水,shuǐ
液,O,S,ng,氵,yè
失,O,B,v,大,shī
职,O,E,v,耳,zhí
，,O,S,x,UNK,UNK
则,O,S,d,刂,zé
水,O,B,n,水,shuǐ
液,O,E,n,氵,yè
停,O,B,v,亻,tíng
滞,O,E,v,氵,zhì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
兼,O,S,v,丷,jiān
见,O,B,n,见,jiàn
面,O,E,n,面,miàn
浮,O,B,l,氵,fú
身,O,M,l,身,shēn
肿,O,E,l,月,zhǒng
。,O,S,x,UNK,UNK
理,O,B,n,王,lǐ
法,O,E,n,氵,fǎ
概,O,B,v,木,gài
要,O,E,v,覀,yào
饮,O,B,n,饣,yǐn
食,O,E,n,飠,shí
劳,O,B,a,力,láo
倦,O,E,a,亻,juàn
伤,O,S,v,亻,shāng
脾,O,S,n,月,pí
.,O,S,m,UNK,UNK
土,O,B,l,土,tǔ
不,O,M,l,一,bù
生,B-FY,M,l,生,shēng
金,E-FY,E,l,金,jīn
，,O,S,x,UNK,UNK
而,O,B,c,而,ér
致,O,E,c,至,zhì
虚,O,B,a,虍,xū
劳,O,E,a,力,láo
肺,O,S,n,月,fèi
脾,B-ZH,B,n,月,pí
气,I-ZH,E,n,气,qì
虚,E-ZH,S,d,虍,xū
。,O,S,x,UNK,UNK
治,O,B,v,氵,zhì
宜,O,E,v,宀,yí
补,O,B,n,衤,bǔ
益,O,E,n,皿,yì
肺,O,S,n,月,fèi
脾,O,S,n,月,pí
，,O,S,x,UNK,UNK
以,O,S,p,人,yǐ
培,O,B,v,土,péi
土,O,E,v,土,tǔ
生,B-FY,B,n,生,shēng
金,E-FY,E,n,金,jīn
。,O,S,x,UNK,UNK
四,B-FJ,B,nz,囗,sì
君,I-FJ,M,nz,口,jūn
子,I-FJ,M,nz,子,zǐ
汤,E-FJ,E,nz,氵,tāng
;,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
生,B-FJ,B,l,生,shēng
脉,I-FJ,M,l,月,mài
散,E-FJ,E,l,攵,sàn
。,O,S,x,UNK,UNK
党,B-FY,B,n,儿,dǎng
参,E-FY,E,n,厶,cān
:,O,S,x,UNK,UNK
2,O,B,m,UNK,UNK
4,O,E,m,UNK,UNK
克,O,S,nr,十,kè
（,O,S,x,UNK,UNK
或,O,S,c,戈,huò
人,B-FY,B,n,人,rén
参,E-FY,E,n,厶,cān
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
）,O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
白,B-FY,B,n,白,bái
术,E-FY,E,n,木,shù
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
茯,B-FY,B,n,艹,fú
苓,E-FY,E,n,艹,líng
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
麦,B-FY,B,nr,麦,mài
冬,E-FY,E,nr,夂,dōng
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
五,B-FY,B,n,二,wǔ
味,I-FY,M,n,口,wèi
子,E-FY,E,n,子,zǐ
:,O,S,x,UNK,UNK
6,O,S,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
炙,B-FY,S,zg,火,zhì
甘,I-FY,B,n,甘,gān
草,E-FY,E,n,艹,cǎo
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
T,O,B,eng,UNK,UNK
R,O,M,eng,UNK,UNK
U,O,M,eng,UNK,UNK
E,O,E,eng,UNK,UNK
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
