word,label,bound,flag,radical,pinyin
痢,O,B,n,疒,lì
疾,O,E,n,疒,jí
。,O,S,x,UNK,UNK
其,O,B,r,八,qí
他,O,E,r,亻,tā
胃,O,B,n,月,wèi
肠,O,M,n,月,cháng
道,O,E,n,辶,dào
疾,O,B,n,疒,jí
病,O,E,n,疒,bìng
。,O,S,x,UNK,UNK
湿,B-ZH,B,z,氵,shī
热,I-ZH,E,z,灬,rè
下,I-ZH,B,v,一,xià
注,E-ZH,E,v,氵,zhù
，,O,S,x,UNK,UNK
疫,O,B,n,疒,yì
毒,O,E,n,母,dú
熏,O,B,vn,灬,xūn
灼,O,E,vn,火,zhuó
，,O,S,x,UNK,UNK
耗,O,S,v,耒,hào
伤,O,B,n,亻,shāng
气,O,E,n,气,qì
阴,O,S,a,阝,yīn
，,O,S,x,UNK,UNK
阴,O,B,n,阝,yīn
损,O,E,n,扌,sǔn
及,O,S,c,又,jí
阳,O,S,n,阝,yáng
，,O,S,x,UNK,UNK
行,O,B,n,行,háng
将,O,E,n,寸,jiāng
厥,O,B,nz,厂,jué
脱,O,E,nz,月,tuō
。,O,S,x,UNK,UNK
高,B-ZZ,B,a,高,gāo
热,E-ZZ,E,a,灬,rè
，,O,S,x,UNK,UNK
大,O,B,d,大,dà
便,O,E,d,亻,biàn
脓,O,B,n,月,nóng
血,O,E,n,血,xiě
2,O,S,m,UNK,UNK
天,O,B,l,大,tiān
余,O,E,l,人,yú
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
于,O,S,p,二,yú
2,O,S,m,UNK,UNK
天,O,B,t,大,tiān
前,O,E,t,刂,qián
晚,O,B,n,日,wǎn
餐,O,E,n,飠,cān
因,O,S,p,囗,yīn
食,O,S,n,飠,shí
不,O,B,a,一,bù
洁,O,E,a,氵,jié
食,O,B,n,飠,shí
品,O,E,n,口,pǐn
，,O,S,x,UNK,UNK
次,O,B,t,欠,cì
日,O,E,t,日,rì
则,O,S,d,刂,zé
高,B-ZZ,B,a,高,gāo
热,E-ZZ,E,a,灬,rè
不,O,S,d,一,bù
退,O,S,v,辶,tuì
，,O,S,x,UNK,UNK
体,O,B,n,亻,tǐ
温,O,E,n,氵,wēn
3,O,B,m,UNK,UNK
9,O,M,m,UNK,UNK
.,O,M,m,UNK,UNK
5,O,E,m,UNK,UNK
X,O,S,eng,UNK,UNK
：,O,S,x,UNK,UNK
左,O,B,m,工,zuǒ
右,O,E,m,口,yòu
。,O,S,x,UNK,UNK
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
里,O,S,f,里,lǐ
急,O,B,d,心,jí
后,O,E,d,口,hòu
重,O,S,a,里,zhòng
，,O,S,x,UNK,UNK
下,O,B,n,一,xià
痢,O,E,n,疒,lì
脓,O,B,n,月,nóng
血,O,E,n,血,xiě
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
渐,O,B,d,氵,jiàn
至,O,E,d,至,zhì
神,B-ZZ,B,i,礻,shén
志,I-ZZ,M,i,心,zhì
不,I-ZZ,M,i,一,bù
清,E-ZZ,E,i,氵,qīng
，,O,S,x,UNK,UNK
四,B-ZZ,B,n,囗,sì
肢,I-ZZ,E,n,月,zhī
厥,I-ZZ,S,r,厂,jué
冷,E-ZZ,S,a,冫,lěng
，,O,S,x,UNK,UNK
到,O,S,v,刂,dào
县,O,S,n,厶,xiàn
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
急,O,B,v,心,jí
诊,O,E,v,讠,zhěn
，,O,S,x,UNK,UNK
诊,O,B,v,讠,zhěn
为,O,E,v,丶,wéi
“,O,S,x,UNK,UNK
中,O,S,f,丨,zhōng
毒,O,B,n,母,dú
性,O,E,n,忄,xìng
痢,O,B,n,疒,lì
疾,O,E,n,疒,jí
”,O,S,x,UNK,UNK
而,O,S,c,而,ér
收,O,S,n,攵,shōu
住,O,B,n,亻,zhù
院,O,E,n,阝,yuàn
。,O,S,x,UNK,UNK
经,O,S,n,纟,jīng
西,O,B,nr,覀,xī
医,O,E,nr,匚,yī
液,O,B,n,氵,yè
体,O,E,n,亻,tǐ
疗,O,B,n,疒,liáo
法,O,E,n,氵,fǎ
对,O,B,n,寸,duì
症,O,E,n,疒,zhèng
处,O,B,v,夂,chǔ
理,O,E,v,王,lǐ
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
病,O,B,n,疒,bìng
情,O,E,n,忄,qíng
未,O,B,i,木,wèi
见,O,M,i,见,jiàn
好,O,M,i,女,hǎo
转,O,E,i,车,zhuǎn
，,O,S,x,UNK,UNK
遂,O,S,d,辶,suì
请,O,S,v,讠,qǐng
李,O,B,nr,木,lǐ
老,O,E,nr,耂,lǎo
会,O,B,v,人,huì
诊,O,E,v,讠,zhěn
。,O,S,x,UNK,UNK
中,O,S,f,丨,zhōng
毒,O,B,n,母,dú
性,O,E,n,忄,xìng
痢,O,B,n,疒,lì
疾,O,E,n,疒,jí
属,O,S,v,尸,shǔ
祖,O,B,n,礻,zǔ
国,O,E,n,囗,guó
医,O,B,n,匚,yī
学,O,E,n,子,xué
“,O,S,x,UNK,UNK
疫,O,B,n,疒,yì
毒,O,E,n,母,dú
痢,O,S,n,疒,lì
”,O,S,x,UNK,UNK
范,O,B,nr,艹,fàn
畴,O,E,nr,田,chóu
。,O,S,x,UNK,UNK
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
常,O,B,n,巾,cháng
法,O,E,n,氵,fǎ
宜,O,S,vg,宀,yí
清,B-ZF,B,a,氵,qīng
热,E-ZF,E,a,灬,rè
凉,B-ZF,B,n,冫,liáng
血,I-ZF,E,n,血,xiě
解,I-ZF,B,v,角,jiě
毒,E-ZF,E,v,母,dú
，,O,S,x,UNK,UNK
若,O,S,c,艹,ruò
有,O,S,v,月,yǒu
昏,O,B,v,日,hūn
迷,O,E,v,辶,mí
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
本,O,B,d,木,běn
当,O,E,d,彐,dāng
应,O,B,v,广,yīng
用,O,E,v,用,yòng
安,O,B,ns,宀,ān
宫,O,E,ns,宀,gōng
牛,B-FY,B,nr,牛,niú
黄,E-FY,E,nr,黄,huáng
、,O,S,x,UNK,UNK
局,O,B,n,尸,jú
方,O,E,n,方,fāng
至,O,B,nz,至,zhì
宝,O,E,nz,宀,bǎo
类,O,S,q,米,lèi
清,O,B,a,氵,qīng
心,O,E,a,心,xīn
开,O,B,v,廾,kāi
窍,O,E,v,穴,qiào
，,O,S,x,UNK,UNK
用,O,S,p,用,yòng
人,B-FY,B,n,人,rén
参,E-FY,E,n,厶,cān
乃,O,B,c,丿,nǎi
是,O,E,c,日,shì
一,O,S,m,一,yī
忌,O,S,v,心,jì
。,O,S,x,UNK,UNK
但,O,B,c,亻,dàn
此,O,E,c,止,cǐ
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
虽,O,S,zg,虫,suī
高,B-ZZ,B,a,高,gāo
热,E-ZZ,E,a,灬,rè
却,O,S,d,卩,què
有,O,S,v,月,yǒu
中,O,B,j,丨,zhōng
医,O,E,j,匚,yī
四,O,B,n,囗,sì
肢,O,E,n,月,zhī
厥,O,S,r,厂,jué
逆,O,S,vg,辶,nì
之,O,B,r,丶,zhī
候,O,E,r,亻,hòu
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
如,O,B,l,女,rú
脉,B-MX,M,l,月,mài
微,I-MX,E,l,彳,wēi
欲,I-MX,B,v,欠,yù
绝,E-MX,E,v,纟,jué
、,O,S,x,UNK,UNK
神,O,B,n,礻,shén
志,O,E,n,心,zhì
昏,O,B,a,日,hūn
愦,O,E,a,忄,kuì
等,O,S,u,竹,děng
行,O,B,n,行,háng
将,O,E,n,寸,jiāng
厥,O,B,nz,厂,jué
脱,O,E,nz,月,tuō
之,O,S,u,丶,zhī
象,O,S,n,豕,xiàng
，,O,S,x,UNK,UNK
故,O,S,c,攵,gù
李,O,B,nr,木,lǐ
老,O,E,nr,耂,lǎo
准,O,B,a,冫,zhǔn
确,O,E,a,石,què
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
，,O,S,x,UNK,UNK
急,O,S,v,心,jí
投,O,S,v,扌,tóu
独,B-FJ,S,a,犭,dú
参,I-FJ,S,n,厶,cān
汤,E-FJ,B,nr,氵,tāng
彝,O,E,nr,彑,yí
饲,O,B,v,饣,sì
以,O,E,v,人,yǐ
补,O,B,n,衤,bǔ
元,O,E,n,二,yuán
固,O,B,v,囗,gù
脱,O,E,v,月,tuō
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
是,O,S,v,日,shì
遵,O,S,nr,辶,zūn
徐,O,B,nr,彳,xú
洄,O,M,nr,氵,huí
溪,O,E,nr,氵,xī
之,O,S,u,丶,zhī
说,O,S,v,讠,shuō
:,O,S,x,UNK,UNK
“,O,S,x,UNK,UNK
仲,O,B,nr,亻,zhòng
景,O,E,nr,日,jǐng
伤,O,B,a,亻,shāng
寒,O,E,a,宀,hán
方,O,B,nr,方,fāng
中,O,E,nr,丨,zhōng
，,O,S,x,UNK,UNK
病,O,S,n,疒,bìng
未,O,B,t,木,wèi
去,O,E,t,厶,qù
而,O,S,c,而,ér
用,O,S,p,用,yòng
人,B-FY,B,n,人,rén
参,E-FY,E,n,厶,cān
者,O,S,k,耂,zhě
不,O,B,d,一,bù
少,O,E,d,小,shǎo
。,O,S,x,UNK,UNK
”,O,S,x,UNK,UNK
又,O,S,d,又,yòu
说,O,S,v,讠,shuō
:,O,S,x,UNK,UNK
“,O,S,x,UNK,UNK
一,O,B,m,一,yī
方,O,E,m,方,fāng
之,O,B,r,丶,zhī
中,O,E,r,丨,zhōng
兼,O,B,v,丷,jiān
用,O,E,v,用,yòng
无,O,B,v,一,wú
碍,O,E,v,石,ài
，,O,S,x,UNK,UNK
且,O,S,c,一,qiě
能,O,S,v,月,néng
相,O,B,n,目,xiāng
济,O,E,n,氵,jì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
则,O,S,d,刂,zé
用,O,S,p,用,yòng
人,B-FY,B,n,人,rén
