word,label,bound,flag,radical,pinyin
昏,O,B,v,日,hūn
厥,O,E,v,厂,jué
。,O,S,x,UNK,UNK
血,O,B,n,血,xiě
厥,O,E,n,厂,jué
。,O,S,x,UNK,UNK
临,O,S,v,丨,lín
沬,O,S,zg,氵,mèi
表,O,B,v,衣,biǎo
现,O,E,v,见,xiàn
突,O,B,ad,穴,tū
然,O,E,ad,灬,rán
昏,O,B,v,日,hūn
厥,O,E,v,厂,jué
，,O,S,x,UNK,UNK
面,B-ZZ,B,i,面,miàn
色,I-ZZ,M,i,色,sè
苍,I-ZZ,M,i,艹,cāng
白,E-ZZ,E,i,白,bái
。,O,S,x,UNK,UNK
四,O,B,n,囗,sì
肢,O,E,n,月,zhī
震,O,B,v,雨,zhèn
颤,O,E,v,页,chàn
，,O,S,x,UNK,UNK
肢,B-ZZ,S,ng,月,zhī
冷,E-ZZ,S,a,冫,lěng
出,O,B,v,凵,chū
汗,O,E,v,氵,hàn
，,O,S,x,UNK,UNK
目,O,B,n,目,mù
陷,O,E,n,阝,xiàn
口,O,B,n,口,kǒu
张,O,E,n,弓,zhāng
.,O,S,m,UNK,UNK
呼,B-ZZ,B,v,口,hū
吸,I-ZZ,E,v,口,xī
微,I-ZZ,B,a,彳,wēi
弱,E-ZZ,E,a,弓,ruò
，,O,S,x,UNK,UNK
舌,B-SX,B,n,舌,shé
质,I-SX,E,n,贝,zhì
淡,E-SX,S,n,氵,dàn
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
脉,O,S,ng,月,mài
芤,O,B,n,艹,kōu
或,O,E,n,戈,huò
细,O,B,n,纟,xì
数,O,E,n,攵,shù
无,O,B,n,一,wú
力,O,E,n,力,lì
，,O,S,x,UNK,UNK
或,O,S,c,戈,huò
由,O,S,p,田,yóu
暴,O,B,v,日,bào
怒,O,E,v,心,nù
引,O,B,v,弓,yǐn
发,O,E,v,又,fā
，,O,S,x,UNK,UNK
突,B-ZZ,B,ad,穴,tū
然,I-ZZ,E,ad,灬,rán
昏,I-ZZ,B,v,日,hūn
倒,E-ZZ,E,v,亻,dǎo
，,O,S,x,UNK,UNK
不,B-ZZ,B,i,一,bù
省,I-ZZ,M,i,目,shěng
人,I-ZZ,M,i,人,rén
事,E-ZZ,E,i,亅,shì
.,O,S,x,UNK,UNK
牙,B-ZZ,B,n,牙,yá
关,I-ZZ,M,n,丷,guān
紧,I-ZZ,M,n,糸,jǐn
闭,E-ZZ,E,n,门,bì
，,O,S,x,UNK,UNK
脉,B-MX,B,n,月,mài
弦,I-MX,E,n,弓,xián
有,I-MX,B,n,月,yǒu
力,E-MX,E,n,力,lì
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
纲,O,B,n,纟,gāng
要,O,E,n,覀,yào
①,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
要,O,B,n,覀,yào
点,O,E,n,灬,diǎn
：,O,S,x,UNK,UNK
本,O,B,r,木,běn
病,O,E,r,疒,bìng
发,O,B,v,又,fā
生,O,E,v,生,shēng
于,O,S,p,二,yú
营,O,B,n,艹,yíng
血,O,M,n,血,xiě
骤,O,E,n,马,zhòu
亏,O,S,vn,二,kuī
之,O,B,f,丶,zhī
后,O,E,f,口,hòu
.,O,S,x,UNK,UNK
突,O,B,ad,穴,tū
然,O,E,ad,灬,rán
昏,O,B,i,日,hūn
仆,O,E,i,亻,pū
，,O,S,x,UNK,UNK
四,O,B,n,囗,sì
肢,O,E,n,月,zhī
震,O,B,v,雨,zhèn
颤,O,E,v,页,chàn
，,O,S,x,UNK,UNK
呼,B-ZZ,B,v,口,hū
吸,I-ZZ,E,v,口,xī
微,I-ZZ,B,a,彳,wēi
弱,E-ZZ,E,a,弓,ruò
，,O,S,x,UNK,UNK
或,O,S,c,戈,huò
恼,O,B,v,忄,nǎo
怒,O,E,v,心,nù
引,O,B,v,弓,yǐn
发,O,E,v,又,fā
而,O,B,c,而,ér
致,O,E,c,至,zhì
昏,O,S,v,日,hūn
仆,O,S,ng,亻,pū
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
牙,B-ZZ,B,n,牙,yá
关,I-ZZ,M,n,丷,guān
紧,I-ZZ,M,n,糸,jǐn
闭,E-ZZ,E,n,门,bì
。,O,S,x,UNK,UNK
②,O,S,x,UNK,UNK
辨,O,S,v,辛,biàn
虚,O,B,a,虍,xū
实,O,E,a,宀,shí
：,O,S,x,UNK,UNK
大,O,S,a,大,dà
吐,O,B,ns,口,tǔ
大,O,M,ns,大,dà
汗,O,E,ns,氵,hàn
大,O,B,n,大,dà
下,O,E,n,一,xià
，,O,S,x,UNK,UNK
或,O,S,c,戈,huò
创,O,B,v,刂,chuàng
伤,O,E,v,亻,shāng
出,B-ZZ,B,v,凵,chū
血,E-ZZ,E,v,血,xiě
.,O,S,m,UNK,UNK
或,O,S,c,戈,huò
产,O,B,n,亠,chǎn
后,O,E,n,口,hòu
大,O,B,n,大,dà
量,O,E,n,里,liáng
失,O,B,v,大,shī
血,O,E,v,血,xiě
，,O,S,x,UNK,UNK
以,O,B,c,人,yǐ
致,O,E,c,至,zhì
气,O,S,n,气,qì
随,O,S,v,阝,suí
血,O,B,n,血,xiě
耗,O,E,n,耒,hào
而,O,S,c,而,ér
神,O,B,n,礻,shén
明,O,E,n,日,míng
无,O,S,v,一,wú
主,O,S,b,丶,zhǔ
，,O,S,x,UNK,UNK
多,O,S,m,夕,duō
为,O,S,p,丶,wéi
虚,O,B,v,虍,xū
证,O,E,v,讠,zhèng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
若,O,S,c,艹,ruò
肝,O,B,n,月,gān
阳,O,E,n,阝,yáng
素,O,S,n,糸,sù
旺,O,S,a,日,wàng
骤,O,S,d,马,zhòu
逢,O,S,v,辶,féng
恼,O,B,v,忄,nǎo
怒,O,E,v,心,nù
而,O,B,c,而,ér
致,O,E,c,至,zhì
血,O,S,n,血,xiě
随,O,S,v,阝,suí
气,O,S,n,气,qì
壅,O,S,g,土,yōng
.,O,S,m,UNK,UNK
则,O,S,d,刂,zé
突,O,B,ad,穴,tū
然,O,E,ad,灬,rán
昏,O,B,v,日,hūn
厥,O,E,v,厂,jué
，,O,S,x,UNK,UNK
乃,O,B,c,丿,nǎi
为,O,E,c,丶,wéi
实,O,B,v,宀,shí
证,O,E,v,讠,zhèng
。,O,S,x,UNK,UNK
③,O,S,x,UNK,UNK
辨,O,S,v,辛,biàn
病,O,B,n,疒,bìng
势,O,E,n,力,shì
:,O,S,x,UNK,UNK
化,O,B,n,亻,huà
源,O,E,n,氵,yuán
不,O,B,a,一,bù
足,O,E,a,足,zú
；,O,S,x,UNK,UNK
营,O,S,n,艹,yíng
血,O,B,n,血,xiě
亏,O,E,n,二,kuī
乏,O,S,a,丿,fá
.,O,S,m,UNK,UNK
seg,seg,seg,seg,seg,seg
或,O,S,c,戈,huò
大,O,B,n,大,dà
量,O,E,n,里,liáng
津,O,B,i,氵,jīn
伤,O,M,i,亻,shāng
血,O,M,i,血,xiě
脱,O,M,i,月,tuō
而,O,M,i,而,ér
厥,O,E,i,厂,jué
，,O,S,x,UNK,UNK
病,O,B,n,疒,bìng
势,O,E,n,力,shì
较,O,B,a,车,jiào
重,O,E,a,里,zhòng
.,O,S,m,UNK,UNK
救,O,B,v,攵,jiù
治,O,E,v,氵,zhì
苏,O,B,nr,艹,sū
醒,O,E,nr,酉,xǐng
后,O,S,f,口,hòu
较,O,B,a,车,jiào
易,O,E,a,日,yì
恢,O,B,v,忄,huī
复,O,E,v,夂,fù
。,O,S,x,UNK,UNK
理,O,B,n,王,lǐ
法,O,E,n,氵,fǎ
概,O,B,v,木,gài
要,O,E,v,覀,yào
血,O,B,n,血,xiě
耗,O,E,n,耒,hào
过,O,S,ug,辶,guò
多,O,S,m,夕,duō
.,O,S,m,UNK,UNK
气,O,S,n,气,qì
随,O,S,v,阝,suí
血,O,S,n,血,xiě
脱,O,S,v,月,tuō
，,O,S,x,UNK,UNK
神,O,B,n,礻,shén
明,O,E,n,日,míng
无,O,S,v,一,wú
主,O,S,b,丶,zhǔ
