word,label,bound,flag,radical,pinyin
吐,B-ZZ,B,v,口,tǔ
血,E-ZZ,E,v,血,xiě
。,O,S,x,UNK,UNK
吐,B-ZZ,B,v,口,tǔ
血,E-ZZ,E,v,血,xiě
。,O,S,x,UNK,UNK
血,O,B,n,血,xiě
势,O,E,n,力,shì
奔,O,B,v,大,bēn
腾,O,E,v,月,téng
，,O,S,x,UNK,UNK
脱,O,B,n,月,tuō
症,O,E,n,疒,zhèng
已,O,S,d,己,yǐ
具,O,S,v,八,jù
。,O,S,x,UNK,UNK
形,O,B,n,彡,xíng
体,O,E,n,亻,tǐ
魁,O,B,a,鬼,kuí
梧,O,E,a,木,wú
，,O,S,x,UNK,UNK
酒,S-FY,B,n,酉,jiǔ
色,O,E,n,色,sè
过,O,B,n,辶,guò
度,O,E,n,广,dù
，,O,S,x,UNK,UNK
本,O,S,r,木,běn
实,O,B,d,宀,shí
先,O,E,d,儿,xiān
拨,O,S,v,扌,bō
，,O,S,x,UNK,UNK
忽,O,S,d,心,hū
吐,B-ZZ,B,v,口,tǔ
血,E-ZZ,E,v,血,xiě
盈,O,B,n,皿,yíng
盆,O,E,n,皿,pén
，,O,S,x,UNK,UNK
昏,O,B,v,日,hūn
晕,O,E,v,日,yùn
床,O,B,n,广,chuáng
褥,O,E,n,衤,rù
，,O,S,x,UNK,UNK
不,B-ZZ,B,i,一,bù
省,I-ZZ,M,i,目,shěng
人,I-ZZ,M,i,人,rén
事,E-ZZ,E,i,亅,shì
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
知,O,B,v,矢,zhī
余,O,E,v,人,yú
在,O,S,p,土,zài
英,O,S,ns,艹,yīng
公,O,B,n,八,gōng
署,O,E,n,罒,shǔ
中,O,S,f,丨,zhōng
，,O,S,x,UNK,UNK
告,O,B,v,口,gào
急,O,E,v,心,jí
请,O,B,v,讠,qǐng
治,O,E,v,氵,zhì
。,O,S,x,UNK,UNK
本,O,B,r,木,běn
案,O,E,r,木,àn
吐,B-ZZ,B,v,口,tǔ
血,E-ZZ,E,v,血,xiě
盈,O,B,n,皿,yíng
盆,O,E,n,皿,pén
，,O,S,x,UNK,UNK
不,B-ZZ,B,i,一,bù
省,I-ZZ,M,i,目,shěng
人,I-ZZ,M,i,人,rén
事,E-ZZ,E,i,亅,shì
，,O,S,x,UNK,UNK
齐,O,B,nr,齐,qí
氏,O,E,nr,氏,shì
取,O,S,v,又,qǔ
其,O,S,r,八,qí
“,O,S,x,UNK,UNK
有,O,B,n,月,yǒu
形,O,E,n,彡,xíng
之,O,S,u,丶,zhī
血,O,S,n,血,xiě
不,O,B,v,一,bù
能,O,E,v,月,néng
速,O,B,n,辶,sù
生,O,E,n,生,shēng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
无,O,B,b,一,wú
