word,label,bound,flag,radical,pinyin
 ,O,S,x,UNK,UNK
非,O,B,l,非,fēi
处,O,M,l,夂,chǔ
方,O,M,l,方,fāng
药,O,E,l,艹,yào
物,O,S,zg,牜,wù
（,O,S,x,UNK,UNK
甲,O,B,n,田,jiǎ
类,O,E,n,米,lèi
）,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
尚,O,S,d,小,shàng
不,O,S,d,一,bù
明,O,B,ad,日,míng
确,O,E,ad,石,què
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
填,O,S,v,土,tián
精,O,S,n,米,jīng
补,O,B,v,衤,bǔ
血,O,E,v,血,xiě
，,O,S,x,UNK,UNK
补,O,B,n,衤,bǔ
肝,O,E,n,月,gān
滋,O,B,v,氵,zī
肾,O,E,v,月,shèn
，,O,S,x,UNK,UNK
乌,O,B,nr,丿,wū
须,O,E,nr,页,xū
黑,O,B,n,黑,hēi
发,O,E,n,又,fā
。,O,S,x,UNK,UNK
用,O,B,v,用,yòng
于,O,E,v,二,yú
肝,B-ZH,B,n,月,gān
肾,I-ZH,E,n,月,shèn
不,I-ZH,B,a,一,bù
足,E-ZH,E,a,足,zú
所,O,B,c,户,suǒ
致,O,E,c,至,zhì
须,O,B,v,页,xū
发,O,E,v,又,fā
早,O,S,a,日,zǎo
白,O,S,n,白,bái
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
头,B-FY,B,n,大,tóu
发,E-FY,E,n,又,fā
稀,O,B,a,禾,xī
疏,O,E,a,疋,shū
、,O,S,x,UNK,UNK
干,O,B,v,干,gān
枯,O,E,v,木,kū
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
斑,O,B,z,文,bān
秃,O,E,z,禾,tū
脱,O,B,v,月,tuō
发,O,E,v,又,fā
制,O,S,n,刂,zhì
何,B-FY,B,nr,亻,hé
首,I-FY,M,nr,首,shǒu
乌,E-FY,E,nr,丿,wū
、,O,S,x,UNK,UNK
墨,B-FY,B,nr,土,mò
旱,I-FY,M,nr,日,hàn
莲,E-FY,E,nr,艹,lián
、,O,S,x,UNK,UNK
女,B-FY,B,nr,女,nǚ
贞,I-FY,M,nr,贝,zhēn
子,E-FY,E,nr,子,zǐ
、,O,S,x,UNK,UNK
枸,B-FY,B,n,木,jǔ
杞,I-FY,M,n,木,qǐ
子,E-FY,E,n,子,zǐ
、,O,S,x,UNK,UNK
桑,B-FY,B,nr,木,sāng
寄,I-FY,M,nr,宀,jì
生,E-FY,E,nr,生,shēng
、,O,S,x,UNK,UNK
黄,B-FY,B,nr,黄,huáng
精,E-FY,E,nr,米,jīng
(,O,S,x,UNK,UNK
制,O,S,n,刂,zhì
),O,S,x,UNK,UNK
、,O,S,x,UNK,UNK
黄,B-FY,B,n,黄,huáng
芪,E-FY,E,n,艹,qí
、,O,S,x,UNK,UNK
熟,B-FY,B,n,灬,shú
地,I-FY,M,n,土,dì
黄,E-FY,E,n,黄,huáng
、,O,S,x,UNK,UNK
灵,B-FY,B,nrt,火,líng
芝,E-FY,E,nrt,艹,zhī
等,O,S,u,竹,děng
2,O,B,m,UNK,UNK
6,O,E,m,UNK,UNK
味,O,S,n,口,wèi
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
尚,O,S,d,小,shàng
不,O,S,d,一,bù
明,O,B,ad,日,míng
确,O,E,ad,石,què
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
如,O,S,v,女,rú
与,O,S,p,一,yǔ
其,O,B,r,八,qí
他,O,E,r,亻,tā
药,O,B,n,艹,yào
物,O,E,n,牜,wù
同,O,B,c,口,tóng
时,O,E,c,日,shí
使,O,B,v,亻,shǐ
用,O,E,v,用,yòng
可,O,B,v,口,kě
能,O,E,v,月,néng
会,O,S,v,人,huì
发,O,B,v,又,fā
生,O,E,v,生,shēng
药,O,B,n,艹,yào
物,O,E,n,牜,wù
相,O,B,l,目,xiāng
互,O,M,l,二,hù
作,O,M,l,亻,zuò
用,O,E,l,用,yòng
，,O,S,x,UNK,UNK
详,O,B,v,讠,xiáng
情,O,M,v,忄,qíng
请,O,E,v,讠,qǐng
咨,O,B,vn,口,zī
询,O,E,vn,讠,xún
医,O,B,n,匚,yī
师,O,E,n,巾,shī
或,O,S,c,戈,huò
药,O,B,n,艹,yào
师,O,E,n,巾,shī
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
本,O,B,n,木,běn
品,O,E,n,口,pǐn
为,O,S,p,丶,wéi
棕,O,S,n,木,zōng
褐,O,B,n,衤,hè
色,O,E,n,色,sè
的,O,S,uj,白,dí
水,O,B,n,水,shuǐ
蜜,S-FY,M,n,虫,mì
丸,O,E,n,丿,wán
；,O,S,x,UNK,UNK
气,O,B,n,气,qì
微,O,M,n,彳,wēi
香,O,E,n,香,xiāng
，,O,S,x,UNK,UNK
味,O,S,ng,口,wèi
甜,O,S,a,甘,tián
、,O,S,x,UNK,UNK
微,O,B,a,彳,wēi
苦,O,E,a,艹,kǔ
、,O,S,x,UNK,UNK
麻,S-FY,S,nr,麻,má
。,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
6,O,S,m,UNK,UNK
g,O,S,eng,UNK,UNK
*,O,S,x,UNK,UNK
3,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
袋,O,S,q,衣,dài
 ,O,S,x,UNK,UNK
 ,O,S,x,UNK,UNK
用,O,S,p,用,yòng
淡,O,B,n,氵,dàn
盐,S-FY,E,n,皿,yán
开,O,B,v,廾,kāi
