,entity_class,start_pos,end_pos,content
0,FJ,142,147,加味归脾汤
1,FJ,136,141,加味逍遥散
2,FJ,169,174,加味逍遥散
3,ZH,12,16,肝气郁结
4,ZH,83,87,肝气郁结
5,ZH,31,35,脾胃虚弱
6,ZH,102,106,脾胃虚弱
7,FJ,138,141,逍遥散
8,FJ,171,174,逍遥散
9,FJ,144,147,归脾汤
10,FJ,175,178,归脾汤
11,ZH,31,34,脾胃虚
12,ZH,102,105,脾胃虚
13,ZH,12,15,肝气郁
14,ZH,83,86,肝气郁
15,ZH,158,160,肝血
16,ZH,13,15,气郁
17,ZH,84,86,气郁
18,ZH,64,65,痛
19,ZH,207,208,痛
20,ZH,20,21,热
21,ZH,91,92,热
22,ZH,9,10,虚
23,ZH,33,34,虚
24,ZH,44,45,虚
25,ZH,80,81,虚
26,ZH,104,105,虚
27,ZH,115,116,虚
28,ZH,120,121,虚
