,entity_class,start_pos,end_pos,content
0,FJ,165,169,麻子仁丸
1,ZH,33,37,大便秘结
2,ZH,59,63,大便秘结
3,MX,45,49,脉弦有力
4,ZZ,18,22,多食易饥
5,ZZ,54,58,多食易饥
6,ZZ,33,37,大便秘结
7,ZZ,59,63,大便秘结
8,FY,196,199,赤芍药
9,FY,188,191,莱菔子
10,FY,211,214,草决明
11,FY,180,183,生大黄
12,FY,165,168,麻子仁
13,FY,172,175,麻子仁
14,ZH,96,99,脾胃气
15,SX,41,44,苔薄黄
16,FY,181,183,大黄
17,FY,165,167,麻子
18,FY,172,174,麻子
19,FY,204,206,生地
20,FY,219,221,泽泻
21,FY,226,228,半夏
22,FY,197,199,芍药
23,FY,212,214,决明
24,FY,196,198,赤芍
25,ZH,117,119,痰阻
26,MX,45,47,脉弦
27,SX,38,40,舌红
28,SX,64,66,舌红
29,SX,67,69,苔黄
30,SX,41,43,苔薄
31,ZZ,38,40,舌红
32,ZZ,64,66,舌红
33,ZZ,30,32,干燥
34,ZZ,34,36,便秘
35,ZZ,60,62,便秘
36,FY,165,166,麻
37,FY,172,173,麻
38,ZH,93,94,阳
39,ZH,7,8,热
40,ZH,71,72,热
41,ZH,113,114,热
42,ZH,115,116,热
43,ZH,136,137,热
44,ZH,30,31,干
