,entity_class,start_pos,end_pos,content
0,FJ,183,188,三子养亲汤
1,ZH,153,157,脾失健运
2,ZZ,27,31,喉中痰鸣
3,ZZ,70,74,喉中痰鸣
4,ZZ,112,116,喉中痰鸣
5,ZZ,15,19,呼吸急促
6,FY,252,255,薏苡仁
7,FY,202,205,莱菔子
8,FY,210,213,白芥子
9,FJ,189,192,二陈汤
10,FY,260,262,甘草
11,FY,218,220,陈皮
12,FY,239,241,麻黄
13,FY,225,227,半夏
14,FY,195,197,苏子
15,FY,252,254,薏苡
16,FY,232,234,茯苓
17,FY,210,212,白芥
18,FY,253,255,苡仁
19,FY,245,247,杏仁
20,FY,211,213,芥子
21,MX,47,49,脉滑
22,SX,50,52,苔腻
23,ZZ,91,93,腹胀
24,ZZ,146,148,多痰
25,ZZ,144,146,咳嗽
26,ZZ,84,86,气急
27,FY,239,240,麻
