,entity_class,start_pos,end_pos,content
0,FJ,336,341,龙胆泻肝汤
1,ZH,235,239,肝郁化热
2,ZH,292,296,肝郁化热
3,ZH,185,189,脾胃虚弱
4,MX,67,71,脉弦滑数
5,ZZ,17,21,神志不清
6,ZZ,119,123,急躁易怒
7,ZZ,22,26,手足抽搐
8,ZZ,82,86,烦躁不安
9,ZZ,50,54,心烦失眠
10,ZZ,117,121,性情急躁
11,FY,348,351,龙胆草
12,FY,397,400,石菖蒲
13,FJ,342,345,涤痰汤
14,FJ,338,341,泻肝汤
15,ZH,3,6,肝郁痰
16,ZH,195,198,痰浊内
17,ZH,185,188,脾胃虚
18,ZH,132,135,肝胆火
19,ZH,178,181,脾虚痰
20,ZH,297,300,脾虚痰
21,ZH,235,238,肝郁化
22,ZH,292,295,肝郁化
23,MX,67,70,脉弦滑
24,SX,63,66,苔黄腻
25,FY,404,406,甘草
26,FY,385,387,陈皮
27,FY,398,400,菖蒲
28,FY,361,363,黄芩
29,FY,379,381,半夏
30,FY,391,393,茯苓
31,FY,336,338,龙胆
32,FY,348,350,龙胆
33,FY,355,357,柴胡
34,FY,410,412,胆星
35,FY,349,351,胆草
36,FY,367,369,当归
37,MX,67,69,脉弦
38,SX,60,62,舌红
39,SX,63,65,苔黄
40,ZZ,24,26,抽搐
41,ZZ,121,123,易怒
42,ZZ,215,217,胸闷
43,ZZ,209,211,头昏
44,ZZ,60,62,舌红
45,ZZ,52,54,失眠
46,ZZ,124,126,失眠
47,ZZ,50,52,心烦
48,ZZ,212,214,眩晕
49,ZZ,82,84,烦躁
50,ZZ,55,57,口苦
51,ZZ,127,129,口苦
52,FY,362,363,芩
53,FY,374,375,麻
54,ZH,307,308,风
55,ZH,6,7,热
56,ZH,238,239,热
57,ZH,241,242,热
58,ZH,295,296,热
59,ZH,303,304,热
60,ZH,179,180,虚
61,ZH,187,188,虚
62,ZH,298,299,虚
63,ZH,58,59,干
64,ZH,130,131,干
