,entity_class,start_pos,end_pos,content
0,ZH,168,172,热病后期
1,ZH,3,7,阴血亏虚
2,ZH,236,240,大便秘结
3,ZH,216,220,血虚阴亏
4,ZF,264,268,滋阴清热
5,SX,119,123,舌红少苔
6,ZZ,40,44,腰膝酸软
7,ZZ,17,21,面色萎黄
8,ZZ,75,79,面色萎黄
9,ZZ,143,147,面色萎黄
10,ZZ,22,26,头晕口眩
11,ZZ,114,118,五心烦热
12,ZZ,236,240,大便秘结
13,ZZ,12,16,大便燥结
14,ZZ,70,74,大便燥结
15,FY,284,287,油当归
16,FY,292,295,火麻仁
17,FJ,271,274,润肠丸
18,MX,124,127,脉细数
19,FY,277,279,生地
20,FY,306,308,枳壳
21,FY,300,302,桃仁
22,FY,313,315,首乌
23,FY,293,295,麻仁
24,FY,285,287,当归
25,FJ,250,252,通便
26,ZF,266,268,清热
27,MX,54,56,脉细
28,MX,124,126,脉细
29,SX,119,121,舌红
30,SX,51,53,苔少
31,SX,156,158,舌淡
32,SX,121,123,少苔
33,ZZ,111,113,颧红
34,ZZ,22,24,头晕
35,ZZ,119,121,舌红
36,ZZ,32,34,心悸
37,ZZ,82,84,心悸
38,ZZ,153,155,心悸
39,ZZ,116,118,烦热
40,ZZ,45,47,口干
41,ZZ,115,117,心烦
42,ZZ,0,2,便秘
43,ZZ,237,239,便秘
44,ZZ,80,82,眩晕
45,ZZ,37,39,耳鸣
46,FY,293,294,麻
47,FY,284,285,油
48,FY,228,229,糟
49,ZH,3,4,阴
50,ZH,87,88,阴
51,ZH,97,98,阴
52,ZH,218,219,阴
53,ZH,246,247,阴
54,ZH,265,266,阴
55,ZH,106,107,热
56,ZH,117,118,热
57,ZH,168,169,热
58,ZH,255,256,热
59,ZH,267,268,热
60,ZH,6,7,虚
61,ZH,88,89,虚
62,ZH,91,92,虚
63,ZH,98,99,虚
64,ZH,129,130,虚
65,ZH,136,137,虚
66,ZH,160,161,虚
67,ZH,210,211,虚
68,ZH,217,218,虚
69,ZH,254,255,虚
70,ZH,46,47,干
