,entity_class,start_pos,end_pos,content
0,FJ,235,240,膈下逐瘀汤
1,ZH,191,195,痰气交阻
2,SX,65,69,舌质紫暗
3,FY,279,282,五灵脂
4,FJ,237,240,逐瘀汤
5,ZH,6,9,瘀血内
6,ZH,119,122,瘀血内
7,SX,65,68,舌质紫
8,FY,306,308,甘草
9,FY,280,282,灵脂
10,FY,299,301,香附
11,FY,293,295,枳壳
12,FY,254,256,桃仁
13,FY,287,289,乌药
14,FY,248,250,川芎
15,FY,261,263,红花
16,FY,273,275,元胡
17,FY,267,269,赤芍
18,FY,241,243,当归
19,ZF,208,210,活血
20,MX,74,76,脉弦
21,ZZ,60,62,吐血
22,ZZ,133,135,吐血
23,ZZ,16,18,腹胀
24,ZZ,62,64,便血
25,ZZ,36,38,拒按
26,ZZ,102,104,拒按
27,FY,249,250,芎
28,ZH,35,36,痛
29,ZH,101,102,痛
30,ZH,105,106,痛
31,ZH,185,186,阳
32,ZH,188,189,阴
33,ZH,6,7,瘀
34,ZH,71,72,瘀
35,ZH,119,120,瘀
36,ZH,154,155,瘀
37,ZH,198,199,瘀
38,ZH,211,212,瘀
39,ZH,238,239,瘀
40,ZH,183,184,虚
41,ZH,186,187,虚
42,ZH,189,190,虚
