,entity_class,start_pos,end_pos,content
0,ZH,122,126,脾失健运
1,ZZ,37,41,头身困重
2,ZZ,30,34,手足肿胀
3,ZZ,42,46,胸闷脘痞
4,FJ,253,256,二陈汤
5,ZH,205,208,脾气虚
6,ZH,3,6,痰湿阻
7,ZH,222,225,痰湿阻
8,MX,66,69,脉濡缓
9,SX,62,65,苔白腻
10,SX,103,106,苔白腻
11,SX,58,61,舌质淡
12,ZZ,53,56,大便溏
13,FY,307,309,甘草
14,FY,266,268,陈皮
15,FY,300,302,牛膝
16,FY,280,282,苍术
17,FY,259,261,半夏
18,FY,273,275,茯苓
19,FY,286,288,白术
20,FY,293,295,枳实
21,ZH,131,133,痰阻
22,ZH,145,147,湿滞
23,MX,66,68,脉濡
24,SX,62,64,苔白
25,SX,103,105,苔白
26,ZZ,54,56,便溏
27,ZZ,42,44,胸闷
28,ZZ,49,51,腹胀
29,ZZ,32,34,肿胀
30,ZZ,34,36,麻木
31,ZZ,44,46,脘痞
32,ZZ,47,49,呕恶
33,FY,34,35,麻
34,ZH,150,151,阳
35,ZH,165,166,阳
36,ZH,169,170,热
37,ZH,171,172,瘀
38,ZH,26,27,虚
39,ZH,89,90,虚
40,ZH,115,116,虚
41,ZH,163,164,虚
42,ZH,166,167,虚
43,ZH,207,208,虚
