,entity_class,start_pos,end_pos,content
0,ZH,196,201,气阴两虚证
1,ZH,266,270,中气不足
2,ZH,196,200,气阴两虚
3,ZH,271,275,阴血亏虚
4,ZF,288,292,益气健脾
5,ZZ,88,92,气短乏力
6,ZZ,41,45,面色无华
7,ZZ,104,108,面色无华
8,ZZ,238,242,饮食减少
9,ZZ,36,40,头晕乏力
10,ZZ,26,30,心悸气短
11,ZZ,179,183,心悸气短
12,FY,345,348,酸枣仁
13,FY,358,361,龙眼肉
14,FJ,298,301,归脾汤
15,ZH,196,199,气阴两
16,ZH,9,12,心脾两
17,SX,46,49,舌淡红
18,FY,366,368,生姜
19,FY,345,347,酸枣
20,FY,358,360,龙眼
21,FY,346,348,枣仁
22,FY,331,333,茯神
23,FY,372,374,大枣
24,FY,338,340,远志
25,FY,352,354,木香
26,FY,304,306,黄芪
27,FY,318,320,人参
28,FY,311,313,白术
29,FY,325,327,当归
30,ZH,215,217,气血
31,MX,50,52,脉细
32,SX,46,48,舌淡
33,ZZ,28,30,气短
34,ZZ,88,90,气短
35,ZZ,135,137,气短
36,ZZ,181,183,气短
37,ZZ,18,20,胸闷
38,ZZ,96,98,胸闷
39,ZZ,140,142,胸闷
40,ZZ,184,186,胸闷
41,ZZ,38,40,乏力
42,ZZ,90,92,乏力
43,ZZ,189,191,剌痛
44,ZZ,36,38,头晕
45,ZZ,31,33,失眠
46,ZZ,26,28,心悸
47,ZZ,179,181,心悸
48,ZZ,6,8,胸痛
49,ZZ,243,245,胸痛
50,ZZ,33,35,健忘
51,FY,346,347,枣
52,FY,373,374,枣
53,FY,367,368,姜
54,ZH,4,5,痛
55,ZH,7,8,痛
56,ZH,24,25,痛
57,ZH,102,103,痛
58,ZH,190,191,痛
59,ZH,244,245,痛
60,ZH,121,122,阳
61,ZH,145,146,阳
62,ZH,152,153,阴
63,ZH,197,198,阴
64,ZH,271,272,阴
65,ZH,12,13,虚
66,ZH,74,75,虚
67,ZH,117,118,虚
68,ZH,146,147,虚
69,ZH,153,154,虚
70,ZH,174,175,虚
71,ZH,199,200,虚
72,ZH,223,224,虚
73,ZH,234,235,虚
74,ZH,264,265,虚
75,ZH,274,275,虚
