,entity_class,start_pos,end_pos,content
0,ZH,57,61,脾胃虚寒
1,ZH,63,67,脾胃虚寒
2,ZH,236,240,脾胃虚寒
3,FY,209,212,淡豆豉
4,FY,160,163,熟半夏
5,FY,194,197,淡干姜
6,FY,139,142,益智仁
7,FY,177,180,益智仁
8,FY,183,186,丁香皮
9,FY,127,130,新会皮
10,FY,188,191,新会皮
11,ZH,57,60,脾胃虚
12,ZH,63,66,脾胃虚
13,ZH,236,239,脾胃虚
14,ZH,88,91,痰湿中
15,FY,210,212,豆豉
16,FY,139,141,益智
17,FY,177,179,益智
18,FY,121,123,半夏
19,FY,161,163,半夏
20,FY,136,138,丁香
21,FY,183,185,丁香
22,FY,124,126,茯苓
23,FY,171,173,茯苓
24,FY,195,197,干姜
25,FY,140,142,智仁
26,FY,178,180,智仁
27,FY,258,259,桂
28,FY,164,165,姜
29,FY,196,197,姜
30,FY,224,225,姜
31,FY,244,245,酒
32,ZH,6,7,阳
33,ZH,39,40,阳
34,ZH,25,26,冷
35,ZH,243,244,热
36,ZH,59,60,虚
37,ZH,65,66,虚
38,ZH,238,239,虚
39,ZH,133,134,干
40,ZH,195,196,干
