,entity_class,start_pos,end_pos,content
0,ZZ,68,72,寒热往来
1,FY,312,315,川郁金
2,FY,141,144,刀豆子
3,FY,175,178,大腹皮
4,FY,324,327,大腹皮
5,FY,147,150,全瓜蒌
6,FY,330,333,全瓜蒌
7,FY,159,162,公丁香
8,FY,294,297,制半夏
9,FY,318,321,炒枳壳
10,FY,165,168,旋复花
11,FY,342,345,旋复花
12,FY,135,138,新会皮
13,ZH,202,205,气机郁
14,FY,289,291,川朴
15,FY,300,302,佛手
16,FY,82,84,青蒿
17,FY,130,132,青蒿
18,FY,295,297,半夏
19,FY,160,162,丁香
20,FY,319,321,枳壳
21,FY,352,354,神曲
22,FY,313,315,郁金
23,FY,175,177,大腹
24,FY,324,326,大腹
25,FY,191,193,红枣
26,FY,148,150,瓜蒌
27,FY,331,333,瓜蒌
28,FY,154,156,竹茹
29,FY,337,339,竹茹
30,FY,141,143,刀豆
31,FY,176,178,腹皮
32,FY,325,327,腹皮
33,FY,166,168,复花
34,FY,343,345,复花
35,FY,181,183,柿蒂
36,FY,186,188,煨姜
37,MX,273,275,脉弦
38,SX,214,216,微黄
39,ZZ,0,2,呃逆
40,ZZ,3,5,呃逆
41,ZZ,11,13,呃逆
42,ZZ,35,37,呃逆
43,ZZ,73,75,呃逆
44,ZZ,119,121,呃逆
45,ZZ,244,246,呃逆
46,FY,155,156,茹
47,FY,338,339,茹
48,FY,192,193,枣
49,FY,153,154,姜
50,FY,187,188,姜
51,FY,336,337,姜
52,ZH,49,50,阳
53,ZH,88,89,阳
54,ZH,8,9,热
55,ZH,26,27,热
56,ZH,57,58,热
57,ZH,69,70,热
58,ZH,90,91,热
59,ZH,103,104,热
60,ZH,249,250,热
61,ZH,209,210,虚
