,entity_class,start_pos,end_pos,content
0,ZF,112,116,消积导滞
1,ZZ,29,33,黑睛混浊
2,ZZ,64,68,黑睛混浊
3,ZZ,97,101,黑睛混浊
4,ZZ,24,28,午后潮热
5,ZZ,43,47,大便不畅
6,FY,141,144,肉豆蔻
7,FY,149,152,使君子
8,FJ,121,124,肥儿丸
9,ZH,5,8,脾胃积
10,ZH,84,87,脾胃积
11,FY,157,159,麦芽
12,FY,127,129,神曲
13,FY,164,166,槟榔
14,FY,134,136,黄连
15,FY,171,173,木香
16,FY,178,180,蝉蜕
17,FY,142,144,豆蔻
18,MX,54,56,脉数
19,SX,48,50,舌红
20,SX,51,53,苔黄
21,ZZ,16,18,腹胀
22,ZZ,48,50,舌红
23,ZZ,14,16,纳差
24,FY,157,158,麦
25,ZH,0,1,疳
26,ZH,8,9,热
27,ZH,27,28,热
28,ZH,87,88,热
29,ZH,90,91,热
