,entity_class,start_pos,end_pos,content
0,ZH,185,189,湿浊下注
1,ZH,175,179,脾胃虚弱
2,ZH,115,119,脾肾阳虚
3,ZF,115,119,脾肾阳虚
4,ZF,202,206,健脾益气
5,ZZ,32,36,面色苍白
6,ZZ,41,45,形体肥胖
7,ZZ,139,143,带下量多
8,ZZ,46,50,倦怠乏力
9,ZZ,51,55,面浮足肿
10,FY,263,266,车前子
11,FJ,212,215,完带汤
12,ZH,115,118,脾肾阳
13,ZH,175,178,脾胃虚
14,ZZ,28,31,无臭气
15,ZZ,97,100,无臭气
16,FY,284,286,甘草
17,FY,232,234,苍术
18,FY,225,227,山药
19,FY,271,273,芡实
20,FY,238,240,党参
21,FY,251,253,白芍
22,FY,245,247,柴胡
23,FY,218,220,白术
24,FY,278,280,荆芥
25,FY,263,265,车前
26,FY,257,259,升麻
27,MX,69,71,脉濡
28,SX,64,66,苔白
29,SX,61,63,舌淡
30,ZZ,58,60,便溏
31,ZZ,48,50,乏力
32,ZZ,46,48,倦怠
33,ZZ,34,36,苍白
34,ZZ,56,58,纳差
35,FY,258,259,麻
36,ZH,117,118,阳
37,ZH,208,209,阳
38,ZH,146,147,阴
39,ZH,4,5,虚
40,ZH,118,119,虚
41,ZH,177,178,虚
