,entity_class,start_pos,end_pos,content
0,ZH,7,11,脾虚湿滞
1,ZZ,50,54,神疲乏力
2,ZZ,96,100,神疲乏力
3,ZZ,16,20,面色萎黄
4,ZZ,81,85,面色萎黄
5,ZZ,32,36,食后腹胀
6,ZZ,91,95,食后腹胀
7,FJ,196,199,绛矾丸
8,ZH,7,10,脾虚湿
9,ZH,151,154,脾胃气
10,ZH,165,168,脾气虚
11,FY,233,235,甘草
12,FY,213,215,陈皮
13,FY,200,202,苍术
14,FY,207,209,厚朴
15,FY,143,145,寄生
16,FY,227,229,红枣
17,ZH,169,171,气血
18,ZH,9,11,湿滞
19,MX,67,69,脉濡
20,SX,64,66,苔薄
21,ZZ,52,54,乏力
22,ZZ,98,100,乏力
23,ZZ,34,36,腹胀
24,ZZ,93,95,腹胀
25,ZZ,50,52,神疲
26,ZZ,96,98,神疲
27,ZZ,27,29,善食
28,FY,41,42,米
29,FY,228,229,枣
30,FY,43,44,茶
31,FY,197,198,矾
32,FY,221,222,矾
33,ZH,8,9,虚
34,ZH,167,168,虚
