,entity_class,start_pos,end_pos,content
0,FJ,192,197,真人养脏汤
1,ZH,118,122,脾肾阳虚
2,ZH,165,169,脾肾阳虚
3,ZF,118,122,脾肾阳虚
4,ZF,165,169,脾肾阳虚
5,ZZ,58,62,四肢逆冷
6,ZZ,36,40,口淡不渴
7,ZZ,41,45,食少神疲
8,ZZ,108,112,食少神疲
9,FY,260,263,肉豆蔻
10,FY,239,242,诃子肉
11,FJ,194,197,养脏汤
12,ZH,118,121,脾肾阳
13,ZH,165,168,脾肾阳
14,ZH,170,173,寒湿阻
15,MX,78,81,脉细弱
16,FY,227,229,甘草
17,FY,268,270,生姜
18,FY,274,276,大枣
19,FY,200,202,白芍
20,FY,239,241,诃子
21,FY,233,235,木香
22,FY,254,256,肉桂
23,FY,221,223,人参
24,FY,214,216,白术
25,FY,261,263,豆蔻
26,FY,207,209,当归
27,MX,78,80,脉细
28,SX,75,77,舌淡
29,ZZ,51,53,腰酸
30,ZZ,113,115,腰酸
31,ZZ,43,45,神疲
32,ZZ,110,112,神疲
33,ZZ,26,28,腹痛
34,ZZ,33,35,喜按
35,ZZ,38,40,不渴
36,ZZ,41,43,食少
37,ZZ,108,110,食少
38,ZZ,70,72,脱肛
39,FY,255,256,桂
40,FY,275,276,枣
41,FY,269,270,姜
42,ZH,27,28,痛
43,ZH,120,121,阳
44,ZH,167,168,阳
45,ZH,54,55,冷
46,ZH,61,62,冷
47,ZH,116,117,冷
48,ZH,3,4,虚
49,ZH,121,122,虚
50,ZH,168,169,虚
