,entity_class,start_pos,end_pos,content
0,FJ,60,65,大黄附子汤
1,FJ,98,103,大黄附子汤
2,ZH,24,28,积滞内停
3,FY,114,117,附子各
4,FY,113,116,熟附子
5,FJ,62,65,附子汤
6,FJ,100,103,附子汤
7,MX,167,170,脉弦紧
8,FY,60,62,大黄
9,FY,98,100,大黄
10,FY,106,108,大黄
11,FY,132,134,川朴
12,FY,62,64,附子
13,FY,100,102,附子
14,FY,114,116,附子
15,FY,113,115,熟附
16,FY,120,122,干姜
17,FY,125,127,细辛
18,FY,137,139,枳实
19,ZH,51,53,湿滞
20,MX,167,169,脉弦
21,SX,162,164,苔白
22,ZZ,152,154,腹胀
23,ZZ,36,38,腹痛
24,ZZ,188,190,腹痛
25,ZZ,155,157,拒按
26,FY,121,122,姜
27,FY,109,110,酒
28,ZH,37,38,痛
29,ZH,189,190,痛
30,ZH,12,13,阳
31,ZH,13,14,虚
32,ZH,120,121,干
