,entity_class,start_pos,end_pos,content
0,FJ,366,370,金铃子散
1,ZH,35,39,活血止痛
2,ZF,370,374,行气活血
3,ZZ,40,44,胃脘疼痛
4,ZZ,240,244,大便干燥
5,ZZ,573,577,大便干燥
6,FY,687,690,夜交藤
7,FY,366,369,金铃子
8,FY,464,467,生蒲黄
9,FY,320,323,炒神曲
10,FY,505,508,炒神曲
11,FY,473,476,五灵脂
12,FY,491,494,川楝子
13,FY,316,319,炒谷芽
14,FY,498,501,炒谷芽
15,FJ,380,383,失笑散
16,FJ,429,432,失笑散
17,FJ,425,428,益胃汤
18,FJ,383,386,活血散
19,ZH,23,26,瘀血阻
20,MX,585,588,脉细弦
21,MX,674,677,脉细弦
22,MX,741,744,脉细弦
23,SX,578,581,舌质红
24,SX,667,670,舌质红
25,SX,734,737,舌质红
26,SX,581,584,苔薄黄
27,SX,670,673,苔薄黄
28,SX,737,740,苔薄白
29,ZZ,240,243,大便干
30,ZZ,573,576,大便干
31,FY,491,493,川楝
32,FY,280,282,甘草
33,FY,459,461,甘草
34,FY,366,368,金铃
35,FY,474,476,灵脂
36,FY,357,359,佛手
37,FY,485,487,佛手
38,FY,274,276,石斛
39,FY,681,683,石斛
40,FY,268,270,麦冬
41,FY,441,443,麦冬
42,FY,321,323,神曲
43,FY,506,508,神曲
44,FY,277,279,白芍
45,FY,447,449,白芍
46,FY,265,267,沙参
47,FY,435,437,沙参
48,FY,304,306,熟军
49,FY,512,514,熟军
50,FY,748,750,熟军
51,FY,271,273,玉竹
52,FY,453,455,玉竹
53,FY,479,481,元胡
54,FY,317,319,谷芽
55,FY,499,501,谷芽
56,FY,465,467,蒲黄
57,FJ,313,315,通便
58,ZH,351,353,气血
59,ZH,413,415,气血
60,ZF,35,37,活血
61,ZF,372,374,活血
62,ZF,383,385,活血
63,ZF,370,372,行气
64,MX,585,587,脉细
65,MX,674,676,脉细
66,MX,741,743,脉细
67,SX,581,583,苔薄
68,SX,670,672,苔薄
69,SX,737,739,苔薄
70,ZZ,225,227,灼热
71,ZZ,552,554,灼热
72,ZZ,241,243,便干
73,ZZ,574,576,便干
74,ZZ,237,239,纳呆
75,ZZ,242,244,干燥
76,ZZ,575,577,干燥
77,ZZ,235,237,口干
78,ZZ,562,564,口干
79,ZZ,658,660,口干
80,ZZ,568,570,纳差
81,ZZ,134,136,呃逆
82,ZZ,230,232,呃逆
83,ZZ,557,559,呃逆
84,ZZ,654,656,呃逆
85,ZZ,42,44,疼痛
86,FY,268,269,麦
87,FY,441,442,麦
88,ZH,38,39,痛
89,ZH,43,44,痛
90,ZH,72,73,痛
91,ZH,101,102,痛
92,ZH,130,131,痛
93,ZH,223,224,痛
94,ZH,338,339,痛
95,ZH,341,342,痛
96,ZH,378,379,痛
97,ZH,395,396,痛
98,ZH,543,544,痛
99,ZH,634,635,痛
100,ZH,720,721,痛
101,ZH,155,156,阳
102,ZH,170,171,阳
103,ZH,250,251,阳
104,ZH,297,298,阳
105,ZH,19,20,阴
106,ZH,31,32,阴
107,ZH,158,159,阴
108,ZH,256,257,阴
109,ZH,292,293,阴
110,ZH,404,405,阴
111,ZH,207,208,冷
112,ZH,209,210,热
113,ZH,226,227,热
114,ZH,248,249,热
115,ZH,309,310,热
116,ZH,553,554,热
117,ZH,23,24,瘀
118,ZH,294,295,虚
119,ZH,236,237,干
120,ZH,242,243,干
121,ZH,563,564,干
122,ZH,575,576,干
123,ZH,659,660,干
