,entity_class,start_pos,end_pos,content
0,FJ,309,314,沙参麦冬汤
1,ZH,191,195,热病后期
2,ZF,299,303,滋阴降火
3,SX,84,88,舌红少津
4,ZZ,229,233,病程较长
5,ZZ,48,52,干咳少痰
6,ZZ,121,125,干咳少痰
7,ZZ,63,67,大便干结
8,ZZ,126,130,大便干结
9,ZZ,162,166,形体较瘦
10,ZZ,58,62,食欲不振
11,FY,385,388,山豆根
12,FY,357,360,生扁豆
13,FJ,311,314,麦冬汤
14,FJ,315,318,桔梗汤
15,MX,89,92,脉细数
16,ZZ,63,66,大便干
17,ZZ,126,129,大便干
18,FY,372,374,甘草
19,FY,343,345,花粉
20,FY,378,380,射干
21,FY,33,35,咽干
22,FY,111,113,咽干
23,FY,311,313,麦冬
24,FY,329,331,麦冬
25,FY,315,317,桔梗
26,FY,365,367,桔梗
27,FY,309,311,沙参
28,FY,322,324,沙参
29,FY,358,360,扁豆
30,FY,336,338,玉竹
31,FY,350,352,桑叶
32,ZH,218,220,气血
33,ZH,285,287,气血
34,MX,89,91,脉细
35,SX,84,86,舌红
36,SX,35,37,少津
37,SX,86,88,少津
38,SX,113,115,少津
39,ZZ,55,57,灼热
40,ZZ,84,86,舌红
41,ZZ,64,66,便干
42,ZZ,127,129,便干
43,ZZ,33,35,咽干
44,ZZ,111,113,咽干
45,ZZ,45,47,口渴
46,ZZ,118,120,口渴
47,FY,311,312,麦
48,FY,329,330,麦
49,FY,0,1,梅
50,ZH,26,27,阴
51,ZH,208,209,阴
52,ZH,261,262,阴
53,ZH,277,278,阴
54,ZH,300,301,阴
55,ZH,56,57,热
56,ZH,191,192,热
57,ZH,214,215,热
58,ZH,266,267,热
59,ZH,281,282,热
60,ZH,27,28,虚
61,ZH,142,143,虚
62,ZH,156,157,虚
63,ZH,177,178,虚
64,ZH,209,210,虚
65,ZH,241,242,虚
66,ZH,265,266,虚
67,ZH,278,279,虚
68,ZH,34,35,干
69,ZH,48,49,干
70,ZH,65,66,干
71,ZH,112,113,干
72,ZH,121,122,干
73,ZH,128,129,干
74,ZH,379,380,干
