,entity_class,start_pos,end_pos,content
0,ZH,4,8,气滞血瘀
1,ZH,135,139,气滞血瘀
2,ZF,143,147,行气活血
3,SX,50,54,舌质紫暗
4,ZZ,18,22,痛处固定
5,FY,189,192,五灵脂
6,FY,232,235,生甘草
7,FY,224,227,地榆炭
8,FJ,155,158,逐瘀汤
9,ZH,4,7,气滞血
10,ZH,135,138,气滞血
11,SX,50,53,舌质紫
12,FY,233,235,甘草
13,FY,211,213,大黄
14,FY,197,199,没药
15,FY,190,192,灵脂
16,FY,224,226,地榆
17,FY,217,219,木香
18,FY,175,177,川芎
19,FY,204,206,元胡
20,FY,182,184,蒲黄
21,FY,161,163,赤芍
22,FY,168,170,当归
23,ZH,4,6,气滞
24,ZH,135,137,气滞
25,ZF,145,147,活血
26,ZF,143,145,行气
27,MX,61,63,脉涩
28,ZZ,28,30,腹胀
29,ZZ,76,78,腹痛
30,FY,176,177,芎
31,ZH,16,17,痛
32,ZH,18,19,痛
33,ZH,77,78,痛
34,ZH,7,8,瘀
35,ZH,56,57,瘀
36,ZH,106,107,瘀
37,ZH,138,139,瘀
38,ZH,149,150,瘀
39,ZH,156,157,瘀
