,entity_class,start_pos,end_pos,content
0,ZH,389,393,积滞内停
1,ZH,238,242,大便秘结
2,ZH,12,16,肝胃不和
3,ZF,481,485,疏肝理气
4,ZZ,238,242,大便秘结
5,FY,858,861,银柴胡
6,FY,657,660,西洋参
7,FY,718,721,蒲公英
8,FY,681,684,炒麦芽
9,FY,593,596,川黄连
10,FJ,447,450,左金丸
11,FJ,443,446,连理汤
12,ZH,12,15,肝胃不
13,ZH,433,436,虚实夹
14,ZH,17,20,气郁化
15,ZH,383,386,气郁化
16,ZZ,419,422,大便干
17,ZZ,809,812,大便干
18,FY,725,727,甘草
19,FY,682,684,麦芽
20,FY,669,671,寸冬
21,FY,687,689,橘络
22,FY,705,707,白芍
23,FY,675,677,茯苓
24,FY,658,660,洋参
25,FY,581,583,干姜
26,FY,864,866,干姜
27,FY,594,596,黄连
28,FY,711,713,木香
29,FY,859,861,柴胡
30,FY,692,694,川连
31,FY,663,665,吴萸
32,FJ,448,450,金丸
33,ZH,17,19,气郁
34,ZH,383,385,气郁
35,MX,923,925,脉弦
36,SX,424,426,无苔
37,SX,821,823,无苔
38,ZZ,3,5,呕吐
39,ZZ,9,11,呕吐
40,ZZ,25,27,呕吐
41,ZZ,149,151,呕吐
42,ZZ,211,213,呕吐
43,ZZ,256,258,呕吐
44,ZZ,280,282,呕吐
45,ZZ,647,649,呕吐
46,ZZ,738,740,呕吐
47,ZZ,842,844,呕吐
48,ZZ,881,883,呕吐
49,ZZ,897,899,呕吐
50,ZZ,994,996,呕吐
51,ZZ,914,916,头痛
52,ZZ,420,422,便干
53,ZZ,810,812,便干
54,ZZ,239,241,便秘
55,ZZ,944,946,疼痛
56,FY,682,683,麦
57,FY,582,583,姜
58,FY,865,866,姜
59,FY,84,85,油
60,ZH,24,25,痛
61,ZH,76,77,痛
62,ZH,206,207,痛
63,ZH,915,916,痛
64,ZH,921,922,痛
65,ZH,945,946,痛
66,ZH,754,755,阳
67,ZH,357,358,阴
68,ZH,473,474,阴
69,ZH,347,348,热
70,ZH,527,528,热
71,ZH,344,345,虚
72,ZH,352,353,虚
73,ZH,433,434,虚
74,ZH,421,422,干
75,ZH,581,582,干
76,ZH,811,812,干
77,ZH,864,865,干
