,entity_class,start_pos,end_pos,content
0,ZZ,67,72,大便不成形
1,ZH,25,29,气滞血瘀
2,ZH,369,373,气滞血瘀
3,ZF,277,281,行气活血
4,SX,437,441,舌质暗红
5,ZZ,488,492,胃脘疼痛
6,FY,171,174,天花粉
7,FY,326,329,天花粉
8,FY,195,198,山慈姑
9,FY,312,315,山慈姑
10,FY,199,202,土茯苓
11,FY,319,322,土茯苓
12,ZH,149,152,脾胃阴
13,ZH,25,28,气滞血
14,ZH,125,128,气滞血
15,ZH,369,372,气滞血
16,MX,514,517,脉弦细
17,FY,183,185,陈皮
18,FY,333,335,陈皮
19,FY,172,174,花粉
20,FY,327,329,花粉
21,FY,180,182,佛手
22,FY,339,341,佛手
23,FY,162,164,山药
24,FY,165,167,石斛
25,FY,306,308,石斛
26,FY,168,170,麦冬
27,FY,300,302,麦冬
28,FY,159,161,党参
29,FY,282,284,党参
30,FY,171,173,天花
31,FY,326,328,天花
32,FY,200,202,茯苓
33,FY,294,296,茯苓
34,FY,320,322,茯苓
35,FY,186,188,血竭
36,FY,345,347,血竭
37,FY,288,290,白术
38,FY,199,201,土茯
39,FY,319,321,土茯
40,ZH,25,27,气滞
41,ZH,125,127,气滞
42,ZH,369,371,气滞
43,ZF,279,281,活血
44,ZF,188,190,行气
45,ZF,277,279,行气
46,MX,514,516,脉弦
47,ZZ,54,56,呃逆
48,ZZ,490,492,疼痛
49,FY,168,169,麦
50,FY,300,301,麦
51,FY,64,65,油
52,ZH,36,37,痛
53,ZH,46,47,痛
54,ZH,100,101,痛
55,ZH,491,492,痛
56,ZH,152,153,阳
57,ZH,141,142,阴
58,ZH,151,152,阴
59,ZH,178,179,阴
60,ZH,138,139,热
61,ZH,28,29,瘀
62,ZH,133,134,瘀
63,ZH,191,192,瘀
64,ZH,372,373,瘀
65,ZH,6,7,虚
66,ZH,23,24,虚
67,ZH,154,155,虚
68,ZH,367,368,虚
69,ZH,456,457,干
