,entity_class,start_pos,end_pos,content
0,ZH,3,7,痰湿凝结
1,ZH,83,87,痰湿凝结
2,ZZ,34,38,呕吐痰涎
3,FY,173,176,制南星
4,FY,145,148,法半夏
5,FY,181,184,黄药子
6,FY,226,229,白蔻仁
7,FY,218,221,急性子
8,FY,196,199,夏枯草
9,ZH,3,6,痰湿凝
10,ZH,83,86,痰湿凝
11,ZH,116,119,痰湿凝
12,ZH,97,100,痰热蕴
13,ZZ,39,42,大便溏
14,FY,174,176,南星
15,FY,153,155,陈皮
16,FY,226,228,白蔻
17,FY,204,206,泽泻
18,FY,146,148,半夏
19,FY,181,183,黄药
20,FY,227,229,蔻仁
21,FY,189,191,海藻
22,FY,166,168,茯苓
23,FY,160,162,干姜
24,FY,211,213,木香
25,MX,48,50,脉濡
26,SX,43,45,苔白
27,SX,74,76,苔白
28,ZZ,40,42,便溏
29,ZZ,24,26,胸闷
30,ZZ,34,36,呕吐
31,ZZ,31,33,恶心
32,ZZ,71,73,纳呆
33,ZZ,16,18,疼痛
34,ZZ,69,71,呕恶
35,FY,161,162,姜
36,ZH,17,18,痛
37,ZH,67,68,痛
38,ZH,93,94,热
39,ZH,98,99,热
40,ZH,160,161,干
