,entity_class,start_pos,end_pos,content
0,ZZ,277,281,形体消瘦
1,FY,188,191,北沙参
2,FY,232,235,生谷芽
3,FY,225,228,怀山药
4,FJ,175,178,养胃汤
5,ZH,18,21,胃阴亏
6,MX,293,296,脉细数
7,FY,213,215,甘草
8,FY,219,221,花粉
9,FY,226,228,山药
10,FY,239,241,乌梅
11,FY,195,197,麦冬
12,FY,181,183,白干
13,FY,359,361,银耳
14,FY,189,191,沙参
15,FY,207,209,扁豆
16,FY,201,203,玉竹
17,FY,362,364,淡菜
18,FY,233,235,谷芽
19,MX,293,295,脉细
20,SX,282,284,舌红
21,SX,289,291,苔少
22,SX,288,290,无苔
23,SX,290,292,少津
24,ZZ,24,26,呕吐
25,ZZ,61,63,呕吐
26,ZZ,318,320,呕吐
27,ZZ,377,379,呕吐
28,ZZ,279,281,消瘦
29,ZZ,282,284,舌红
30,ZZ,255,257,呃逆
31,ZZ,320,322,呃逆
32,ZZ,260,262,口渴
33,ZZ,389,391,出血
34,FY,195,196,麦
35,FY,240,241,梅
36,ZH,393,394,亡
37,ZH,19,20,阴
38,ZH,116,117,阴
39,ZH,263,264,冷
40,ZH,119,120,虚
41,ZH,182,183,干
42,ZH,253,254,干
