,entity_class,start_pos,end_pos,content
0,FY,162,166,六君子汤
1,FJ,162,166,六君子汤
2,ZH,130,134,脾胃虚弱
3,ZZ,103,107,食少腹胀
4,ZZ,40,44,食后腹胀
5,ZZ,55,59,大便溏薄
6,FY,192,195,炙甘草
7,FY,214,217,吴茱萸
8,FJ,167,170,左金丸
9,ZH,130,133,脾胃虚
10,ZH,92,95,虚实夹
11,MX,64,67,脉弦细
12,ZZ,55,58,大便溏
13,FY,193,195,甘草
14,FY,207,209,陈皮
15,FY,200,202,半夏
16,FY,171,173,党参
17,FY,185,187,茯苓
18,FY,221,223,黄连
19,FY,178,180,白术
20,FY,215,217,茱萸
21,FY,214,216,吴茱
22,FJ,168,170,金丸
23,MX,64,66,脉弦
24,MX,118,120,脉弦
25,SX,61,63,苔白
26,ZZ,56,58,便溏
27,ZZ,110,112,便溏
28,ZZ,52,54,乏力
29,ZZ,108,110,乏力
30,ZZ,42,44,腹胀
31,ZZ,105,107,腹胀
32,ZZ,37,39,纳呆
33,ZZ,35,37,食少
34,ZZ,103,105,食少
35,ZZ,46,48,脘痞
36,ZH,9,10,虚
37,ZH,75,76,虚
38,ZH,92,93,虚
39,ZH,132,133,虚
40,ZH,136,137,虚
