,entity_class,start_pos,end_pos,content
0,FJ,355,360,当归四逆汤
1,ZH,23,27,水饮内停
2,ZH,588,592,水饮内停
3,ZH,18,22,气滞血瘀
4,ZH,580,584,气滞血瘀
5,ZH,265,269,血瘀气滞
6,ZF,373,377,温经散寒
7,ZZ,184,188,面色萎黄
8,FY,690,693,全当归
9,FY,902,905,全当归
10,FY,522,525,制香附
11,FY,723,726,炙甘草
12,FY,928,931,炙甘草
13,FY,1107,1110,炙甘草
14,FY,498,501,炒川椒
15,FY,761,764,炒川椒
16,FY,490,493,杜红花
17,FY,707,710,赤白芍
18,FY,919,922,赤白芍
19,FY,1091,1094,赤白芍
20,FY,537,540,制半夏
21,FY,952,955,败酱草
22,FJ,389,392,左金丸
23,FJ,357,360,四逆汤
24,ZH,23,26,水饮内
25,ZH,588,591,水饮内
26,ZH,265,268,血瘀气
27,ZH,18,21,气滞血
28,ZH,580,583,气滞血
29,SX,572,575,苔薄白
30,FY,724,726,甘草
31,FY,929,931,甘草
32,FY,1108,1110,甘草
33,FY,699,701,桂枝
34,FY,911,913,桂枝
35,FY,1083,1085,桂枝
36,FY,523,525,香附
37,FY,128,130,猪肝
38,FY,367,369,半夏
39,FY,538,540,半夏
40,FY,708,710,白芍
41,FY,920,922,白芍
42,FY,1092,1094,白芍
43,FY,364,366,川椒
44,FY,499,501,川椒
45,FY,762,764,川椒
46,FY,952,954,败酱
47,FY,716,718,通草
48,FY,976,978,通草
49,FY,1100,1102,通草
50,FY,969,971,乌药
51,FY,1130,1132,乌药
52,FY,515,517,川连
53,FY,466,468,川芎
54,FY,739,741,川芎
55,FY,945,947,川芎
56,FY,1123,1125,川芎
57,FY,530,532,降香
58,FY,491,493,红花
59,FY,746,748,红花
60,FY,370,372,吴萸
61,FY,507,509,吴萸
62,FY,754,756,吴萸
63,FY,361,363,防己
64,FY,769,771,防己
65,FY,961,963,防己
66,FY,474,476,赤芍
67,FY,355,357,当归
68,FY,458,460,当归
69,FY,691,693,当归
70,FY,903,905,当归
71,FY,1075,1077,当归
72,FY,482,484,丹参
73,FY,731,733,丹参
74,FY,936,938,丹参
75,FY,1115,1117,丹参
76,FJ,390,392,金丸
77,ZH,404,406,气血
78,ZH,18,20,气滞
79,ZH,267,269,气滞
80,ZH,580,582,气滞
81,ZF,378,380,活血
82,ZF,443,445,活血
83,MX,859,861,脉弦
84,MX,234,236,脉缓
85,MX,569,571,脉缓
86,MX,663,665,脉缓
87,SX,572,574,苔薄
88,SX,666,668,苔薄
89,SX,863,865,苔薄
90,ZZ,653,655,呕吐
91,ZZ,634,636,腹胀
92,ZZ,219,221,腹痛
93,FY,699,700,桂
94,FY,911,912,桂
95,FY,1083,1084,桂
96,FY,365,366,椒
97,FY,500,501,椒
98,FY,763,764,椒
99,FY,467,468,芎
100,FY,740,741,芎
101,FY,946,947,芎
102,FY,1124,1125,芎
103,ZH,38,39,痛
104,ZH,43,44,痛
105,ZH,56,57,痛
106,ZH,220,221,痛
107,ZH,586,587,痛
108,ZH,636,637,痛
109,ZH,803,804,痛
110,ZH,1003,1004,痛
111,ZH,21,22,瘀
112,ZH,266,267,瘀
113,ZH,399,400,瘀
114,ZH,583,584,瘀
115,ZH,670,671,瘀
116,ZH,875,876,瘀
117,ZH,1011,1012,干
