,entity_class,start_pos,end_pos,content
0,FJ,164,168,四君子汤
1,ZH,3,7,脾胃虚弱
2,ZF,154,158,健脾益气
3,ZF,159,163,扶正祛邪
4,ZZ,29,33,面色萎黄
5,ZZ,39,43,食欲减退
6,ZZ,34,38,倦怠乏力
7,ZZ,92,96,局部硬结
8,FY,190,193,炙甘草
9,ZH,84,87,脾虚湿
10,ZH,3,6,脾胃虚
11,SX,44,47,舌质淡
12,FY,191,193,甘草
13,FY,210,212,枳壳
14,FY,171,173,党参
15,FY,197,199,白芍
16,FY,184,186,茯苓
17,FY,178,180,白术
18,FY,203,205,当归
19,ZH,113,115,气血
20,ZH,123,125,气血
21,MX,48,50,脉弱
22,ZZ,36,38,乏力
23,ZZ,34,36,倦怠
24,ZZ,12,14,胞睑
25,ZZ,59,61,胞睑
26,ZZ,143,145,胞睑
27,ZH,25,26,痛
28,ZH,71,72,痛
29,ZH,5,6,虚
30,ZH,85,86,虚
31,ZH,121,122,虚
