,entity_class,start_pos,end_pos,content
0,FY,233,238,白花蛇舌草
1,ZH,3,7,肝胃不和
2,ZH,135,139,肝胃不和
3,FY,225,228,半枝莲
4,FY,233,236,白花蛇
5,FY,217,220,黄药子
6,FY,194,197,瓦楞子
7,FY,186,189,旋复花
8,ZH,3,6,肝胃不
9,ZH,135,138,肝胃不
10,FY,179,181,枳壳
11,FY,165,167,郁金
12,FY,233,235,白花
13,FY,217,219,黄药
14,FY,158,160,柴胡
15,FY,187,189,复花
16,FY,202,204,丹参
17,MX,51,53,脉弦
18,MX,83,85,脉弦
19,SX,45,47,苔白
20,ZZ,39,41,呕吐
21,ZZ,41,43,呃逆
22,ZZ,21,23,两胁
23,ZZ,16,18,疼痛
24,ZZ,29,31,疼痛
25,ZH,17,18,痛
26,ZH,30,31,痛
27,ZH,67,68,痛
28,ZH,150,151,痛
29,ZH,106,107,热
