,entity_class,start_pos,end_pos,content
0,ZF,504,508,养阴清热
1,SX,400,404,舌苔薄白
2,ZZ,24,28,胃脘疼痛
3,FY,365,368,生赭石
4,FY,593,596,生赭石
5,FY,293,296,茯苓皮
6,FY,525,528,茯苓皮
7,FY,340,343,吴茱萸
8,FY,566,569,吴茱萸
9,FY,631,634,天花粉
10,FY,320,323,鸡内金
11,FY,243,246,代赭石
12,FY,612,615,炒山栀
13,FY,312,315,焦六曲
14,FY,543,546,焦六曲
15,FY,512,515,太子参
16,FY,579,582,川楝子
17,FY,239,242,旋复花
18,FY,358,361,旋复花
19,FY,586,589,旋复花
20,FY,372,375,冬瓜皮
21,FY,600,603,冬瓜皮
22,FJ,85,88,左金丸
23,FJ,231,234,左金丸
24,FJ,235,238,百合汤
25,FJ,221,224,异功散
26,MX,396,399,脉弦细
27,MX,495,498,脉弦细
28,SX,401,404,苔薄白
29,FY,579,581,川楝
30,FY,300,302,甘草
31,FY,532,534,甘草
32,FY,306,308,陈皮
33,FY,537,539,陈皮
34,FY,372,374,冬瓜
35,FY,600,602,冬瓜
36,FY,632,634,花粉
37,FY,243,245,代赭
38,FY,244,246,赭石
39,FY,366,368,赭石
40,FY,594,596,赭石
41,FY,572,574,延胡
42,FY,607,609,枳壳
43,FY,619,621,石斛
44,FY,625,627,麦冬
45,FY,281,283,党参
46,FY,613,615,山栀
47,FY,631,633,天花
48,FY,293,295,茯苓
49,FY,525,527,茯苓
50,FY,331,333,黄连
51,FY,313,315,六曲
52,FY,544,546,六曲
53,FY,235,237,百合
54,FY,346,348,百合
55,FY,326,328,荷梗
56,FY,556,558,荷梗
57,FY,287,289,白术
58,FY,519,521,白术
59,FY,352,354,乌药
60,FY,294,296,苓皮
61,FY,526,528,苓皮
62,FY,240,242,复花
63,FY,359,361,复花
64,FY,587,589,复花
65,FY,341,343,茱萸
66,FY,567,569,茱萸
67,FY,340,342,吴茱
68,FY,566,568,吴茱
69,FJ,86,88,金丸
70,FJ,232,234,金丸
71,ZH,11,13,气滞
72,ZH,390,392,气滞
73,ZF,506,508,清热
74,MX,396,398,脉弦
75,MX,495,497,脉弦
76,SX,401,403,苔薄
77,ZZ,477,479,口苦
78,ZZ,26,28,疼痛
79,FY,625,626,麦
80,FY,320,321,鸡
81,ZH,14,15,痛
82,ZH,27,28,痛
83,ZH,393,394,痛
84,ZH,463,464,痛
85,ZH,505,506,阴
86,ZH,507,508,热
87,ZH,485,486,干
