,entity_class,start_pos,end_pos,content
0,ZH,263,267,活血止痛
1,ZH,15,19,气血郁滞
2,ZH,10,14,脾胃虚寒
3,ZH,166,170,脾胃虚寒
4,ZF,177,181,温中散寒
5,ZF,202,206,温中散寒
6,ZF,258,262,温中散寒
7,ZZ,81,85,恶心食少
8,ZZ,91,95,大便溏薄
9,FY,296,299,炙甘草
10,FY,236,239,五灵脂
11,FY,292,295,五灵脂
12,FJ,177,180,温中散
13,FJ,202,205,温中散
14,FJ,258,261,温中散
15,FJ,182,185,活血散
16,FJ,239,242,活血散
17,ZH,10,13,脾胃虚
18,ZH,166,169,脾胃虚
19,MX,328,331,脉沉细
20,MX,429,432,脉弦细
21,SX,386,389,舌质紫
22,SX,340,343,苔薄白
23,ZZ,91,94,大便溏
24,FY,212,214,甘草
25,FY,297,299,甘草
26,FY,194,196,桂枝
27,FY,280,282,桂枝
28,FY,200,202,厚朴
29,FY,283,285,厚朴
30,FY,237,239,灵脂
31,FY,293,295,灵脂
32,FY,306,308,半夏
33,FY,209,211,白芍
34,FY,268,270,白芍
35,FY,197,199,干姜
36,FY,303,305,干姜
37,FY,224,226,木香
38,FY,312,314,木香
39,FY,286,288,白术
40,FY,404,406,栀子
41,FY,221,223,乌药
42,FY,289,291,乌药
43,FY,309,311,元胡
44,FY,233,235,乳香
45,FY,274,276,乳香
46,ZH,15,17,气血
47,ZF,182,184,活血
48,ZF,239,241,活血
49,ZF,263,265,活血
50,ZF,226,228,行气
51,MX,429,431,脉弦
52,SX,340,342,苔薄
53,ZZ,76,78,恶寒
54,ZZ,92,94,便溏
55,ZZ,78,80,自汗
56,ZZ,41,43,腹胀
57,ZZ,365,367,腹胀
58,ZZ,417,419,腹胀
59,ZZ,81,83,恶心
60,ZZ,142,144,腹痛
61,ZZ,64,66,喜按
62,ZZ,83,85,食少
63,ZZ,38,40,疼痛
64,ZZ,49,51,疼痛
65,FY,194,195,桂
66,FY,280,281,桂
67,FY,198,199,姜
68,FY,304,305,姜
69,ZH,39,40,痛
70,ZH,50,51,痛
71,ZH,59,60,痛
72,ZH,73,74,痛
73,ZH,108,109,痛
74,ZH,143,144,痛
75,ZH,159,160,痛
76,ZH,187,188,痛
77,ZH,207,208,痛
78,ZH,219,220,痛
79,ZH,231,232,痛
80,ZH,244,245,痛
81,ZH,266,267,痛
82,ZH,367,368,痛
83,ZH,112,113,冷
84,ZH,397,398,热
85,ZH,154,155,瘀
86,ZH,185,186,瘀
87,ZH,242,243,瘀
88,ZH,12,13,虚
89,ZH,168,169,虚
90,ZH,197,198,干
91,ZH,303,304,干
