,entity_class,start_pos,end_pos,content
0,FY,258,262,生怀山药
1,ZH,303,307,饮食停滞
2,ZH,6,10,肝郁化火
3,ZH,169,173,肝郁化火
4,FY,236,239,生赭石
5,FY,281,284,生麦芽
6,FY,270,273,怀牛膝
7,FY,246,249,生杭芍
8,FY,259,262,怀山药
9,ZH,28,31,胃气上
10,ZH,191,194,胃气上
11,ZH,341,344,胃气上
12,ZH,6,9,肝郁化
13,ZH,169,172,肝郁化
14,FY,292,294,甘草
15,FY,271,273,牛膝
16,FY,282,284,麦芽
17,FY,237,239,赭石
18,FY,260,262,山药
19,FY,247,249,杭芍
20,FY,287,289,茵陈
21,FY,276,278,当归
22,FY,265,267,天冬
23,FJ,122,124,通便
24,FJ,203,205,通便
25,MX,147,149,脉弦
26,ZZ,0,2,呕吐
27,ZZ,3,5,呕吐
28,ZZ,37,39,呕吐
29,ZZ,114,116,呕吐
30,ZZ,230,232,呕吐
31,ZZ,371,373,呕吐
32,ZZ,366,368,便秘
33,FY,282,283,麦
34,ZH,11,12,阴
35,ZH,174,175,阴
