,entity_class,start_pos,end_pos,content
0,FY,474,479,白花蛇舌草
1,FY,852,857,白花蛇舌草
2,FJ,397,402,加味枳术丸
3,ZH,26,30,气滞血瘀
4,ZH,372,376,气滞血瘀
5,ZH,607,611,气滞血瘀
6,ZH,230,234,脾失健运
7,ZH,242,246,升降失调
8,MX,655,659,脉象沉弦
9,SX,625,629,舌质淡红
10,ZZ,618,622,面色萎黄
11,ZZ,97,101,倦怠乏力
12,ZZ,87,91,大便溏薄
13,FY,534,537,广木香
14,FY,861,864,广木香
15,FY,585,588,炙甘草
16,FY,897,900,炙甘草
17,FY,552,555,姜半夏
18,FY,474,477,白花蛇
19,FY,852,855,白花蛇
20,FY,467,470,鸡内金
21,FY,545,548,鸡内金
22,FY,845,848,鸡内金
23,FY,578,581,香橼皮
24,FY,826,829,太子参
25,FJ,399,402,枳术丸
26,ZH,26,29,气滞血
27,ZH,372,375,气滞血
28,ZH,607,610,气滞血
29,SX,634,637,苔白滑
30,SX,792,795,舌质红
31,SX,625,628,舌质淡
32,SX,797,800,苔薄白
33,ZZ,668,671,有压痛
34,ZZ,87,90,大便溏
35,FY,586,588,甘草
36,FY,898,900,甘草
37,FY,566,568,桂枝
38,FY,878,880,桂枝
39,FY,560,562,陈皮
40,FY,553,555,半夏
41,FY,474,476,白花
42,FY,852,854,白花
43,FY,516,518,党参
44,FY,578,580,香橼
45,FY,572,574,白芍
46,FY,884,886,茯苓
47,FY,535,537,木香
48,FY,862,864,木香
49,FY,510,512,黄芪
50,FY,820,822,黄芪
51,FY,528,530,白术
52,FY,839,841,白术
53,FY,872,874,枳实
54,FY,540,542,砂仁
55,FY,867,869,砂仁
56,FY,471,473,丹参
57,FY,522,524,丹参
58,FY,833,835,丹参
59,ZH,26,28,气滞
60,ZH,251,253,气滞
61,ZH,372,374,气滞
62,ZH,607,609,气滞
63,SX,946,948,舌红
64,SX,634,636,苔白
65,SX,948,950,苔白
66,SX,797,799,苔薄
67,ZZ,88,90,便溏
68,ZZ,99,101,乏力
69,ZZ,104,106,消瘦
70,ZZ,615,617,消瘦
71,ZZ,669,671,压痛
72,ZZ,97,99,倦怠
73,ZZ,946,948,舌红
74,ZZ,69,71,纳呆
75,ZZ,181,183,脘痞
76,FY,566,567,桂
77,FY,878,879,桂
78,FY,467,468,鸡
79,FY,545,546,鸡
80,FY,845,846,鸡
81,FY,552,553,姜
82,ZH,50,51,痛
83,ZH,187,188,痛
84,ZH,670,671,痛
85,ZH,264,265,阴
86,ZH,29,30,瘀
87,ZH,258,259,瘀
88,ZH,375,376,瘀
89,ZH,416,417,瘀
90,ZH,508,509,瘀
91,ZH,610,611,瘀
92,ZH,631,632,瘀
93,ZH,24,25,虚
94,ZH,250,251,虚
95,ZH,278,279,虚
96,ZH,285,286,虚
97,ZH,301,302,虚
98,ZH,308,309,虚
99,ZH,370,371,虚
100,ZH,605,606,虚
101,ZH,650,651,干
