,entity_class,start_pos,end_pos,content
0,FJ,365,370,补中益气汤
1,FJ,582,587,补中益气汤
2,FJ,381,385,白头翁汤
3,FJ,592,596,白头翁汤
4,FJ,993,997,痛泻要方
5,ZH,285,289,湿热积滞
6,ZH,10,14,脾虚气陷
7,ZH,322,326,气阴两伤
8,ZH,15,19,大肠湿热
9,ZH,986,990,大肠湿热
10,ZH,981,985,肝脾不和
11,ZF,394,398,凉血解毒
12,ZF,365,369,补中益气
13,ZF,582,586,补中益气
14,ZF,575,579,清利湿热
15,ZZ,743,747,面色苍白
16,ZZ,307,311,腹痛肠鸣
17,ZZ,563,567,痢下脓血
18,FY,414,417,生苡仁
19,FY,917,920,生苡仁
20,FY,381,384,白头翁
21,FY,592,595,白头翁
22,FY,662,665,白头翁
23,FY,612,615,苍白术
24,FY,1007,1010,苍白术
25,FY,407,410,血余炭
26,FY,471,474,血余炭
27,FY,483,486,血余炭
28,FY,831,834,血余炭
29,FY,1065,1068,血余炭
30,FY,403,406,生地榆
31,FY,1058,1061,生地榆
32,FY,386,389,香连丸
33,FY,588,591,香连丸
34,FY,998,1001,香连丸
35,FY,599,602,生黄芪
36,FY,1072,1075,生黄芪
37,FY,1015,1018,炒白芍
38,FJ,386,389,香连丸
39,FJ,588,591,香连丸
40,FJ,998,1001,香连丸
41,FJ,367,370,益气汤
42,FJ,584,587,益气汤
43,ZH,10,13,脾虚气
44,ZH,322,325,气阴两
45,ZH,292,295,气血凝
46,ZH,15,18,大肠湿
47,ZH,986,989,大肠湿
48,MX,351,354,脉弦细
49,MX,772,775,脉弦细
50,SX,347,350,舌淡暗
51,SX,768,771,舌淡暗
52,FY,631,633,陈皮
53,FY,1029,1031,陈皮
54,FY,411,413,白芷
55,FY,656,658,白芷
56,FY,908,910,白芷
57,FY,649,651,藿梗
58,FY,905,907,藿梗
59,FY,403,405,生地
60,FY,1058,1060,生地
61,FY,475,477,乌梅
62,FY,519,521,乌梅
63,FY,936,938,乌梅
64,FY,421,423,枳壳
65,FY,930,932,枳壳
66,FY,1052,1054,枳壳
67,FY,418,420,桔梗
68,FY,924,926,桔梗
69,FY,1046,1048,桔梗
70,FY,606,608,党参
71,FY,1016,1018,白芍
72,FY,404,406,地榆
73,FY,1059,1061,地榆
74,FY,669,671,秦皮
75,FY,72,74,黄连
76,FY,643,645,黄连
77,FY,1041,1043,黄连
78,FY,637,639,木香
79,FY,1035,1037,木香
80,FY,600,602,黄芪
81,FY,1073,1075,黄芪
82,FY,407,409,血余
83,FY,471,473,血余
84,FY,483,485,血余
85,FY,831,833,血余
86,FY,1065,1067,血余
87,FY,1023,1025,防风
88,FY,625,627,柴胡
89,FY,613,615,白术
90,FY,1008,1010,白术
91,FY,415,417,苡仁
92,FY,918,920,苡仁
93,FY,911,913,黄柏
94,FY,620,622,升麻
95,ZH,119,121,水肿
96,ZH,292,294,气血
97,ZF,389,391,清热
98,ZF,429,431,行气
99,MX,351,353,脉弦
100,MX,772,774,脉弦
101,MX,976,978,脉弦
102,SX,973,975,舌红
103,SX,347,349,舌淡
104,SX,768,770,舌淡
105,ZZ,858,860,头昏
106,ZZ,334,336,乏力
107,ZZ,748,750,乏力
108,ZZ,861,863,乏力
109,ZZ,332,334,消瘦
110,ZZ,740,742,消瘦
111,ZZ,973,975,舌红
112,ZZ,612,614,苍白
113,ZZ,745,747,苍白
114,ZZ,1007,1009,苍白
115,ZZ,62,64,腹痛
116,ZZ,201,203,腹痛
117,ZZ,307,309,腹痛
118,ZZ,725,727,腹痛
119,ZZ,965,967,腹痛
120,ZZ,337,339,面白
121,ZZ,339,341,食少
122,ZZ,750,752,食少
123,ZZ,119,121,水肿
124,FY,476,477,梅
125,FY,520,521,梅
126,FY,937,938,梅
127,FY,621,622,麻
128,ZH,63,64,痛
129,ZH,202,203,痛
130,ZH,308,309,痛
131,ZH,726,727,痛
132,ZH,966,967,痛
133,ZH,993,994,痛
134,ZH,373,374,阳
135,ZH,573,574,阳
136,ZH,1024,1025,风
137,ZH,323,324,阴
138,ZH,18,19,热
139,ZH,245,246,热
140,ZH,286,287,热
141,ZH,390,391,热
142,ZH,578,579,热
143,ZH,989,990,热
144,ZH,497,498,瘀
145,ZH,555,556,瘀
146,ZH,11,12,虚
147,ZH,240,241,虚
148,ZH,356,357,虚
