,entity_class,start_pos,end_pos,content
0,FJ,895,900,附子理中丸
1,FJ,323,327,痛泻要方
2,FJ,602,606,痛泻要方
3,ZH,179,183,肝郁气滞
4,ZH,13,17,脾肾阳虚
5,ZH,23,27,心神不宁
6,ZH,301,305,心神不宁
7,ZF,13,17,脾肾阳虚
8,ZF,201,205,疏肝理气
9,ZF,274,278,燥湿化痰
10,SX,498,502,舌质淡红
11,ZZ,49,53,皮肤瘙痒
12,ZZ,490,494,皮肤瘙痒
13,ZZ,731,735,皮肤瘙痒
14,ZZ,54,58,烦躁不安
15,ZZ,571,575,烦躁不安
16,ZZ,23,27,心神不宁
17,ZZ,301,305,心神不宁
18,FY,401,404,五味子
19,FY,858,861,五味子
20,FY,699,702,薏苡仁
21,FY,692,695,炙甘草
22,FY,357,360,生龙骨
23,FY,648,651,生龙骨
24,FY,809,812,生龙骨
25,FY,368,371,生牡蛎
26,FY,798,801,生牡蛎
27,FY,420,423,白蒺藜
28,FY,659,662,白蒺藜
29,FY,438,441,破故纸
30,FY,671,674,破故纸
31,FY,841,844,破故纸
32,FY,379,382,制附片
33,FY,677,680,制附片
34,FY,831,834,制附片
35,FY,785,788,炒苍术
36,FY,160,163,理中汤
37,FY,156,159,平胃散
38,FJ,160,163,理中汤
39,FJ,897,900,理中丸
40,FJ,168,171,四神丸
41,FJ,903,906,四神丸
42,FJ,152,155,正气散
43,FJ,156,159,平胃散
44,FJ,164,167,四逆汤
45,ZH,13,16,脾肾阳
46,ZH,219,222,脾虚不
47,ZH,179,182,肝郁气
48,ZH,23,26,心神不
49,ZH,301,304,心神不
50,ZH,212,215,肝郁不
51,ZH,18,21,肝阳上
52,ZH,296,299,肝阳上
53,MX,507,510,脉沉细
54,SX,503,506,苔白腻
55,SX,498,501,舌质淡
56,FY,450,452,甘草
57,FY,693,695,甘草
58,FY,865,867,甘草
59,FY,444,446,陈皮
60,FY,619,621,陈皮
61,FY,432,434,苍术
62,FY,786,788,苍术
63,FY,408,410,菖蒲
64,FY,852,854,菖蒲
65,FY,358,360,龙骨
66,FY,649,651,龙骨
67,FY,810,812,龙骨
68,FY,895,897,附子
69,FY,792,794,香附
70,FY,820,822,党参
71,FY,389,391,枣仁
72,FY,625,627,白芍
73,FY,421,423,蒺藜
74,FY,660,662,蒺藜
75,FY,699,701,薏苡
76,FY,631,633,茯苓
77,FY,773,775,藿香
78,FY,395,397,远志
79,FY,847,849,远志
80,FY,427,429,干姜
81,FY,687,689,干姜
82,FY,826,828,干姜
83,FY,607,609,防风
84,FY,439,441,故纸
85,FY,672,674,故纸
86,FY,842,844,故纸
87,FY,613,615,白术
88,FY,700,702,苡仁
89,FY,369,371,牡蛎
90,FY,799,801,牡蛎
91,FY,379,381,制附
92,FY,677,679,制附
93,FY,831,833,制附
94,FY,779,781,苏梗
95,FY,401,403,五味
96,FY,858,860,五味
97,FY,414,416,天麻
98,FY,666,668,天麻
99,FY,380,382,附片
100,FY,678,680,附片
101,FY,832,834,附片
102,FJ,267,269,感冒
103,ZH,181,183,气滞
104,SX,503,505,苔白
105,ZZ,51,53,瘙痒
106,ZZ,492,494,瘙痒
107,ZZ,568,570,瘙痒
108,ZZ,733,735,瘙痒
109,ZZ,59,61,头痛
110,ZZ,61,63,失眠
111,ZZ,28,30,腹痛
112,ZZ,551,553,腹痛
113,ZZ,252,254,咳嗽
114,ZZ,54,56,烦躁
115,ZZ,571,573,烦躁
116,ZZ,30,32,腹泻
117,ZZ,553,555,腹泻
118,FY,389,390,枣
119,FY,415,416,麻
120,FY,667,668,麻
121,FY,428,429,姜
122,FY,688,689,姜
123,FY,827,828,姜
124,ZH,29,30,痛
125,ZH,60,61,痛
126,ZH,64,65,痛
127,ZH,323,324,痛
128,ZH,552,553,痛
129,ZH,576,577,痛
130,ZH,602,603,痛
131,ZH,15,16,阳
132,ZH,19,20,阳
133,ZH,239,240,阳
134,ZH,297,298,阳
135,ZH,341,342,风
136,ZH,588,589,风
137,ZH,608,609,风
138,ZH,16,17,虚
139,ZH,220,221,虚
140,ZH,427,428,干
141,ZH,687,688,干
142,ZH,826,827,干
