,entity_class,start_pos,end_pos,content
0,FY,462,466,炙穿山甲
1,ZH,88,92,气滞血瘀
2,ZF,135,139,清热解毒
3,ZF,196,200,清热解毒
4,ZZ,419,423,恶心呕吐
5,FY,287,290,制乳香
6,FY,348,351,天花粉
7,FY,449,452,天花粉
8,FY,219,222,石决明
9,FY,309,312,石决明
10,FY,463,466,穿山甲
11,FJ,158,161,卫生汤
12,ZH,127,130,热毒壅
13,ZH,93,96,热毒内
14,ZH,115,118,气血瘀
15,ZH,88,91,气滞血
16,MX,383,386,脉洪数
17,FY,338,340,甘草
18,FY,188,190,银花
19,FY,326,328,银花
20,FY,493,495,银花
21,FY,194,196,白芷
22,FY,315,317,白芷
23,FY,476,478,白芷
24,FY,209,211,羌活
25,FY,280,282,羌活
26,FY,349,351,花粉
27,FY,450,452,花粉
28,FY,343,345,川军
29,FY,488,490,川军
30,FY,498,500,香附
31,FY,464,466,山甲
32,FY,348,350,天花
33,FY,449,451,天花
34,FY,220,222,决明
35,FY,310,312,决明
36,FY,455,457,大贝
37,FY,206,208,肉桂
38,FY,356,358,肉桂
39,FY,483,485,肉桂
40,FY,185,187,甲珠
41,FY,321,323,甲珠
42,FY,175,177,桃仁
43,FY,361,363,桃仁
44,FY,216,218,沉香
45,FY,302,304,沉香
46,FY,166,168,红花
47,FY,295,297,红花
48,FY,182,184,皂刺
49,FY,270,272,皂刺
50,FY,234,236,黄酒
51,FY,366,368,黄酒
52,FY,505,507,黄酒
53,FY,320,322,炮甲
54,FY,169,171,归尾
55,FY,275,277,归尾
56,FY,471,473,归尾
57,FY,172,174,乳香
58,FY,288,290,乳香
59,FY,191,193,连翘
60,FY,331,333,连翘
61,FY,444,446,连翘
62,ZH,115,117,气血
63,ZH,390,392,气血
64,ZH,88,90,气滞
65,ZF,135,137,清热
66,ZF,196,198,清热
67,ZF,140,142,活血
68,ZF,177,179,活血
69,ZF,264,266,活血
70,ZF,438,440,活血
71,ZF,145,147,行气
72,ZZ,421,423,呕吐
73,ZZ,26,28,恶心
74,ZZ,419,421,恶心
75,ZZ,0,2,腹痛
76,ZZ,3,5,腹痛
77,ZZ,8,10,腹痛
78,ZZ,98,100,腹痛
79,ZZ,380,382,腹痛
80,ZZ,414,416,腹痛
81,ZZ,57,59,发热
82,ZZ,80,82,穿孔
83,ZZ,107,109,穿孔
84,ZZ,23,25,疼痛
85,FY,207,208,桂
86,FY,357,358,桂
87,FY,484,485,桂
88,FY,235,236,酒
89,FY,367,368,酒
90,FY,506,507,酒
91,ZH,1,2,痛
92,ZH,4,5,痛
93,ZH,9,10,痛
94,ZH,24,25,痛
95,ZH,41,42,痛
96,ZH,45,46,痛
97,ZH,99,100,痛
98,ZH,148,149,痛
99,ZH,214,215,痛
100,ZH,381,382,痛
101,ZH,415,416,痛
102,ZH,58,59,热
103,ZH,93,94,热
104,ZH,127,128,热
105,ZH,136,137,热
106,ZH,197,198,热
107,ZH,431,432,热
108,ZH,6,7,瘀
109,ZH,91,92,瘀
110,ZH,117,118,瘀
111,ZH,180,181,瘀
112,ZH,262,263,瘀
113,ZH,378,379,瘀
114,ZH,437,438,瘀
115,ZH,36,37,干
