,entity_class,start_pos,end_pos,content
0,FJ,140,145,柴胡疏肝散
1,FJ,146,151,芍药甘草汤
2,ZF,135,139,疏肝理气
3,FY,193,196,炙甘草
4,FY,154,157,醋柴胡
5,FJ,148,151,甘草汤
6,FJ,142,145,疏肝散
7,ZH,125,128,气机郁
8,ZH,98,101,肝气郁
9,FY,148,150,甘草
10,FY,194,196,甘草
11,FY,161,163,陈皮
12,FY,187,189,香附
13,FY,175,177,枳壳
14,FY,146,148,芍药
15,FY,168,170,白芍
16,FY,140,142,柴胡
17,FY,155,157,柴胡
18,FY,181,183,川芎
19,ZH,3,5,气滞
20,ZH,99,101,气郁
21,MX,50,52,脉弦
22,SX,47,49,苔薄
23,ZZ,0,2,腹痛
24,ZZ,5,7,腹痛
25,ZZ,24,26,两胁
26,ZZ,75,77,两胁
27,ZZ,86,88,两胁
28,ZZ,105,107,两胁
29,FY,154,155,醋
30,FY,182,183,芎
31,ZH,1,2,痛
32,ZH,6,7,痛
33,ZH,15,16,痛
34,ZH,22,23,痛
35,ZH,34,35,痛
36,ZH,43,44,痛
37,ZH,66,67,痛
38,ZH,73,74,痛
39,ZH,103,104,痛
