,entity_class,start_pos,end_pos,content
0,FY,221,225,白豆蔻仁
1,ZH,3,7,脾胃虚弱
2,ZH,141,145,脾胃虚弱
3,ZH,165,169,脾胃虚弱
4,ZZ,149,153,面色萎黄
5,ZZ,37,41,大便溏薄
6,ZZ,154,158,形体消瘦
7,ZZ,22,26,胸脘满闷
8,ZZ,77,81,胸脘满闷
9,FY,229,232,薏苡仁
10,FY,222,225,豆蔻仁
11,FY,221,224,白豆蔻
12,FJ,208,211,二陈汤
13,FJ,204,207,三仁汤
14,ZH,3,6,脾胃虚
15,ZH,141,144,脾胃虚
16,ZH,165,168,脾胃虚
17,ZH,175,178,痰湿内
18,SX,46,49,苔白腻
19,SX,42,45,舌质淡
20,ZZ,37,40,大便溏
21,FY,279,281,甘草
22,FY,251,253,陈皮
23,FY,237,239,厚朴
24,FY,244,246,半夏
25,FY,272,274,枳壳
26,FY,223,225,蔻仁
27,FY,229,231,薏苡
28,FY,258,260,茯苓
29,FY,221,223,白豆
30,FY,265,267,白术
31,FY,230,232,苡仁
32,FY,214,216,杏仁
33,FY,222,224,豆蔻
34,ZH,128,130,气血
35,MX,50,52,脉濡
36,SX,46,48,苔白
37,ZZ,38,40,便溏
38,ZZ,34,36,乏力
39,ZZ,156,158,消瘦
40,ZZ,0,2,咳嗽
41,ZZ,12,14,咳嗽
42,ZZ,67,69,咳嗽
43,ZZ,27,29,纳差
44,ZZ,14,16,痰多
45,ZZ,69,71,痰多
46,ZZ,29,31,呕恶
47,ZH,5,6,虚
48,ZH,143,144,虚
49,ZH,167,168,虚
