,entity_class,start_pos,end_pos,content
0,FJ,541,547,通变白头翁汤
1,FJ,188,192,白头翁汤
2,FJ,543,547,白头翁汤
3,ZF,271,275,清热解毒
4,FY,292,295,生白芍
5,FY,298,301,粉甘草
6,FY,188,191,白头翁
7,FY,543,546,白头翁
8,FY,286,289,金银花
9,FY,304,307,旱三七
10,FY,314,317,鸦胆子
11,FY,340,343,鸦胆子
12,FY,378,381,鸦胆子
13,FY,299,301,甘草
14,FY,286,288,金银
15,FY,287,289,银花
16,FY,345,347,白糖
17,FY,305,307,三七
18,FY,337,339,三七
19,FY,375,377,三七
20,FY,293,295,白芍
21,FY,314,316,鸦胆
22,FY,340,342,鸦胆
23,FY,378,380,鸦胆
24,FY,332,334,五味
25,ZF,271,273,清热
26,MX,392,394,脉弦
27,ZZ,81,83,烦躁
28,ZH,272,273,热
29,ZH,418,419,热
30,ZH,421,422,热
31,ZH,277,278,瘀
