,entity_class,start_pos,end_pos,content
0,MX,71,76,脉沉细无力
1,ZH,160,164,脾肾虚寒
2,ZZ,60,64,气短乏力
3,ZZ,120,124,肌肤枯燥
4,ZZ,55,59,面色苍白
5,ZZ,45,49,不思饮食
6,ZZ,12,16,久泻不止
7,ZZ,87,91,久泻不止
8,ZZ,50,54,神疲畏寒
9,ZZ,107,111,神疲畏寒
10,ZZ,125,129,神疲嗜睡
11,FY,341,344,炙甘草
12,FY,368,371,赤石脂
13,FY,348,351,罂粟壳
14,FY,361,364,肉豆蔻
15,FJ,305,308,八柱散
16,FJ,309,312,桃花汤
17,ZH,161,164,肾虚寒
18,MX,71,74,脉沉细
19,FY,342,344,甘草
20,FY,376,378,梗米
21,FY,315,317,附子
22,FY,309,311,桃花
23,FY,355,357,诃子
24,FY,327,329,干姜
25,FY,321,323,人参
26,FY,334,336,白术
27,FY,349,351,粟壳
28,FY,369,371,石脂
29,FY,362,364,豆蔻
30,SX,68,70,苔白
31,SX,65,67,舌淡
32,SX,134,136,舌淡
33,SX,137,139,少苔
34,ZZ,60,62,气短
35,ZZ,0,2,泄泻
36,ZZ,62,64,乏力
37,ZZ,50,52,神疲
38,ZZ,107,109,神疲
39,ZZ,125,127,神疲
40,ZZ,57,59,苍白
41,ZZ,42,44,喜按
42,ZZ,127,129,嗜睡
43,ZZ,23,25,脱肛
44,ZZ,97,99,脱肛
45,FY,377,378,米
46,FY,328,329,姜
47,ZH,38,39,痛
48,ZH,105,106,痛
49,ZH,144,145,阳
50,ZH,146,147,阴
51,ZH,162,163,虚
52,ZH,186,187,虚
53,ZH,197,198,虚
54,ZH,215,216,虚
55,ZH,327,328,干
