,entity_class,start_pos,end_pos,content
0,FY,463,467,生薏苡仁
1,ZH,5,9,湿阻中焦
2,ZF,368,372,清利湿热
3,ZF,406,410,清利湿热
4,SX,122,126,舌苔白腻
5,SX,153,157,舌苔黄腻
6,ZZ,17,21,午后热甚
7,ZZ,77,81,午后热甚
8,ZZ,148,152,小便短赤
9,ZZ,107,111,身热不扬
10,ZZ,312,316,口干欲饮
11,ZZ,138,142,心烦口渴
12,ZZ,204,208,面色淡黄
13,ZZ,43,47,大便稀薄
14,FY,464,467,薏苡仁
15,FY,437,440,白通草
16,FY,444,447,白蔻仁
17,FJ,417,420,三仁汤
18,ZH,348,351,郁而化
19,ZH,354,357,内伤湿
20,ZH,127,130,热重于
21,ZF,364,367,畅气机
22,ZF,402,405,畅气机
23,MX,323,326,脉细数
24,MX,60,63,脉濡数
25,MX,292,295,脉滑数
26,MX,198,201,脉弦细
27,SX,317,320,舌质红
28,SX,154,157,苔黄腻
29,SX,53,56,苔白腻
30,SX,123,126,苔白腻
31,ZZ,33,36,口不渴
32,FY,444,446,白蔻
33,FY,457,459,厚朴
34,FY,451,453,竹叶
35,FY,472,474,半夏
36,FY,445,447,蔻仁
37,FY,430,432,滑石
38,FY,464,466,薏苡
39,FY,438,440,通草
40,FY,465,467,苡仁
41,FY,423,425,杏仁
42,ZH,237,239,湿温
43,ZF,396,398,清热
44,ZF,414,416,清热
45,MX,198,200,脉弦
46,MX,292,294,脉滑
47,MX,323,325,脉细
48,MX,60,62,脉濡
49,SX,154,156,苔黄
50,SX,286,288,苔黄
51,SX,53,55,苔白
52,SX,123,125,苔白
53,SX,320,322,少津
54,ZZ,22,24,胸闷
55,ZZ,82,84,胸闷
56,ZZ,209,211,胸闷
57,ZZ,107,109,身热
58,ZZ,216,218,身热
59,ZZ,112,114,头痛
60,ZZ,119,121,倦怠
61,ZZ,309,311,干燥
62,ZZ,278,280,口干
63,ZZ,312,314,口干
64,ZZ,138,140,心烦
65,ZZ,34,36,不渴
66,ZZ,195,197,不渴
67,ZZ,27,29,纳少
68,ZZ,87,89,纳少
69,ZZ,14,16,低热
70,ZZ,75,77,低热
71,ZZ,2,4,发热
72,ZZ,133,135,发热
73,ZZ,166,168,发热
74,ZZ,175,177,发热
75,ZZ,240,242,发热
76,ZZ,298,300,发热
77,ZZ,358,360,发热
78,ZZ,145,147,疼痛
79,ZZ,140,142,口渴
80,ZZ,30,32,呕恶
81,ZZ,89,91,呕恶
82,ZH,113,114,痛
83,ZH,146,147,痛
84,ZH,173,174,阴
85,ZH,221,222,阴
86,ZH,296,297,阴
87,ZH,3,4,热
88,ZH,15,16,热
89,ZH,19,20,热
90,ZH,76,77,热
91,ZH,79,80,热
92,ZH,95,96,热
93,ZH,104,105,热
94,ZH,108,109,热
95,ZH,127,128,热
96,ZH,134,135,热
97,ZH,167,168,热
98,ZH,176,177,热
99,ZH,217,218,热
100,ZH,241,242,热
101,ZH,252,253,热
102,ZH,263,264,热
103,ZH,268,269,热
104,ZH,299,300,热
105,ZH,302,303,热
106,ZH,351,352,热
107,ZH,359,360,热
108,ZH,371,372,热
109,ZH,380,381,热
110,ZH,397,398,热
111,ZH,409,410,热
112,ZH,415,416,热
113,ZH,222,223,虚
114,ZH,297,298,虚
115,ZH,279,280,干
116,ZH,309,310,干
117,ZH,313,314,干
