,entity_class,start_pos,end_pos,content
0,FJ,175,179,小陷胸汤
1,ZH,7,11,中气不足
2,ZH,117,121,气血亏虚
3,ZZ,33,37,大便燥结
4,ZZ,73,77,大便燥结
5,FY,170,173,瓜蒌仁
6,FY,238,241,瓜蒌仁
7,FY,231,234,炒黄连
8,FJ,258,261,坠痰丸
9,FJ,176,179,陷胸汤
10,FJ,250,253,润肠丸
11,ZH,117,120,气血亏
12,ZH,268,271,津亏热
13,FY,171,173,蒌仁
14,FY,239,241,蒌仁
15,FY,167,169,半夏
16,FY,164,166,黄连
17,FY,232,234,黄连
18,FY,170,172,瓜蒌
19,FY,238,240,瓜蒌
20,FY,235,237,枳实
21,FY,244,246,砂仁
22,ZH,117,119,气血
23,FY,229,230,姜
24,ZH,59,60,痛
25,ZH,38,39,阴
26,ZH,20,21,热
27,ZH,108,109,热
28,ZH,125,126,热
29,ZH,144,145,热
30,ZH,270,271,热
31,ZH,88,89,虚
32,ZH,95,96,虚
33,ZH,113,114,虚
34,ZH,120,121,虚
35,ZH,190,191,虚
