,entity_class,start_pos,end_pos,content
0,ZH,485,489,血溢脉外
1,ZH,501,505,血溢脉外
2,ZH,551,555,血溢脉外
3,ZH,16,20,中焦虚寒
4,ZH,597,601,中焦虚寒
5,ZH,556,560,脾失健运
6,ZH,514,518,气血两亏
7,ZH,602,606,气血两亏
8,ZH,21,25,气不摄血
9,ZH,443,447,脾胃虚寒
10,ZF,728,732,温中健脾
11,ZF,707,711,益气健脾
12,ZF,620,624,温中散寒
13,ZZ,577,581,腹胀便溏
14,ZZ,882,886,腹胀便溏
15,ZZ,1062,1066,胃脘疼痛
16,ZZ,1159,1163,胃脘疼痛
17,ZZ,867,871,神疲乏力
18,ZZ,520,524,面色苍白
19,ZZ,831,835,面色苍白
20,FY,666,669,白芍药
21,FY,784,787,白芍药
22,FY,766,769,炙黄芪
23,FY,792,795,炙甘草
24,FY,770,773,炒白术
25,FY,1032,1035,炒三仙
26,FY,755,758,炮姜炭
27,FY,1014,1017,炮姜炭
28,FY,798,801,三七粉
29,FY,1090,1093,三七粉
30,FY,636,639,仙鹤草
31,FY,777,780,仙鹤草
32,FY,1018,1021,仙鹤草
33,FY,1101,1104,炒香附
34,FJ,740,743,归脾汤
35,FJ,646,649,止血药
36,FJ,620,623,温中散
37,ZH,21,24,气不摄
38,ZH,443,446,脾胃虚
39,ZH,514,517,气血两
40,ZH,602,605,气血两
41,MX,1005,1008,脉细弱
42,MX,593,596,脉细数
43,MX,856,859,脉细数
44,SX,585,588,舌淡胖
45,SX,846,849,舌淡胖
46,SX,1187,1190,舌淡红
47,SX,589,592,苔薄白
48,SX,1001,1004,苔薄白
49,SX,1191,1194,苔薄白
50,FY,793,795,甘草
51,FY,640,642,白及
52,FY,781,783,白及
53,FY,1029,1031,陈皮
54,FY,1102,1104,香附
55,FY,643,645,三七
56,FY,798,800,三七
57,FY,1090,1092,三七
58,FY,755,757,炮姜
59,FY,1014,1016,炮姜
60,FY,1023,1025,党参
61,FY,667,669,芍药
62,FY,785,787,芍药
63,FY,666,668,白芍
64,FY,784,786,白芍
65,FY,774,776,茯苓
66,FY,1033,1035,三仙
67,FY,767,769,黄芪
68,FY,746,748,人参
69,FY,1011,1013,人参
70,FY,756,758,姜炭
71,FY,1015,1017,姜炭
72,FY,1096,1098,良姜
73,FY,771,773,白术
74,FY,241,243,柏油
75,FY,1107,1109,乌药
76,FY,663,665,当归
77,FY,759,761,当归
78,FY,1040,1042,砂仁
79,ZH,514,516,气血
80,ZH,602,604,气血
81,MX,593,595,脉细
82,MX,856,858,脉细
83,MX,1005,1007,脉细
84,MX,1195,1197,脉细
85,SX,585,587,舌淡
86,SX,846,848,舌淡
87,SX,998,1000,舌淡
88,SX,1187,1189,舌淡
89,SX,582,584,苔腻
90,SX,589,591,苔薄
91,SX,849,851,苔薄
92,SX,1001,1003,苔薄
93,SX,1191,1193,苔薄
94,ZZ,579,581,便溏
95,ZZ,884,886,便溏
96,ZZ,869,871,乏力
97,ZZ,577,579,腹胀
98,ZZ,882,884,腹胀
99,ZZ,988,990,腹胀
100,ZZ,867,869,神疲
101,ZZ,273,275,恶心
102,ZZ,862,864,头晕
103,ZZ,1128,1130,头晕
104,ZZ,522,524,苍白
105,ZZ,833,835,苍白
106,ZZ,399,401,便血
107,ZZ,959,961,便血
108,ZZ,1053,1055,便血
109,ZZ,572,574,纳差
110,ZZ,877,879,纳差
111,ZZ,548,550,汗出
112,ZZ,874,876,汗出
113,ZZ,40,42,疼痛
114,ZZ,144,146,疼痛
115,ZZ,181,183,疼痛
116,ZZ,1064,1066,疼痛
117,ZZ,1161,1163,疼痛
118,ZZ,4,6,出血
119,ZZ,11,13,出血
120,ZZ,298,300,出血
121,ZZ,324,326,出血
122,ZZ,379,381,出血
123,ZZ,492,494,出血
124,ZZ,699,701,出血
125,ZZ,1247,1249,出血
126,FY,136,137,麦
127,FY,132,133,硫
128,FY,756,757,姜
129,FY,1015,1016,姜
130,FY,1097,1098,姜
131,FY,242,243,油
132,ZH,41,42,痛
133,ZH,145,146,痛
134,ZH,182,183,痛
135,ZH,984,985,痛
136,ZH,1065,1066,痛
137,ZH,1162,1163,痛
138,ZH,287,288,阳
139,ZH,506,507,阳
140,ZH,427,428,热
141,ZH,659,660,瘀
142,ZH,18,19,虚
143,ZH,268,269,虚
144,ZH,428,429,虚
145,ZH,445,446,虚
146,ZH,469,470,虚
147,ZH,599,600,虚
