,entity_class,start_pos,end_pos,content
0,ZH,108,113,脾胃湿热证
1,ZH,184,188,热病后期
2,ZF,318,322,消积导滞
3,ZF,355,359,消积导滞
4,ZZ,122,126,午后为甚
5,ZZ,26,30,恶心呕吐
6,ZZ,72,76,午后低热
7,ZZ,137,141,午后低热
8,FY,414,417,莱菔子
9,FJ,376,379,保和丸
10,ZH,108,111,脾胃湿
11,ZH,133,136,脾胃湿
12,SX,54,57,舌苔腻
13,ZZ,31,34,大便溏
14,ZZ,336,339,大便溏
15,FY,408,410,陈皮
16,FY,396,398,半夏
17,FY,389,391,神曲
18,FY,402,404,茯苓
19,FY,382,384,山楂
20,FY,422,424,连翘
21,ZF,322,324,清热
22,ZF,359,361,清热
23,MX,58,60,脉滑
24,MX,97,99,脉滑
25,SX,55,57,苔腻
26,ZZ,32,34,便溏
27,ZZ,161,163,便溏
28,ZZ,337,339,便溏
29,ZZ,28,30,呕吐
30,ZZ,48,50,腹胀
31,ZZ,91,93,腹胀
32,ZZ,26,28,恶心
33,ZZ,176,178,恶心
34,ZZ,14,16,低热
35,ZZ,74,76,低热
36,ZZ,139,141,低热
37,ZZ,198,200,低热
38,ZZ,2,4,发热
39,ZZ,120,122,发热
40,ZZ,214,216,发热
41,ZH,3,4,热
42,ZH,15,16,热
43,ZH,75,76,热
44,ZH,95,96,热
45,ZH,111,112,热
46,ZH,121,122,热
47,ZH,136,137,热
48,ZH,140,141,热
49,ZH,184,185,热
50,ZH,199,200,热
51,ZH,215,216,热
52,ZH,223,224,热
53,ZH,229,230,热
54,ZH,251,252,热
55,ZH,273,274,热
56,ZH,286,287,热
57,ZH,314,315,热
58,ZH,323,324,热
59,ZH,360,361,热
