,entity_class,start_pos,end_pos,content
0,FJ,176,181,膈下逐瘀汤
1,ZF,166,170,活血化瘀
2,ZZ,111,115,大便色黑
3,FY,182,185,五灵脂
4,FJ,178,181,逐瘀汤
5,SX,47,50,舌质紫
6,SX,92,95,舌质紫
7,FY,231,233,甘草
8,FY,183,185,灵脂
9,FY,237,239,香附
10,FY,249,251,枳壳
11,FY,201,203,桃仁
12,FY,219,221,乌药
13,FY,195,197,川芎
14,FY,243,245,红花
15,FY,225,227,元胡
16,FY,207,209,丹皮
17,FY,213,215,赤芍
18,FY,189,191,当归
19,ZH,158,160,血滞
20,ZF,166,168,活血
21,MX,55,57,脉弦
22,ZZ,33,35,疼痛
23,FY,196,197,芎
24,ZH,34,35,痛
25,ZH,149,150,阴
26,ZH,52,53,瘀
27,ZH,96,97,瘀
28,ZH,104,105,瘀
29,ZH,130,131,瘀
30,ZH,169,170,瘀
31,ZH,179,180,瘀
